assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_exogenous_attributable,wait_fraction,wall_clock_s,yield_wait_steps
0,896,0,0,0,priority,896,0,,token_passing_ablation,4,167,lacam_official,True,20,random_walk,305,0,111.33333333333334,astar,12999,1499,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",543.0,12769.781222974416,818.6621861266127,149.55245535714286,3461.9732090037783,148.67299107142858,137.0,lifelong,0,150,100,1211.1137287778545,11960.731940803817,10,13166,77dcf4cae8e8132bcfec59fda56ead78a00f104a6d9df59f6a0f1af5889feaee,1403,1,1592.6666666666667,2389,1,49,0,10.0,0,ok,1500,133211,conflict_aware,0.9665587918015103,0.5973333333333334,1500,927,13003,0,2389,0.05779111111111111,1241.4865,11600
0,929,0,0,0,priority,929,0,,token_passing_ablation,4,164,lacam_official,True,20,random_walk,258,0,109.33333333333334,astar,13371,1498,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",514.0,12685.914844973013,837.4673583944872,156.40581270182992,3778.405940333004,155.2669537136706,143.0,lifelong,0,150,100,1299.5275590626986,12231.817582953954,10,13535,fc6f630d7fd6d10943efa2a916cef613ea58ae4331d35d8220033714e3820bf1,2105,1,1508.6666666666665,2263,3,52,0,10.0,0,ok,1500,144243,conflict_aware,0.9677083333333333,0.6193333333333333,1500,960,13375,0,2263,0.059444444444444446,1270.5686,11270
0,902,0,0,0,priority,902,0,,token_passing_ablation,4,153,lacam_official,True,20,random_walk,349,0,102.0,astar,12733,1499,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",712.0,12227.071758999955,849.1129251524884,150.0,3806.1135892620846,148.5011086474501,137.5,lifelong,0,150,100,1272.5064353115156,11901.10330961179,10,12886,fe86b05c9030c82a5d61481940a656b02d95f21faca9c49af94f472f40ab72c2,1735,1,1908.0,2862,6,50,0,10.0,0,ok,1500,133948,conflict_aware,0.9678111587982833,0.6013333333333334,1500,932,14074,0,2862,0.06255111111111111,1287.2436,12339
0,902,0,0,0,token,902,0,,token_passing_ablation,4,172,lacam_official,True,20,random_walk,294,0,114.66666666666667,astar,11420,1490,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",536.0,12333.564813015983,673.2487998246215,151.95454545454547,2211.2644775861977,151.0809312638581,139.0,lifelong,0,150,100,1188.6454252962722,11876.597727861372,10,11592,f57424976305ebb5408ae7bf916a5d5ab48efa9c3d0cddf3231ff528a74d85e5,1295,1,1623.3333333333333,2435,1,32,0,10.0,0,ok,1500,136275,conflict_aware,0.9730312837108953,0.6013333333333334,1500,927,14156,0,2435,0.06291555555555556,1023.1402,12861
0,927,0,0,0,priority,927,0,,token_passing_ablation,4,157,lacam_official,True,20,random_walk,332,0,104.66666666666667,astar,14147,1484,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",494.0,12506.134515977465,886.5870109135285,153.01186623516722,4433.508398229327,151.99784250269687,142.0,lifelong,0,150,100,1356.032374303322,11931.2337993877,10,14304,3ff6638dc024269e5dfe67f9756dc3529cbfca25f008017c672e427d5cf62c09,1619,1,1681.3333333333333,2522,5,60,0,10.0,0,ok,1500,140902,conflict_aware,0.9706806282722513,0.618,1500,955,11481,0,2522,0.051026666666666665,1344.2092,9862
0,913,0,0,0,priority,913,0,,token_passing_ablation,4,154,lacam_official,True,20,random_walk,284,0,102.66666666666667,astar,14218,1497,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",740.0,12388.844409957528,898.8030724137789,155.4830230010953,4450.112891559982,153.77656078860898,145.0,lifelong,0,150,100,1317.8107012907276,12095.524070749525,10,14372,0647f61ca66a7388959cffbf4dafd138e2639d3b58cc582a8c115033f670c322,1916,1,1547.3333333333333,2321,2,59,0,10.0,0,ok,1500,140398,conflict_aware,0.9610526315789474,0.6086666666666667,1500,950,14749,0,2321,0.06555111111111112,1361.6963,12833
0,909,0,0,0,priority,909,0,,token_passing_ablation,4,152,lacam_official,True,20,random_walk,267,0,101.33333333333333,astar,13604,1489,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",600.0,12246.468296973035,909.9328094791077,148.993399339934,4509.429648222928,147.2068206820682,137.0,lifelong,0,150,100,1246.9605873484397,11924.209612148115,10,13756,662db13a889ca4c96ef55593941287b7daf10bce2d0343d5e9ec4b199c370ef2,1768,1,1432.6666666666667,2149,0,59,0,10.0,0,ok,1500,133811,conflict_aware,0.9548319327731093,0.606,1500,952,14473,0,2149,0.06432444444444445,1378.4236,12705
0,925,0,0,0,token,925,0,,token_passing_ablation,4,157,lacam_official,True,20,random_walk,302,0,104.66666666666667,astar,12642,1477,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",568.0,12330.21252695471,755.0313228785914,152.87567567567567,3172.819550060163,151.85405405405405,138.0,lifelong,0,150,100,1186.5992495586395,11841.294574982021,10,12799,aa10b1f15896787936dd78c8af7356d3b7652a5e656dd549409d9cb37e8526f8,1725,1,1631.3333333333333,2447,5,43,0,10.0,0,ok,1500,140465,conflict_aware,0.9685863874345549,0.6166666666666667,1500,955,13950,0,2447,0.062,1145.9775,12225
0,939,0,0,0,priority,939,0,,token_passing_ablation,4,157,lacam_official,True,20,random_walk,273,0,104.66666666666667,astar,15959,1497,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",489.0,12521.402102021966,1034.5617216752532,151.38764643237488,5718.240582809048,150.45580404685836,143.0,lifelong,0,150,100,11891.757628010237,12029.695395787712,10,16116,584deda148dc2bf9a0d20a21624c7a631a237e5155aa891721b6a82d07277ffa,1436,1,1449.3333333333333,2174,7,77,0,10.0,0,ok,1500,141278,conflict_aware,0.9700413223140496,0.626,1500,968,12644,0,2174,0.056195555555555554,1565.6677,11208
0,878,0,0,0,priority,878,0,,token_passing_ablation,4,152,lacam_official,True,20,random_walk,285,0,101.33333333333333,astar,16781,1486,data/maps/warehouse-10-20-10-2-2.map,"{""warehouse-10-20-10-2-2"": ""aisle""}",586.0,12137.212900968734,1079.0783063431347,159.92255125284737,6335.903565755488,158.9886104783599,149.0,lifelong,0,150,100,11954.32793975051,11970.588007714832,10,16933,b2db3145892f2f6872b0247369947cf8e40f3d409f42cd7d603352e0d362cd72,1917,1,1571.3333333333333,2357,8,84,0,10.0,0,ok,1500,139592,conflict_aware,0.9766407119021134,0.5853333333333334,1500,899,13566,0,2357,0.06029333333333333,1632.2311,11649
