assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_exogenous_attributable,wait_fraction,wall_clock_s,yield_wait_steps
0,1154,0,0,0,priority,1154,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,352,0,100.0,astar,23665,1499,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",529.0,6268.900553986896,996.1739948926261,154.98613518197573,3950.7546853658278,153.5476603119584,142.0,ours,lifelong,0,200,100,6386.281762906583,6029.147913190536,10,23815,5f97c1ff4868dba8d45383964caaf79181458d17f7a7305d07ea8eab4e92ca05,3555,1,2079.3333333333335,3119,8,104,0,5.0,0,ok,1500,177194,conflict_aware,0.9529314616019818,0.7693333333333333,1500,1211,18341,0,3119,0.061136666666666666,1510.3921,14786
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,971,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,10227.464201976545,842.177773266177,0.0,7461.0606736053405,0.0,0.0,rhcr,lifelong,0,200,100,9129.667246548343,9625.522674087551,10,150,c7bd8b54f22dfe5a8d77fb9464396dc75c80bb8619e541504cc4db31a7086204,0,1,5072.0,7608,9,150,0,5.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1244,0,0,7608,0.0,1279.2991,0
0,1244,0,0,0,priority,1244,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,422,0,100.0,astar,27628,1498,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",687.0,6226.5065489918925,1042.460963737297,157.0385852090032,4629.388124428224,155.7524115755627,145.5,ours,lifelong,0,200,100,6554.034566952032,5904.148338802042,10,27778,2c5f2c7f21bfe51748f164376d7233a73131607abdbd966198e6d871c5b49b03,4506,1,2282.6666666666665,3424,7,123,0,5.0,0,ok,1500,193756,conflict_aware,0.9711163153786104,0.8293333333333334,1500,1281,18438,0,3424,0.06146,1580.0205,13932
0,1243,0,0,0,priority,1243,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,10635,1482,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",509.0,6163.478820992168,783.0477977967045,126.27835880933226,1535.4014772273756,125.20273531777957,113.0,no_buffer,lifelong,3549,200,100,1549.709163964144,5942.780185182345,10,10785,b2b7d1086839cb90d4efeb8eaf77a7518143cac8c81636fa6ebf18d3d36184fd,780,1,0.0,0,1,39,0,5.0,0,ok,1500,155627,conflict_aware,0.97643362136685,0.8286666666666667,1500,1273,22420,0,0,0.07473333333333333,1191.1688,21640
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,824,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,170.83639599150047,137.17311911579841,0.0,62.87500094851324,0.0,0.0,pibt2_fr,lifelong,0,200,100,191.2658591842046,102.35304381349124,10,1500,21ebbbf0f70941ad91f0fb07def83fdc08e1106dd93c5553e71bf7e558ffed1a,0,1,4514.0,6771,0,1500,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1264,0,0,6771,0.0,220.2682,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,959,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,188.90391796594486,129.52883663517423,0.0,61.709861045121215,0.0,0.0,pibt2_fr,lifelong,0,200,100,189.11910121969413,101.31719173805322,10,1500,fef71624d42eee2a4b2ddc0d7c63c24d739a1adc28b5f50563beee57099a0ec3,0,1,5067.333333333333,7601,1,1500,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1273,0,0,7601,0.0,208.4762,0
0,1221,0,0,0,priority,1221,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,14654,1489,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",661.0,6181.096290994901,878.9963301882381,128.32432432432432,2622.1414174333527,127.71908271908272,118.0,no_buffer,lifelong,3604,200,100,1723.9352412347214,6024.271791969659,10,14804,f67e58730cbd7eea1fab7982766fc63039eced009259c88f0c178e512891da3a,2001,1,0.0,0,0,68,0,5.0,0,ok,1500,155945,conflict_aware,0.9659810126582279,0.814,1500,1264,24650,0,0,0.08216666666666667,1334.5186,22649
0,1272,0,0,0,priority,1272,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,15590,1493,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",911.0,6333.744148025289,906.3143940169442,127.04638364779875,2941.5097134560347,126.48506289308176,114.0,no_buffer,lifelong,3971,200,100,5973.801260796606,6131.677313015097,10,15740,94eb9434ac8c2dd2e036356cf620028a2f8fefd6aadb8a561203e86e7af24613,2332,1,0.0,0,3,76,0,5.0,0,ok,1500,160889,conflict_aware,0.9829984544049459,0.848,1500,1294,20741,0,0,0.06913666666666667,1375.0964,18409
0,1227,0,0,0,priority,1227,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,14758,1490,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",503.0,6436.063021013979,886.7027298473598,127.36837815810921,2778.633298180066,127.07416462917685,113.0,no_buffer,lifelong,3909,200,100,1978.5155007411952,6019.728930384736,10,14908,e57523c3a86fede3783193c5d0c8767a31ea04a3e26bb5e7598a00489fcb2a18,1775,1,0.0,0,5,72,0,5.0,0,ok,1500,155920,conflict_aware,0.9699604743083003,0.818,1500,1265,19428,0,0,0.06476,1345.2602,17653
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,861,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,177.83644498558715,140.05865685932804,0.0,63.57350122074907,0.0,0.0,pibt2_fr,lifelong,0,200,100,191.87652396212798,102.80010328569915,10,1500,43ed0ab7a301ececda08c8c5631000357d88b6bc26dc305155b8eb13078e2c01,0,1,5229.333333333333,7844,2,1500,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1257,0,0,7844,0.0,224.7122,0
0,1246,0,0,0,priority,1246,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,14839,1492,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",441.0,10055.651956005022,953.2750753834067,124.65008025682182,3316.512764606547,124.02166934189407,114.0,no_buffer,lifelong,3063,200,100,6326.029551701503,6816.604659342555,10,14989,8a4f694d52f51e099fee48da563f1fd634e0cec2353a67fecdb42cc759896a8e,1638,1,0.0,0,2,82,0,5.0,1,ok,1500,154531,conflict_aware,0.9912490055688147,0.8306666666666667,1500,1257,17519,0,0,0.058396666666666666,1445.5242,15881
0,1225,0,0,0,priority,1225,0,,budget_sensitivity,4,151,lacam_official,True,20,random_walk,0,0,100.66666666666667,astar,15416,1499,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",533.0,6989.767674996983,899.8800423400631,132.79673469387754,2977.781173813971,131.6742857142857,123.0,no_buffer,lifelong,3674,200,100,6195.139928086424,6188.147055014269,10,15567,493a6520515d78cfd787cde8071eb2b37a58689b804b931030d0948c33d42384,1696,1,0.0,0,9,77,0,5.0,0,ok,1500,161301,conflict_aware,0.9847266881028939,0.8166666666666667,1500,1244,21262,0,0,0.07087333333333333,1365.0344,19566
0,1237,0,0,0,priority,1237,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,14375,1495,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",435.0,6394.892357988283,926.8928564977444,122.55860953920777,2705.8883517805953,122.3055780113177,111.0,no_buffer,lifelong,3309,200,100,1799.9628524150462,6050.66848192655,10,14525,fdeb236cc07e15ed1880613dda7123099da533aadb35e3df29c78dedaf9f55e8,1499,1,0.0,0,6,70,0,5.0,0,ok,1500,151292,conflict_aware,0.974015748031496,0.8246666666666667,1500,1270,21788,0,0,0.07262666666666667,1405.8214,20289
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,776,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,141.0469080437906,142.17322708751695,0.0,63.89328575929782,0.0,0.0,pibt2_fr,lifelong,0,200,100,193.45402380859014,103.38336228742264,10,1500,16449291ed0ea6cfa8cdfa925a8f99e177fbb1f6c9f4b2a14bb1ff051a90710f,0,1,4554.0,6831,3,1500,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1294,0,0,6831,0.0,228.1801,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,984,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,137.71504705073312,141.88950211702226,0.0,62.84898851175482,0.0,0.0,pibt2_fr,lifelong,0,200,100,193.19149287766777,102.06980669463519,10,1500,69e6110349bcb6790fe5f568b8ae16e3f7943de840dab115b3de679038324357,0,1,5159.333333333334,7739,4,1500,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1329,0,0,7739,0.0,227.5563,0
0,1176,0,0,0,priority,1176,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,14635,1489,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",517.0,6634.152381971944,957.8518639691562,124.60034013605443,3138.900749066767,123.9702380952381,114.0,no_buffer,lifelong,2981,200,100,6248.077314000691,6055.253387617995,10,14785,b427304021d6777a670508f212e1fbe1e1197748d89522431c10825a8acdc5e1,1224,1,0.0,0,8,81,0,5.0,0,ok,1500,145789,conflict_aware,0.9710982658959537,0.784,1500,1211,18337,0,0,0.061123333333333335,1452.0164,17113
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,894,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,160.71189899230376,142.5983856069312,0.0,65.47722846157073,0.0,0.0,pibt2_fr,lifelong,0,200,100,196.47605082718655,103.79617162107024,10,1500,52a5280e509cd770c6141cd10fcf20f4515f1793aff9163a530c26c186b3302c,0,1,5072.666666666667,7609,5,1500,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1265,0,0,7609,0.0,228.9899,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,987,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,269.9173589935526,145.7676527388006,0.0,65.39194614094838,0.0,0.0,pibt2_fr,lifelong,0,200,100,196.6063720989041,104.57240478426684,10,1500,4804169b8c5911ecf2c2b5cadcc0921b5911d0d52e8809d2f601666b72e933ab,0,1,5071.333333333333,7607,6,1500,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1270,0,0,7607,0.0,234.1179,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,775,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,235.97838799469173,143.89640471486686,0.0,66.32976845659626,0.0,0.0,pibt2_fr,lifelong,0,200,100,196.50275480817072,103.69517922226805,10,1500,865fef2fdf51619522b39365cf27b529d70238e2aa238ace35b451d97c4f501b,0,1,4499.333333333333,6749,7,1500,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1281,0,0,6749,0.0,231.0943,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,920,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,194.1013479954563,149.08796098141465,0.0,66.20771613744243,0.0,0.0,pibt2_fr,lifelong,0,200,100,194.57715883036144,103.03603240754455,10,1500,224dfa12e5752438af8eaf2f2723323c24b7ff4c1738913522481cac4b7a8880,0,1,4654.666666666666,6982,8,1500,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1211,0,0,6982,0.0,238.9205,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,1500,lacam_official,True,20,random_walk,928,0,1000.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,229.17174198664725,147.02538639613581,0.0,65.57317617644246,0.0,0.0,pibt2_fr,lifelong,4,200,100,194.30451156222261,103.32855076703709,10,1500,e22c158fd37ba804e000f663966f778c688e060c5395d00f4df008dd3f5adb58,0,1,5170.666666666667,7756,9,1499,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1244,0,4,7752,0.0,235.7893,0
0,1218,0,0,0,priority,1218,0,,budget_sensitivity,4,154,lacam_official,True,20,random_walk,354,0,102.66666666666667,astar,19500,1496,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",499.0,12187.052972032689,1080.743921293295,150.75944170771757,4859.664495694965,148.39490968801314,137.0,ours,lifelong,0,200,100,1546.320160629693,11753.69429400016,10,19654,d6d6cc8157474679dab7ea078a7839a9f9079b5b6f2f514cf0eb918766cd85b1,2860,1,1942.0,2913,1,66,0,10.0,0,ok,1500,180745,conflict_aware,0.9567949725058916,0.812,1500,1273,21444,0,2913,0.07148,1636.9859,18584
0,1247,0,0,0,priority,1247,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,16878,1499,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",836.0,6438.0217180005275,1104.4820201089217,121.54370489174018,4043.902003480665,120.78027265437049,111.0,no_buffer,lifelong,3082,200,100,6474.867404520045,6234.114238375332,10,17028,e14fd9085088c1df970d082da348e56b3d7e7fb1933566df987ea33b3b82d972,3649,1,0.0,0,7,104,0,5.0,0,ok,1500,150613,conflict_aware,0.9734582357533177,0.8313333333333334,1500,1281,17343,0,0,0.05781,1672.5498,13694
0,1293,0,0,0,priority,1293,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,0,0,100.0,astar,20312,1478,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",681.0,6248.713502020109,1207.8722373824178,124.08352668213458,4676.793160453283,122.98143851508121,118.0,no_buffer,lifelong,4016,200,100,6702.212338428944,5996.752585051581,10,20462,b2cb85e1a7a7d50d678293105f1927199ef17c7252c78ad12b60a75ae9d01da6,4494,1,0.0,0,4,122,0,5.0,0,ok,1500,159015,conflict_aware,0.9729119638826185,0.862,1500,1329,15864,0,0,0.05288,1828.1851,11370
0,1222,0,0,0,priority,1222,0,,budget_sensitivity,4,152,lacam_official,True,20,random_walk,414,0,101.33333333333333,astar,21860,1498,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",534.0,12391.695305006579,1182.1301629499067,154.89198036006547,6163.846153241665,153.93780687397708,144.0,ours,lifelong,0,200,100,11743.342715810286,11760.026176090469,10,22012,339b4d4b8de3f302f94a4ced70445209297642db20d7ba2f49f70ca0e9fa3767,2878,1,2141.3333333333335,3212,0,83,0,10.0,0,ok,1500,188112,conflict_aware,0.9667721518987342,0.8146666666666667,1500,1264,21410,0,3212,0.07136666666666666,1789.1494,18532
0,1257,0,0,0,priority,1257,0,,budget_sensitivity,4,151,lacam_official,True,20,random_walk,398,0,100.66666666666667,astar,28062,1498,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",593.0,12137.573298998177,1319.4362003816059,165.07159904534606,7932.135718646814,162.98329355608593,151.0,ours,lifelong,0,200,100,11935.358166301738,11723.896429495653,10,28213,71fd8e4e9a61cd66c1400f8a8c1cf4a6d33ea382b6546d0dad4722f3d1bd67cc,3947,1,2082.666666666667,3124,3,107,0,10.0,0,ok,1500,204870,conflict_aware,0.9714064914992272,0.838,1500,1294,19389,0,3124,0.06463,1995.0712,15442
0,1226,0,0,0,priority,1226,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,347,0,100.0,astar,24939,1499,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",664.0,14216.218423040118,1367.9047236978465,157.45758564437193,8091.072058528662,155.7716150081566,144.0,ours,lifelong,0,200,100,12006.185611587714,12399.913322951761,10,25089,009e412a73aebafc064bc693788ab6105b0d88fcd90a163935e753187cc55b24,3027,1,2040.0,3060,2,106,0,10.0,0,ok,1500,190976,conflict_aware,0.9753381066030231,0.8173333333333334,1500,1257,19138,0,3060,0.06379333333333333,2067.8769,16111
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,959,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,9636.486975010484,989.5383148229448,0.0,9063.879610178215,0.0,0.0,rhcr,lifelong,0,200,100,9332.343510107603,9615.297457264387,10,150,d9dec4dc3118e6599d15bc8e5a12d2837ed72f2e8f5ef505ae1fe2c73910221d,0,1,5067.333333333333,7601,1,150,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1273,0,0,7601,0.0,1499.4431,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,824,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,9635.299226036295,1000.2200048528612,0.0,9079.02157788941,0.0,0.0,rhcr,lifelong,0,200,100,9327.575417503249,9602.44277435122,10,150,ce7ddafa1ef663f2b93c0d0b547851cbdc96044824422c93512e9b2311ec160f,0,1,4514.0,6771,0,150,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1264,0,0,6771,0.0,1516.0099,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,861,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,9619.1064529703,1002.5131331676384,0.0,9151.450280480398,0.0,0.0,rhcr,lifelong,0,200,100,9336.895625083707,9611.900886325748,10,150,5d268120feb085242000f5c6e0be552d4a498ce41d9492f771c6756ff08d6efc,0,1,5229.333333333333,7844,2,150,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1257,0,0,7844,0.0,1519.4706,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,776,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,9617.499822983518,1008.2382338317111,0.0,9103.598411066923,0.0,0.0,rhcr,lifelong,0,200,100,9295.95726398984,9600.347769126529,10,150,2c52dc8ff157c716adc3a2b49a893fe360377da2182f19ad0bd55f0a74e1d8d4,0,1,4554.0,6831,3,150,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1294,0,0,6831,0.0,1528.4416,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,984,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,9648.64165900508,1005.6682762513714,0.0,9135.923770573767,0.0,0.0,rhcr,lifelong,0,200,100,9318.471290770685,9612.24560046976,10,150,f1deae835b1b8b99aa8df8492e89ec8ded9e7abea26a02cab59cacff875762da,0,1,5159.333333333334,7739,4,150,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1329,0,0,7739,0.0,1524.2412,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,894,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,9641.063195012975,991.735433707945,0.0,8968.995556954373,0.0,0.0,rhcr,lifelong,0,200,100,9296.93548892974,9608.060177398147,10,150,5e7765cf442fb30ec47c80ca96815d60e6a8d9c1c90b32e97b2b830ffc1fa776,0,1,5072.666666666667,7609,5,150,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1265,0,0,7609,0.0,1503.6394,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,987,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,9626.670038036536,994.641029734863,0.0,9035.309431642914,0.0,0.0,rhcr,lifelong,0,200,100,9357.100562640699,9596.300299002905,10,150,067f7aeef58f00381d969f682ab55b034c8626d8b55de3d63fa8950e85135085,0,1,5071.333333333333,7607,6,150,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1270,0,0,7607,0.0,1507.5401,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,775,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,9621.34423101088,989.9446430778286,0.0,9026.967417612905,0.0,0.0,rhcr,lifelong,0,200,100,9321.766670470242,9611.488178712898,10,150,134774dc836898e53f2c84f7deeb31277943fbfdcec391b8786f045d9af8e313,0,1,4499.333333333333,6749,7,150,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1281,0,0,6749,0.0,1500.4891,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,920,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,9663.13712997362,989.9328923824554,0.0,8955.618849087818,0.0,0.0,rhcr,lifelong,0,200,100,9313.052599324146,9602.47447360307,10,150,783e7f1124b0a1b86e98d054af31cc04042f8d2f035ad3a8c4f98362a31dcbb9,0,1,4654.666666666666,6982,8,150,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1211,0,0,6982,0.0,1500.4647,0
0,0,0,0,0,priority,0,0,,budget_sensitivity,4,150,lacam_official,True,20,random_walk,971,0,100.0,astar,0,0,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",0.0,9633.920518972445,984.5606084957641,0.0,8927.847239640541,0.0,0.0,rhcr,lifelong,0,200,100,9355.651443082024,9616.370951672434,10,150,ccab035de302fe933bb763efcc55a51a1c54e4b7a985077e884d00764b6b2056,0,1,5072.0,7608,9,150,0,10.0,0,ok,1500,0,conflict_aware,0.0,0.0,1500,1244,0,0,7608,0.0,1492.0056,0
