applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,auction_epsilon,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,max_rounds,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
3,lacam_official,True,40,20,1,greedy,0,781,,0,0,0,priority,781,25,0,,allocator_comparison_fov3_safe1,3,0,124,lacam_official,True,40,random_walk,107,0,62.0,,astar,4813,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",661.0,0,14506.170395994559,,106.24180889117997,156.5134443021767,660.7440198685283,154.52752880921895,144.0,ours,lifelong,0,100,60,123.53270348394288,224.54742080299138,20,4937,3ff9f0ea81e032d0c6f4d392f80fbaf8b9345987f0668e0ba26bc6d31c396aff,256,1,518.5,1037,1,6,0,10.0,0,ok,2000,120686,greedy,0.9811557788944724,0.3905,2000,796,15319,0,2000,1037,2000,0.076595,224.9985,15063
3,lacam_official,True,40,20,1,congestion_avoidance,0,1609,,0,0,0,priority,1609,25,0,,allocator_comparison_fov3_safe1,3,0,106,lacam_official,True,40,random_walk,318,0,53.0,0.5,astar,17281,True,1978,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",560.0,0,12083.95439805463,5,995.0432542779017,156.8744561839652,6517.92616398021,154.5208203853325,145.0,ours,lifelong,0,200,60,1583.290257200133,11891.174862510525,20,17387,1017b0f99eea6a99d324e477e52bd8264eee703672daf022721091fac3f89fe9,2774,1,1276.5,2553,3,61,0,10.0,0,ok,2000,248624,congestion_avoidance,0.9787104622871047,0.8045,2000,1644,44824,0,2000,2553,2000,0.11206,2015.1979,42050
3,lacam_official,True,40,20,1,greedy,0,788,,0,0,0,priority,788,28,0,,allocator_comparison_fov3_safe1,3,6,119,lacam_official,True,40,random_walk,116,0,59.5,,astar,4565,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",759.0,6,13553.150214953348,,113.25037779926788,159.2766497461929,770.1699606381638,157.14213197969542,143.5,ours,lifelong,0,100,60,127.42781677516176,11575.742326164618,20,4684,4152822f88f5ee1bd45a332cb3e67ef8a668829430597668aa8769614f15887e,232,1,522.0,1044,5,7,0,10.0,0,ok,2000,123828,greedy,0.9800995024875622,0.394,2000,804,17671,0,2000,1044,2000,0.088355,239.1558,17439
3,lacam_official,True,40,20,1,congestion_avoidance,0,1598,,0,0,0,priority,1598,26,0,,allocator_comparison_fov3_safe1,3,0,105,lacam_official,True,40,random_walk,253,0,52.5,0.5,astar,18310,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",673.0,0,11866.069301962852,5,1010.7820901673986,161.7171464330413,7238.439409264053,159.98873591989988,151.0,ours,lifelong,0,200,60,1558.705048705451,11526.01302494295,20,18415,3af99d5bc69afce19b8c71645233eda75ab48d80532be90ac71e0d390d7f2123,2259,1,1043.5,2087,2,68,0,10.0,0,ok,2000,255662,congestion_avoidance,0.9809699201964396,0.799,2000,1629,44722,0,2000,2087,2000,0.111805,2046.2534,42463
3,lacam_official,True,40,20,1,congestion_avoidance,0,1590,,0,0,0,priority,1590,14,0,,allocator_comparison_fov3_safe1,3,0,104,lacam_official,True,40,random_walk,253,0,52.0,0.5,astar,21309,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",674.0,0,12165.869081858546,5,972.7660929616541,177.25283018867924,8104.830137595015,176.77672955974842,161.5,ours,lifelong,0,200,60,1526.4516361756248,11748.903302638792,20,21413,e43bd7a7937305d5ba11d87807de6ac910da69e8a573934f7cb45336dec508c4,2601,1,1100.0,2200,5,76,0,10.0,0,ok,2000,281075,congestion_avoidance,0.9845201238390093,0.795,2000,1615,49294,0,2000,2200,2000,0.123235,1970.234,46693
3,lacam_official,True,40,20,1,greedy,0,791,,0,0,0,priority,791,23,0,,allocator_comparison_fov3_safe1,3,0,138,lacam_official,True,40,random_walk,81,0,69.0,,astar,7367,True,1974,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",771.0,0,12633.716527139768,,198.7677947434131,193.2212389380531,1671.486564242092,184.86093552465235,179.0,ours,lifelong,0,100,60,156.07606447301802,11952.56670549279,20,7505,dcd8f59fdbdc545ed7f23ccc532915b78f5ec1a5a1c3b81e723cb0829c25249f,402,1,422.5,845,2,19,0,10.0,0,ok,2000,146225,greedy,0.9717444717444718,0.3955,2000,814,17852,0,2000,845,2000,0.08926,409.6213,17450
3,lacam_official,True,40,20,1,congestion_avoidance,0,1644,,0,0,0,priority,1644,12,0,,allocator_comparison_fov3_safe1,3,0,101,lacam_official,True,40,random_walk,324,0,50.5,0.5,astar,20293,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",693.0,0,13315.816425951198,5,1051.2641245734412,162.7810218978102,8389.938614796847,160.97810218978103,152.0,ours,lifelong,0,200,60,1467.3181587830186,11705.720013007522,20,20394,a1f234a3fc550d68ce4770162e3d43640865f4a333b48598228cc8cbcf77806f,3027,1,1363.5,2727,4,76,0,10.0,0,ok,2000,264648,congestion_avoidance,0.9891696750902527,0.822,2000,1662,45713,0,2000,2727,2000,0.1142825,2127.5361,42686
3,lacam_official,True,40,20,1,greedy,0,804,,0,0,0,priority,804,22,0,,allocator_comparison_fov3_safe1,3,0,123,lacam_official,True,40,random_walk,97,0,61.5,,astar,6683,True,1972,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",644.0,0,13192.970741074532,,224.6583783691749,160.23383084577114,2395.6570365613825,158.0410447761194,151.0,ours,lifelong,0,100,60,144.18845240725204,12876.548221055418,20,6806,81cd1a122321c00905c69e894dd9bbbdc5fa82466f15b36d632bd099aa71731f,410,1,434.5,869,0,23,0,10.0,0,ok,2000,127065,greedy,0.9840881272949816,0.402,2000,817,14066,0,2000,869,2000,0.07033,461.7421,13656
3,lacam_official,True,40,20,1,greedy,0,777,,0,0,0,priority,777,29,0,,allocator_comparison_fov3_safe1,3,0,110,lacam_official,True,40,random_walk,160,0,55.0,,astar,6427,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",651.0,0,13527.97356294468,,220.0008217380382,155.1956241956242,2645.764514723454,153.9021879021879,137.0,ours,lifelong,0,100,60,138.2498812978156,12906.301627180073,20,6537,70437cab0bfbeeef94e92261eea73fcec25a178d53113919ebc01e34d6187578,381,1,638.0,1276,6,23,0,10.0,0,ok,2000,119582,greedy,0.9847908745247148,0.3885,2000,789,18760,0,2000,1276,2000,0.0938,452.4493,18379
3,lacam_official,True,40,20,1,greedy,0,771,,0,0,0,priority,771,28,0,,allocator_comparison_fov3_safe1,3,0,109,lacam_official,True,40,random_walk,226,0,54.5,,astar,5713,True,1986,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",863.0,0,14265.956439077854,,276.58949124859646,145.3242542153048,3491.886437550153,144.72114137483788,135.0,ours,lifelong,0,100,60,192.20192473148924,13574.390946794301,20,5822,1b11998ba9974d90f224c3e3bdd947109f8c83af4f334072840891cf5cd9424c,1183,1,816.0,1632,3,29,0,10.0,0,ok,2000,111580,greedy,0.9747155499367889,0.3855,2000,791,15759,0,2000,1632,2000,0.078795,565.2896,14576
3,lacam_official,True,40,20,1,greedy,0,825,,0,0,0,priority,825,25,0,,allocator_comparison_fov3_safe1,3,0,114,lacam_official,True,40,random_walk,109,0,57.0,,astar,7596,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",612.0,0,13672.190354205668,,312.8686361237196,158.54181818181817,4014.1714605290376,156.79272727272726,146.0,ours,lifelong,0,100,60,144.4008087739348,12696.948459278792,20,7710,a6c8c771e1e499627275c12bdf59455b6fc7eeca1bd3b1b6e0c7c4c70d168d8e,584,1,573.5,1147,4,37,0,10.0,0,ok,2000,129354,greedy,0.975177304964539,0.4125,2000,846,16720,0,2000,1147,2000,0.0836,638.1528,16136
3,lacam_official,True,40,20,1,congestion_avoidance,0,1628,,0,0,0,priority,1628,18,0,,allocator_comparison_fov3_safe1,3,0,102,lacam_official,True,40,random_walk,352,0,51.0,0.5,astar,16564,True,1981,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",482.0,0,12966.560101835057,5,1010.4146162561374,149.80159705159704,6531.331397796178,149.38022113022112,134.0,ours,lifelong,0,200,60,1564.2332167830316,11791.628059674984,20,16666,35e7dc5ca15e3a8e4d69e0305df44904ad2bb0b638391267c7c74c6d392f70c6,2226,1,1342.5,2685,6,59,0,10.0,0,ok,2000,243191,congestion_avoidance,0.9842805320435308,0.814,2000,1654,44229,0,2000,2685,2000,0.1105725,2045.5022,42003
3,lacam_official,True,40,20,1,greedy,0,807,,0,0,0,priority,807,18,0,,allocator_comparison_fov3_safe1,3,0,105,lacam_official,True,40,random_walk,149,0,52.5,,astar,6659,True,1966,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",512.0,0,13355.000596959144,,289.8775473241694,145.25650557620818,3914.800581941381,145.04337050805452,132.0,ours,lifelong,0,100,60,155.3229779470711,12908.97831087932,20,6764,969bfd19e009359a2926863d9e5329622a57791871c9602d650f66f3ce022092,804,1,734.0,1468,7,33,0,10.0,0,ok,2000,117050,greedy,0.9889705882352942,0.4035,2000,816,12966,0,2000,1468,2000,0.06483,591.9267,12162
3,lacam_official,True,40,20,1,greedy,0,794,,0,0,0,priority,794,22,0,,allocator_comparison_fov3_safe1,3,0,112,lacam_official,True,40,random_walk,109,0,56.0,,astar,6607,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",539.0,0,13384.452548110858,,268.6702136140084,161.83627204030228,3442.2385027594696,159.0919395465995,148.0,ours,lifelong,0,100,60,143.0310474941507,12818.670753121842,20,6719,419e46787673c3391953c676ecfd09bb2b4d038c93df5c00f20e02b5148dff4b,352,1,518.0,1036,8,31,0,10.0,0,ok,2000,126319,greedy,0.9925,0.397,2000,800,15838,0,2000,1036,2000,0.07919,550.0046,15486
3,lacam_official,True,40,20,1,greedy,0,1174,,0,0,0,priority,1174,34,0,,allocator_comparison_fov3_safe1,3,0,118,lacam_official,True,40,random_walk,245,0,59.0,,astar,9080,True,1991,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",748.0,0,12842.687021009624,,265.2327019944787,150.73850085178876,2473.017234534767,149.94633730834752,134.0,ours,lifelong,0,150,60,213.70275664376092,12138.326606689952,20,9198,ec005999ac6d25c488610beb7599db6bd64af34dd83c06a40c3b24cfa0de174b,679,1,974.0,1948,1,24,0,10.0,0,ok,2000,176037,greedy,0.9710504549214226,0.587,2000,1209,30492,0,2000,1948,2000,0.10164,549.7187,29813
3,lacam_official,True,40,20,1,greedy,0,772,,0,0,0,priority,772,22,0,,allocator_comparison_fov3_safe1,3,0,116,lacam_official,True,40,random_walk,117,0,58.0,,astar,7622,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",646.0,0,14148.471293970942,,276.91297533537727,171.47150259067357,3294.7601045156703,169.63341968911917,158.0,ours,lifelong,0,100,60,148.88024487299845,12821.217846591026,20,7738,ec5ce880860b8372f2187776a1e59da2a710f1c6095317a21415371e8355775f,536,1,508.0,1016,9,31,0,10.0,0,ok,2000,130957,greedy,0.9735182849936949,0.386,2000,793,17752,0,2000,1016,2000,0.08876,566.7356,17216
3,lacam_official,True,40,20,1,congestion_avoidance,0,1529,,0,0,0,priority,1529,31,0,,allocator_comparison_fov3_safe1,3,0,100,lacam_official,True,40,random_walk,293,0,50.0,0.5,astar,17790,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",619.0,0,12235.389846842736,5,1075.1529891532846,154.83976455199476,8124.748741937801,153.69064748201438,139.0,ours,lifelong,0,200,60,1788.6672659777093,11890.240996028297,20,17890,61562c5a7cb7441a92c84f7b949ed3b2a62abe8fb6d87464c68bd455032e9b1c,2191,1,1307.0,2614,8,72,0,10.0,0,ok,2000,234993,congestion_avoidance,0.9826478149100257,0.7645,2000,1556,43067,0,2000,2614,2000,0.1076675,2175.4822,40876
3,lacam_official,True,40,20,1,greedy,0,1193,,0,0,0,priority,1193,43,0,,allocator_comparison_fov3_safe1,3,0,110,lacam_official,True,40,random_walk,244,0,55.0,,astar,10537,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",594.0,0,12442.89504783228,,387.1636699453229,154.35373009220453,4489.562413153577,152.87007544006707,141.0,ours,lifelong,0,150,60,232.76252534706146,12059.910795593169,20,10647,82270cb6f808e12883bc0b632f7bbfa0998f1c8507376829bcc8a4eb7839d6c0,1294,1,980.5,1961,0,42,0,10.0,0,ok,2000,182374,greedy,0.9794745484400657,0.5965,2000,1218,30993,0,2000,1961,2000,0.10331,793.0808,29699
3,lacam_official,True,40,20,1,congestion_avoidance,0,1602,,0,0,0,priority,1602,10,0,,allocator_comparison_fov3_safe1,3,0,101,lacam_official,True,40,random_walk,374,0,50.5,0.5,astar,19571,True,1976,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",538.0,0,12556.329804938287,5,1171.4652750073,154.36267166042447,9180.531665274762,153.82958801498128,145.0,ours,lifelong,0,200,60,1764.5995220518669,11906.136130914092,20,19672,4c875434f69befbe65dc06a53e89ecaad29a74a7791bcb071404c788b71a8050,4266,1,1485.5,2971,7,82,0,10.0,0,ok,2000,246435,congestion_avoidance,0.9822194972409565,0.801,2000,1631,42433,0,2000,2971,2000,0.1060825,2368.3173,38167
3,lacam_official,True,40,20,1,congestion_avoidance,0,1570,,0,0,0,priority,1570,19,0,,allocator_comparison_fov3_safe1,3,0,101,lacam_official,True,40,random_walk,269,0,50.5,0.5,astar,18005,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",711.0,0,15171.474402071908,5,1064.8489168203669,164.33057324840763,8122.437848499746,161.2063694267516,153.0,ours,lifelong,0,200,60,1594.2312651430257,13227.166568860412,20,18106,59a75e746d54bb98527d2430d4c18cdca3b82ee7d5afc7f378e7b0d7e71805c8,3198,1,1201.5,2403,9,68,0,10.0,3,ok,2000,253094,congestion_avoidance,0.9924146649810367,0.785,2000,1582,45822,0,2000,2403,2000,0.114555,2155.0316,42624
3,lacam_official,True,40,20,1,greedy,0,1190,,0,0,0,priority,1190,22,0,,allocator_comparison_fov3_safe1,3,0,123,lacam_official,True,40,random_walk,247,0,61.5,,astar,12231,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",779.0,0,12539.574020076543,,417.30694090551697,175.57226890756303,4312.615240689337,174.06134453781513,158.0,ours,lifelong,0,150,60,257.30677099199966,12069.309022813102,20,12354,192df3d9ed066654a1dfec87a04c11356ea11513a32247e07460c453b0282da7,1286,1,936.0,1872,5,46,0,10.0,0,ok,2000,207133,greedy,0.9810387469084914,0.595,2000,1213,29949,0,2000,1872,2000,0.09983,853.4867,28663
3,lacam_official,True,40,20,1,greedy,0,1199,,0,0,0,priority,1199,28,0,,allocator_comparison_fov3_safe1,3,0,110,lacam_official,True,40,random_walk,216,0,55.0,,astar,10258,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",542.0,0,12444.56358300522,,366.43491328542586,148.86655546288574,4375.879210646433,148.05087572977482,135.0,ours,lifelong,0,150,60,224.41487585892898,12110.616036015563,20,10368,043ec9812c6af41f9b82d408ac1c0a2b381b3c3d7656827dcf672ead0c4eb4a2,833,1,905.5,1811,6,41,0,10.0,0,ok,2000,177513,greedy,0.9811783960720131,0.5995,2000,1222,28251,0,2000,1811,2000,0.09417,751.6329,27418
3,lacam_official,True,40,20,1,greedy,0,1133,,0,0,0,priority,1133,14,0,,allocator_comparison_fov3_safe1,3,0,105,lacam_official,True,40,random_walk,167,0,52.5,,astar,11642,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",589.0,0,13368.655228987336,,431.8917009688448,164.2180052956752,5697.428484777698,162.954986760812,151.0,ours,lifelong,0,150,60,228.70806650025767,12418.354038894176,20,11747,fff4adf28157be44fe1b3ce98b066851c3b5e15b7fa67971c00d29eb15f818b6,1012,1,831.0,1662,8,51,0,10.0,0,ok,2000,184628,greedy,0.9860748476936466,0.5665,2000,1149,30035,0,2000,1662,2000,0.10011666666666667,882.4255,29023
3,lacam_official,True,40,20,1,greedy,0,1146,,0,0,0,priority,1146,0,0,,allocator_comparison_fov3_safe1,3,0,134,lacam_official,True,40,random_walk,59,0,67.0,,astar,21138,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",698.0,0,11293.604222824797,,593.0484664092073,303.8089005235602,6033.367777953911,241.03403141361255,298.0,ours,lifelong,0,150,60,291.68154953513283,11199.584303039592,20,21272,2968a0aefe1963fe7e9fc0759cd71c4fc78cc0a81347881a123ec3061a060dd7,947,1,291.5,583,4,73,0,10.0,0,ok,2000,276225,greedy,0.9037854889589906,0.573,2000,1268,36923,0,2000,583,2000,0.12307666666666667,1204.9664,35976
3,lacam_official,True,40,20,1,greedy,0,1209,,0,0,0,priority,1209,26,0,,allocator_comparison_fov3_safe1,3,0,107,lacam_official,True,40,random_walk,226,0,53.5,,astar,13940,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",587.0,0,12865.173568949103,,524.190666809096,160.88833746898263,6787.30269347831,159.26550868486353,146.0,ours,lifelong,0,150,60,255.21467856597147,12227.629934158174,20,14047,b97f92cfd970eb6a27922c7f813273abbeccb7938730224e86d8cb820712c4c2,1674,1,903.5,1807,7,63,0,10.0,0,ok,2000,192552,greedy,0.979740680713128,0.6045,2000,1234,27564,0,2000,1807,2000,0.09188,1067.713,25890
3,lacam_official,True,40,20,1,greedy,0,1153,,0,0,0,priority,1153,0,0,,allocator_comparison_fov3_safe1,3,0,128,lacam_official,True,40,random_walk,65,0,64.0,,astar,21988,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",754.0,0,11458.41254806146,,632.4936949408147,279.0980052038161,6850.27620276378,241.36253252385083,267.0,ours,lifelong,0,150,60,324.39943647477753,11216.629391664173,20,22116,bc355092f15b2396aec06495a323aa3f9ea94b78cf5da6e3f9de830da7bee03e,1095,1,329.5,659,3,79,0,10.0,0,ok,2000,278291,greedy,0.9366368805848904,0.5765,2000,1231,35910,0,2000,659,2000,0.1197,1284.0469,34815
3,lacam_official,True,40,20,1,greedy,0,748,,0,0,0,priority,748,7,0,,allocator_comparison_fov3_safe1,3,85,133,lacam_official,True,40,random_walk,44,0,66.5,,astar,3465,True,1946,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",958.0,53,15120.006966171786,,80.40194153040648,69.96122994652407,1070.7035588251106,69.88235294117646,64.0,ours,lifelong,0,50,20,23.466995405033227,13297.160919662563,20,3598,e6d53636e9dcde20894234ae2a9e84c25b92b53b8747e1cd562d6f07c79fbe62,265,1,283.0,566,0,7,0,10.0,3,ok,2000,52272,greedy,0.9986648865153538,0.374,2000,749,6216,0,2000,566,2000,0.06216,161.4222,5951
3,lacam_official,True,40,20,1,greedy,0,1100,,0,0,0,priority,1100,0,0,,allocator_comparison_fov3_safe1,3,0,111,lacam_official,True,40,random_walk,72,0,55.5,,astar,22594,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",678.0,0,11525.709545938298,,708.7078825582284,284.98727272727274,9249.721556106952,248.26090909090908,275.5,ours,lifelong,0,150,60,345.5417610472066,11185.019226977602,20,22705,a854a7bb2a62348816b02bbc9d9f98fed1a9ce45fa30320b9f586cbe311d2256,997,1,327.0,654,2,93,0,10.0,0,ok,2000,273087,greedy,0.9009009009009009,0.55,2000,1221,47878,0,2000,654,2000,0.15959333333333334,1436.6477,46881
3,lacam_official,True,40,20,1,greedy,0,730,,0,0,0,priority,730,6,0,,allocator_comparison_fov3_safe1,3,85,131,lacam_official,True,40,random_walk,59,0,65.5,,astar,3426,True,1933,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",346.0,66,15147.669028956443,,82.37718003848568,67.01780821917808,1123.9046171318228,66.38630136986302,60.5,ours,lifelong,0,50,20,23.989554040599607,14395.148545387201,20,3557,419fe0c9c5fa3c08ae3dedd388fef2e55e1bd8bee3aa33b765f8b7fbd01e3dde,298,1,408.0,816,1,7,0,10.0,3,ok,2000,48462,greedy,0.9986320109439124,0.365,2000,731,5686,0,2000,816,2000,0.05686,165.383,5388
3,lacam_official,True,40,20,1,greedy,0,751,,0,0,0,priority,751,9,0,,allocator_comparison_fov3_safe1,3,96,126,lacam_official,True,40,random_walk,90,0,63.0,,astar,3434,True,1940,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",317.0,18,15135.047066025436,,104.39082701702137,64.54194407456724,1513.7366515783858,64.20239680426099,59.0,ours,lifelong,0,50,20,24.074679939076304,14840.19395755604,20,3560,3dda7e3ed4d80568f59e705b4224a6a410cf93dad956ecad6dabe2fc8ab6fc07,252,1,486.0,972,2,7,0,10.0,6,ok,2000,48216,greedy,0.9920739762219286,0.3755,2000,757,5626,0,2000,972,2000,0.05626,209.3858,5374
3,lacam_official,True,40,20,1,greedy,0,731,,0,0,0,priority,731,11,0,,allocator_comparison_fov3_safe1,3,47,128,lacam_official,True,40,random_walk,51,0,64.0,,astar,3339,True,1975,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",575.0,17,15127.309734933078,,83.34935349912848,66.51846785225719,1116.7041938388138,66.31326949384405,60.0,ours,lifelong,0,50,20,33.95971038844434,13723.243915045168,20,3467,e3e8a8295d0ce160c51da7288d15918c4e1ca15775092c06e9c365c4fa9a1f5d,524,1,368.0,736,3,8,0,10.0,2,ok,2000,48475,greedy,0.9905149051490515,0.3655,2000,738,7280,0,2000,736,2000,0.0728,167.3577,6756
3,lacam_official,True,40,20,1,greedy,0,785,,0,0,0,priority,785,8,0,,allocator_comparison_fov3_safe1,3,99,138,lacam_official,True,40,random_walk,54,0,69.0,,astar,3846,True,1900,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",311.0,99,15153.018126962706,,112.53464695636649,66.91464968152866,1494.4279846293257,66.63057324840764,61.0,ours,lifelong,0,50,20,25.17152690561488,15099.874056119006,20,3984,0235aadcf9b70cae10894bf57282fc5be690a0c8b9226e6dc8a0e3f21c38a083,279,1,361.0,722,4,6,0,10.0,8,ok,2000,52305,greedy,0.9924146649810367,0.3925,2000,791,5855,0,2000,722,2000,0.05855,225.7588,5576
3,lacam_official,True,40,20,1,greedy,0,762,,0,0,0,priority,762,6,0,,allocator_comparison_fov3_safe1,3,0,127,lacam_official,True,40,random_walk,52,0,63.5,,astar,3520,True,1928,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",478.0,0,15141.128030838445,,102.02326439903118,68.65879265091864,1457.45913984848,68.48556430446195,62.0,ours,lifelong,0,50,20,26.12894241465254,14277.20948222559,20,3647,a31543591e9bd04625ebb02329129ba9639d885431804427beec3cc7a480e64c,328,1,354.0,708,5,10,0,10.0,3,ok,2000,52186,greedy,1.0,0.381,2000,762,6757,0,2000,708,2000,0.06757,204.6626,6429
