applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
10,lacam_official,True,40,20,4,congestion_avoidance,0,761,0,0,0,priority,761,1,0,,fov_safety_sweep,10,279,lacam_official,True,40,random_walk,188,0,139.5,astar,28294,True,1991,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1052.0,12433.76124696806,448.1718985218904,249.68068331143232,1964.8204257275315,234.850197109067,225.0,ours,lifelong,0,100,50,342.6335312717128,11864.59859982133,20,28573,fe871de6a8debdcd6d111d428bb119718cfa57ea46ee041906b876dbb95b9d04,8924,4,1334.5,2669,9,46,0,10.0,0,ok,2000,178721,congestion_avoidance,0.9488778054862843,0.3805,2000,802,20885,0,2000,2669,2000,0.104425,905.4549,11961
10,lacam_official,True,40,20,4,congestion_avoidance,0,766,0,0,0,priority,766,0,0,,fov_safety_sweep,10,257,lacam_official,True,40,random_walk,311,0,128.5,astar,24846,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",869.0,15103.803099947982,514.1387570872321,219.8028720626632,2634.873516489806,214.95561357702348,201.5,ours,lifelong,0,100,50,352.63692602748046,12382.328249583952,20,25103,af7c9ecc2e82e96d0850fc0f2ac001341bb738b3872056501ad83f470ce8b8fa,7674,4,2167.0,4334,8,54,0,10.0,1,ok,2000,164656,congestion_avoidance,0.9683944374209861,0.383,2000,791,16362,0,2000,4334,2000,0.08181,1037.3048,8688
10,lacam_official,True,40,20,4,congestion_avoidance,0,800,0,0,0,priority,800,0,0,,fov_safety_sweep,10,249,lacam_official,True,40,random_walk,231,0,124.5,astar,29787,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",845.0,13440.45068405103,548.2496270108968,262.115,2914.135979046675,228.75875,243.0,ours,lifelong,0,100,50,343.26005186303513,11948.04478136357,20,30036,898bc70b179cb5ef8e2e83f3f4b1fb4f6169f0286497696b5b852cc3a5c9499d,9876,4,1449.0,2898,7,61,0,10.0,0,ok,2000,183007,congestion_avoidance,0.9569377990430622,0.4,2000,836,21518,0,2000,2898,2000,0.10759,1105.4602,11642
10,lacam_official,True,40,20,5,congestion_avoidance,0,748,0,0,0,priority,748,0,0,,fov_safety_sweep,10,297,lacam_official,True,40,random_walk,407,0,148.5,astar,28924,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1163.0,12884.04592499137,487.08731035958044,299.4852941176471,1811.7175436628079,240.07620320855614,279.0,ours,lifelong,0,100,50,406.3027305470313,11856.413770164363,20,29221,09f26a17bf05526a5ce68d38857a60b3a6fe86f485a6668d1ee36c2f3887cce9,15744,5,3052.0,6104,2,45,0,10.0,0,ok,2000,179577,congestion_avoidance,0.9280397022332506,0.374,2000,806,27615,0,2000,6104,2000,0.138075,982.8448,11871
10,lacam_official,True,40,20,5,congestion_avoidance,0,705,0,0,0,priority,705,0,0,,fov_safety_sweep,10,291,lacam_official,True,40,random_walk,386,0,145.5,astar,30114,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1426.0,12683.101198985241,533.0090324084158,292.6822695035461,2260.844872863979,244.75035460992908,256.0,ours,lifelong,0,100,50,392.5972818222362,11994.032108515967,20,30405,9c4aa56049015b4c93ce917500ceaa8909813139986f1c6458fd9b6323caa222,17258,5,3264.5,6529,0,55,0,10.0,0,ok,2000,172549,congestion_avoidance,0.8757763975155279,0.3525,2000,805,29457,0,2000,6529,2000,0.147285,1074.7112,12199
10,lacam_official,True,40,20,5,congestion_avoidance,0,708,0,0,0,priority,708,2,0,,fov_safety_sweep,10,354,lacam_official,True,40,random_walk,532,0,177.0,astar,31977,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1784.0,12542.806505109183,417.7504301838344,394.3601694915254,1190.1959544462072,250.430790960452,337.5,ours,lifelong,0,100,50,402.37787548103364,11638.081556878751,20,32331,39ae5c251f1d62b4e2a6a0c74beb8c93baf7b6c4ebd113cfb32d9a125ea7859e,20032,5,4297.5,8595,5,35,0,10.0,0,ok,2000,177305,congestion_avoidance,0.8751545117428925,0.354,2000,809,29533,0,2000,8595,2000,0.147665,844.5297,9501
10,lacam_official,True,40,20,5,congestion_avoidance,0,699,0,0,0,priority,699,2,0,,fov_safety_sweep,10,259,lacam_official,True,40,random_walk,422,0,129.5,astar,30198,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1260.0,12779.375159996562,578.815751985705,323.3633762517883,2803.2190220540165,258.15736766809727,286.0,ours,lifelong,0,100,50,405.2025260229128,11990.622643742245,20,30457,70d782a6689a508184c7da3824d6a1dd2981419ead1152a68245c63ae829cc00,18641,5,4147.0,8294,1,61,0,10.0,0,ok,2000,180452,congestion_avoidance,0.8915816326530612,0.3495,2000,784,32867,0,2000,8294,2000,0.164335,1166.5686,14226
2,lacam_official,True,40,20,1,congestion_avoidance,0,1523,0,0,0,priority,1523,8,0,,fov_safety_sweep,2,153,lacam_official,True,40,random_walk,311,0,76.5,astar,12196,True,1937,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",327.0,14293.836458935402,333.46571921225404,69.31648063033487,3177.8196484022437,69.04924491135915,65.0,ours,lifelong,0,100,50,229.909121588571,13417.138702026568,20,12349,1b1a9b1a180177218236b032a0088da02782d3a8ddf312377542b0e1ed6c3503,1600,1,2058.5,4117,2,38,0,10.0,0,ok,2000,105162,congestion_avoidance,0.9967277486910995,0.7615,2000,1528,15603,0,2000,4117,2000,0.078015,667.6889,14003
10,lacam_official,True,40,20,5,congestion_avoidance,0,719,0,0,0,priority,719,0,0,,fov_safety_sweep,10,239,lacam_official,True,40,random_walk,323,0,119.5,astar,26969,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1116.0,12841.313046985306,588.3021753128269,291.73574408901254,3295.0892568469462,248.6578581363004,252.0,ours,lifelong,0,100,50,382.14725609868754,12142.395848268643,20,27208,f629b7aa26460dac6ca0b745b9af752c0d193dca0b90853210ca701e604418aa,12850,5,2493.0,4986,3,66,0,10.0,0,ok,2000,178785,congestion_avoidance,0.9044025157232705,0.3595,2000,795,27981,0,2000,4986,2000,0.139905,1185.5043,15131
2,lacam_official,True,40,20,1,congestion_avoidance,0,1507,0,0,0,priority,1507,10,0,,fov_safety_sweep,2,141,lacam_official,True,40,random_walk,273,0,70.5,astar,13315,True,1999,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",347.0,13818.885687971488,387.6989689525217,76.01327140013271,4331.724719958485,75.92634372926344,71.0,ours,lifelong,0,100,50,222.72579682758078,13033.295295084827,20,13456,486c8abf7eb28101f7b0a483f93de38d84d25ff5bc3e7c07ddeacb186567b926,1535,1,1770.5,3541,0,49,0,10.0,0,ok,2000,114421,congestion_avoidance,0.9960343688037012,0.7535,2000,1513,19697,0,2000,3541,2000,0.098485,776.3215,18162
2,lacam_official,True,40,20,1,congestion_avoidance,0,1487,0,0,0,priority,1487,8,0,,fov_safety_sweep,2,132,lacam_official,True,40,random_walk,309,0,66.0,astar,12704,True,1985,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",565.0,13618.547747959383,403.46192987525137,73.21049092131808,4882.661612675292,72.89038332212509,64.0,ours,lifelong,0,100,50,225.27312427992,13207.205999601865,20,12836,0a45098f445f23e87c78b6e752ee695d3079e21880996d14dded1fc9fcd3994d,1825,1,1892.0,3784,1,51,0,10.0,0,ok,2000,108388,congestion_avoidance,0.9946488294314382,0.7435,2000,1495,19429,0,2000,3784,2000,0.097145,807.8168,17604
10,lacam_official,True,40,20,5,congestion_avoidance,0,697,0,0,0,priority,697,1,0,,fov_safety_sweep,10,194,lacam_official,True,40,random_walk,425,0,97.0,astar,28388,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1295.0,12695.049084024504,649.616788442072,346.44045911047345,4518.581322639744,250.26398852223815,300.0,ours,lifelong,0,100,50,395.81621856777923,12123.021843872266,20,28582,9bb5912a489804fe9f96b2e893e74aac86229b655ae07d0facbd185cee3930ea,16369,5,3556.0,7112,4,74,0,10.0,0,ok,2000,174434,congestion_avoidance,0.8317422434367542,0.3485,2000,838,33422,0,2000,7112,2000,0.16711,1308.1421,17053
10,lacam_official,True,40,20,5,congestion_avoidance,0,744,0,0,0,priority,744,1,0,,fov_safety_sweep,10,251,lacam_official,True,40,random_walk,439,0,125.5,astar,27502,True,1989,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1034.0,12718.796449014917,557.4754065149464,280.68548387096774,2677.39667082057,242.75806451612902,249.0,ours,lifelong,0,100,50,413.6916148767339,12164.087178534828,20,27753,709ceab3a2d5758588dad5b12896d7bc6b76556a94e13060cf4cd7a0024143e8,16320,5,3651.5,7303,6,56,0,10.0,0,ok,2000,180612,congestion_avoidance,0.9370277078085643,0.372,2000,794,29197,0,2000,7303,2000,0.145985,1124.1476,12877
2,lacam_official,True,40,20,1,congestion_avoidance,0,1517,0,0,0,priority,1517,9,0,,fov_safety_sweep,2,145,lacam_official,True,40,random_walk,315,0,72.5,astar,12031,True,1969,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",258.0,14837.085642036982,392.7564492673264,69.1667765326302,4230.426956815163,69.02636783124588,63.0,ours,lifelong,0,100,50,217.00428012409245,13226.754672452806,20,12176,2a73469889943cebc50df7025151cb71b6c6d1834f7034f0db1589691bb75f13,1374,1,2015.0000000000002,4030,3,48,0,10.0,0,ok,2000,104713,congestion_avoidance,0.9960604070912672,0.7585,2000,1523,17857,0,2000,4030,2000,0.089285,786.2764,16483
10,lacam_official,True,40,20,5,congestion_avoidance,0,705,0,0,0,priority,705,1,0,,fov_safety_sweep,10,304,lacam_official,True,40,random_walk,402,0,152.0,astar,30751,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1372.0,13148.76977307722,524.8437725674012,344.3645390070922,2005.3595985112847,261.1007092198582,296.0,ours,lifelong,0,100,50,427.0212282601278,11901.86613650294,20,31055,9196e49b7c0387292234f1e94438f4b159a90c29546c67640274b5345d469e1d,17343,5,3501.0,7002,8,51,0,10.0,0,ok,2000,184076,congestion_avoidance,0.8912768647281921,0.3525,2000,791,28999,0,2000,7002,2000,0.144995,1058.5638,11656
10,lacam_official,True,40,20,5,congestion_avoidance,0,728,0,0,0,priority,728,1,0,,fov_safety_sweep,10,239,lacam_official,True,40,random_walk,498,0,119.5,astar,29704,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1715.0,12572.506348020397,580.1828674927237,383.55631868131866,3216.8668881838043,248.8063186813187,323.5,ours,lifelong,0,100,50,383.3412939507978,12073.65790415788,20,29943,ac8bbe2b34209ea97dc9eb922d05385d3a5ccb8ccdc320c1c76e804703ab6a3e,16772,5,4366.5,8733,7,65,0,10.0,0,ok,2000,181131,congestion_avoidance,0.8708133971291866,0.364,2000,836,32606,0,2000,8733,2000,0.16303,1169.3213,15834
2,lacam_official,True,40,20,1,congestion_avoidance,0,1548,0,0,0,priority,1548,10,0,,fov_safety_sweep,2,147,lacam_official,True,40,random_walk,250,0,73.5,astar,12883,True,1994,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",414.0,14526.198589010164,394.2232439391664,72.66020671834626,4144.061189368177,72.37015503875969,68.0,ours,lifelong,0,100,50,223.31666472600767,13130.107769358438,20,13030,96b7e69dbd975dd57a9952c56695c1c5001da9cc3ea09458e890a1e9715e12cf,2301,1,1839.0,3678,4,48,0,10.0,0,ok,2000,112029,congestion_avoidance,0.9948586118251928,0.774,2000,1556,19353,0,2000,3678,2000,0.096765,789.2319,17052
2,lacam_official,True,40,20,1,congestion_avoidance,0,1513,0,0,0,priority,1513,11,0,,fov_safety_sweep,2,143,lacam_official,True,40,random_walk,313,0,71.5,astar,12451,True,1994,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",602.0,14072.81282893382,358.2393387167831,72.22339722405816,3731.5542873946,71.8195637805684,65.0,ours,lifelong,0,100,50,222.20123800216243,13241.46230906481,20,12594,fd8a33618b6dbf9cf0e3fa56d5a0ee78bfb602d0a12bb1de49ee4de6c9227e86,2045,1,2028.0,4056,7,42,0,10.0,0,ok,2000,108663,congestion_avoidance,0.9953947368421052,0.7565,2000,1520,17242,0,2000,4056,2000,0.08621,717.4511,15197
10,lacam_official,True,40,20,5,congestion_avoidance,0,746,0,0,0,priority,746,1,0,,fov_safety_sweep,10,268,lacam_official,True,40,random_walk,349,0,134.0,astar,27580,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1333.0,12550.940961111337,565.3026984241442,281.62332439678283,2535.599405827772,240.10455764075067,239.0,ours,lifelong,0,100,50,402.75573587859975,11967.524025787134,20,27848,ce7f1b8e33191489f71af07044b6ad63a359286aead1841b4d891846bef36b70,16516,5,2797.0,5594,9,57,0,10.0,0,ok,2000,179118,congestion_avoidance,0.9301745635910225,0.373,2000,802,29729,0,2000,5594,2000,0.148645,1139.7008,13213
2,lacam_official,True,40,20,1,congestion_avoidance,0,1542,0,0,0,priority,1542,8,0,,fov_safety_sweep,2,135,lacam_official,True,40,random_walk,272,0,67.5,astar,13556,True,1914,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",370.0,13799.051919952035,426.564160348149,74.09338521400778,5005.473662639485,73.45849546044099,68.0,ours,lifelong,0,100,50,227.4204885587096,13064.654928864911,20,13691,e5fd0d872f0ac8aa1f3a3d169e3956eaebdb0c6ba32aed02a526c19224ef7d8a,2041,1,1857.0,3714,6,54,0,10.0,0,ok,2000,113273,congestion_avoidance,0.9948387096774194,0.771,2000,1550,20986,0,2000,3714,2000,0.10493,853.9136,18945
2,lacam_official,True,40,20,1,congestion_avoidance,0,1502,0,0,0,priority,1502,10,0,,fov_safety_sweep,2,138,lacam_official,True,40,random_walk,251,0,69.0,astar,13702,True,1938,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",354.0,14796.656434889883,443.2709282048745,74.67909454061251,5146.491250576641,73.97802929427431,69.0,ours,lifelong,0,100,50,242.30347546981645,13356.397988629762,20,13840,a79e502f42807ddacd37c092d0e4443c5a2d2963851be66e5e07bfb451fe7ab4,2106,1,1694.0,3388,5,56,0,10.0,0,ok,2000,111115,congestion_avoidance,0.9980066445182725,0.751,2000,1505,18228,0,2000,3388,2000,0.09114,887.5149,16122
2,lacam_official,True,40,20,1,congestion_avoidance,0,1478,0,0,0,priority,1478,7,0,,fov_safety_sweep,2,137,lacam_official,True,40,random_walk,312,0,68.5,astar,12535,True,1931,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",592.0,15132.313231006265,450.933571823698,70.91136671177267,5221.310064329147,70.56833558863329,63.0,ours,lifelong,0,100,50,241.40115374466401,13991.120678652078,20,12672,4cf6c63b4232808409ad10f219234b657c4e2d20e5de00b98228573882e418c9,2396,1,1942.0,3884,9,54,0,10.0,1,ok,2000,104300,congestion_avoidance,0.9986486486486487,0.739,2000,1480,17278,0,2000,3884,2000,0.08639,902.6467,14882
3,lacam_official,True,40,20,1,congestion_avoidance,0,1506,0,0,0,priority,1506,9,0,,fov_safety_sweep,3,151,lacam_official,True,40,random_walk,267,0,75.5,astar,14581,True,1963,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",331.0,13761.737470049411,384.831757963344,77.09428950863214,4003.1039556126043,76.9800796812749,72.0,ours,lifelong,0,100,50,201.2165320920758,13233.357611054089,20,14732,a93d44908e6d16a95df7a44b255bbbbf93975a6d78998f597c0ede5af90ce726,1776,1,1676.0,3352,0,48,0,10.0,0,ok,2000,115932,congestion_avoidance,0.9953734302709848,0.753,2000,1513,19097,0,2000,3352,2000,0.095485,770.6145,17321
3,lacam_official,True,40,20,1,congestion_avoidance,0,1527,0,0,0,priority,1527,7,0,,fov_safety_sweep,3,169,lacam_official,True,40,random_walk,278,0,84.5,astar,13966,True,1937,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",426.0,14912.060997914523,351.1143454363919,71.7675180091683,3051.2778558802775,71.47216764898494,66.0,ours,lifelong,0,100,50,223.89991510426626,13422.141945851035,20,14135,ba792c164a79f137726fb477a013ec8df576ab111f02d23350f64ddd9bfe3a20,2400,1,1837.0,3674,2,40,0,10.0,0,ok,2000,109138,congestion_avoidance,0.9993455497382199,0.7635,2000,1528,15731,0,2000,3674,2000,0.078655,703.0248,13331
2,lacam_official,True,40,20,1,congestion_avoidance,0,1459,0,0,0,priority,1459,6,0,,fov_safety_sweep,2,129,lacam_official,True,40,random_walk,288,0,64.5,astar,12982,True,1909,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",443.0,15237.985332030803,547.9975741102244,74.79917751884852,6996.115085668862,74.11446196024674,66.0,ours,lifelong,0,100,50,243.8753000984434,15112.332958378829,20,13111,222b0160fe93871ea2f8e8d812cd1db7ad911dd97119bd4967d89a33e6684efa,2934,1,1933.0,3866,8,61,0,10.0,8,ok,2000,108133,congestion_avoidance,0.9959044368600682,0.7295,2000,1465,20755,0,2000,3866,2000,0.103775,1096.9684,17821
3,lacam_official,True,40,20,1,congestion_avoidance,0,1519,0,0,0,priority,1519,10,0,,fov_safety_sweep,3,156,lacam_official,True,40,random_walk,307,0,78.0,astar,13369,True,1997,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",409.0,14416.598648997024,367.89835420559393,71.06517445687953,3500.5966614385566,70.87623436471362,64.0,ours,lifelong,0,100,50,242.33749803970562,13156.65628403076,20,13525,65c9282003d626ff05cec40a707d870b57eec66af2830d7e210168ddfa09ee52,2946,1,2005.5,4011,3,43,0,10.0,0,ok,2000,107661,congestion_avoidance,0.9973736047275115,0.7595,2000,1523,17320,0,2000,4011,2000,0.0866,736.5975,14374
3,lacam_official,True,40,20,1,congestion_avoidance,0,1486,0,0,0,priority,1486,5,0,,fov_safety_sweep,3,152,lacam_official,True,40,random_walk,245,0,76.0,astar,13786,True,1986,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",212.0,14132.476560072973,412.06352974753827,71.13728129205921,4213.809763429086,70.86541049798116,65.0,ours,lifelong,0,100,50,238.4321497520432,13310.010270791827,20,13938,d30de6f5e005a12b22e728ad9b642cab7acffa8824b37d9b4dd96a338c5c890c,2026,1,1714.5,3429,1,51,0,10.0,0,ok,2000,105306,congestion_avoidance,0.9939799331103679,0.743,2000,1495,16718,0,2000,3429,2000,0.08359,824.9002,14692
3,lacam_official,True,40,20,1,congestion_avoidance,0,1547,0,0,0,priority,1547,6,0,,fov_safety_sweep,3,146,lacam_official,True,40,random_walk,277,0,73.0,astar,14168,True,1978,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",278.0,13722.25540690124,401.1441239550477,71.89140271493213,4206.800022392138,71.28700711053652,67.0,ours,lifelong,0,100,50,240.09596502874047,13376.307797967456,20,14314,a607f494902375089f2dfe1eac57ea97bbccd23000e83199d840020175314f16,2562,1,1841.5,3683,6,49,0,10.0,0,ok,2000,110281,congestion_avoidance,0.9980645161290322,0.7735,2000,1550,16376,0,2000,3683,2000,0.08188,803.267,13814
3,lacam_official,True,40,20,1,congestion_avoidance,0,1552,0,0,0,priority,1552,8,0,,fov_safety_sweep,3,155,lacam_official,True,40,random_walk,279,0,77.5,astar,14421,True,1935,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",387.0,14624.096472980455,415.95904696470825,73.27319587628865,4201.107044129692,72.98518041237114,68.0,ours,lifelong,0,100,50,220.64954715315253,13321.318927651735,20,14576,a2d50384b932324b588eb24d7e8dd7b51d5de4cbf635df1c0dce68c7290aa846,2178,1,1632.5,3265,4,51,0,10.0,0,ok,2000,113273,congestion_avoidance,0.9974293059125964,0.776,2000,1556,17851,0,2000,3265,2000,0.089255,832.8824,15673
3,lacam_official,True,40,20,1,congestion_avoidance,0,1512,0,0,0,priority,1512,7,0,,fov_safety_sweep,3,149,lacam_official,True,40,random_walk,293,0,74.5,astar,14334,True,1927,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",336.0,14396.279699984007,382.06827984709525,72.77843915343915,3891.3139702038116,72.35648148148148,67.0,ours,lifelong,0,100,50,227.45484232436866,13061.749515403062,20,14483,94192dacfbe8116e11059e8c8575a3e30e605990203430ee36a846bc86a040c1,2497,1,1811.0,3622,7,46,0,10.0,0,ok,2000,109403,congestion_avoidance,0.9947368421052631,0.756,2000,1520,17185,0,2000,3622,2000,0.085925,765.1502,14688
3,lacam_official,True,40,20,1,congestion_avoidance,0,1502,0,0,0,priority,1502,6,0,,fov_safety_sweep,3,140,lacam_official,True,40,random_walk,260,0,70.0,astar,15578,True,1975,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",367.0,14537.975825951435,440.76268737908686,81.13115845539281,5159.800665316704,80.09720372836219,73.0,ours,lifelong,0,100,50,233.62794446293262,13388.38123747846,20,15718,70d6d66c56f4b638cf60cf282b7c42459804bca50ecc8d5af1b209b42599cefc,2361,1,1582.5,3165,5,58,0,10.0,0,ok,2000,120306,congestion_avoidance,0.9980066445182725,0.751,2000,1505,20673,0,2000,3165,2000,0.103365,882.4696,18312
3,lacam_official,True,40,20,2,congestion_avoidance,0,1491,0,0,0,priority,1491,2,0,,fov_safety_sweep,3,180,lacam_official,True,40,random_walk,555,0,90.0,astar,21786,True,1935,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",274.0,14279.408051050268,446.54498804116156,81.09255533199195,4005.413943190878,80.57276995305165,75.0,ours,lifelong,0,100,50,225.63588688499289,12923.69051260757,20,21966,58af8292db0a54646b677d1444e11b9fa31a4fed6cd0b36f0a379da4b41e45a6,3005,2,5622.0,11244,1,58,0,10.0,0,ok,2000,120134,congestion_avoidance,0.9973244147157191,0.7455,2000,1495,16508,0,2000,11244,2000,0.08254,893.8559,13503
3,lacam_official,True,40,20,2,congestion_avoidance,0,1510,0,0,0,priority,1510,1,0,,fov_safety_sweep,3,177,lacam_official,True,40,random_walk,581,0,88.5,astar,24964,True,1979,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",354.0,14211.860092007555,449.1014471615781,93.93509933774834,4225.56126009907,93.10264900662251,86.0,ours,lifelong,0,100,50,193.2716009672731,12760.767876310274,20,25141,713f0ce8444ceeac3d99942ab227b0447e69158d4f297b8475fd6ed5bdc5283a,2902,2,5107.5,10215,0,61,0,10.0,0,ok,2000,140585,congestion_avoidance,0.9980171844018506,0.755,2000,1513,21957,0,2000,10215,2000,0.109785,899.0261,19055
