applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,auction_epsilon,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,max_rounds,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
3,lacam_official,True,40,20,1,congestion_avoidance,0,787,,0,0,0,priority,787,9,0,,allocator_comparison_fov3_safe1,3,133,lacam_official,True,40,random_walk,66,0,66.5,0.5,astar,3209,True,1928,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",280.0,15159.118626033887,5,80.89635446318425,66.95298602287167,779.2723242865693,66.65565438373571,60.0,ours,lifelong,0,50,20,101.12714749993756,5444.563169777278,20,3342,98ad3620cb67e362b778116c0f2ec2eeda63b9b4649ae551de9cf0774f79cd65,446,1,439.0,878,4,4,0,10.0,3,ok,2000,52458,congestion_avoidance,0.9949431099873578,0.3935,2000,791,6145,0,2000,878,2000,0.06145,162.1475,5699
3,lacam_official,True,40,20,1,congestion_avoidance,0,1212,,0,0,0,priority,1212,10,0,,allocator_comparison_fov3_safe1,3,107,lacam_official,True,40,random_walk,240,0,53.5,0.5,astar,12944,True,1983,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",508.0,13107.817943906412,5,653.4241391230607,145.83663366336634,6929.5511904050745,145.0858085808581,132.5,ours,lifelong,0,150,60,858.9195022592321,12533.338513923809,20,13051,2a7eec32a8bb38ebf98ad114dcb8e8390296d685448e876e3088d7b42b5d528e,2244,1,1038.0,2076,7,63,0,10.0,0,ok,2000,175844,congestion_avoidance,0.9821717990275527,0.606,2000,1234,24027,0,2000,2076,2000,0.08009,1319.6273,21783
3,lacam_official,True,40,20,1,congestion_avoidance,0,755,,0,0,0,priority,755,5,0,,allocator_comparison_fov3_safe1,3,127,lacam_official,True,40,random_walk,68,0,63.5,0.5,astar,3383,True,1957,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",316.0,15138.562462991104,5,109.6816391084576,62.10596026490066,1271.8966411789659,61.735099337748345,58.0,ours,lifelong,0,50,20,109.02438977500424,14351.997516234405,20,3510,22cd867ff404d80aa364a10d81e233077f3a2d771e9cbb6b3b5214cc53a45ad6,241,1,442.0,884,2,7,0,10.0,4,ok,2000,46610,congestion_avoidance,0.9973579920739762,0.3775,2000,757,4597,0,2000,884,2000,0.04597,219.7954,4356
3,lacam_official,True,40,20,1,congestion_avoidance,0,736,,0,0,0,priority,736,7,0,,allocator_comparison_fov3_safe1,3,122,lacam_official,True,40,random_walk,53,0,61.0,0.5,astar,3320,True,1998,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",242.0,15152.418707031757,5,128.26987655402627,64.21059782608695,1563.7803887910225,64.02445652173913,60.0,ours,lifelong,0,50,20,115.55411188164723,14851.652272208592,20,3442,1e637df2ff163dfd5e78a855eed9048324602b6b1f80c971530c9600c15a229a,814,1,357.0,714,3,7,0,10.0,6,ok,2000,47122,congestion_avoidance,0.997289972899729,0.368,2000,738,5762,0,2000,714,2000,0.05762,256.9742,4948
3,lacam_official,True,40,20,1,greedy,0,386,,0,0,0,priority,386,8,0,,allocator_comparison_fov3_safe1,3,131,lacam_official,True,40,random_walk,59,0,65.5,,astar,2571,True,1945,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",488.0,14358.826935989782,,30.30518508318346,157.71761658031087,128.55222196503053,153.8419689119171,148.5,ours,lifelong,0,50,60,56.03871358325704,27.58703997824341,20,2702,5980c6a66b3846f743c20d774964b9012c30bb16ff73b6218bfc81ce5b23d6ba,116,1,308.0,616,0,1,0,10.0,0,ok,2000,59383,greedy,0.9772151898734177,0.193,2000,395,4068,0,2000,616,2000,0.04068,65.1271,3952
3,lacam_official,True,40,20,1,congestion_avoidance,0,760,,0,0,0,priority,760,7,0,,allocator_comparison_fov3_safe1,3,131,lacam_official,True,40,random_walk,43,0,65.5,0.5,astar,3373,True,1879,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",323.0,15117.451673839241,5,92.39135911723133,66.44868421052631,1009.1416494554719,66.3328947368421,61.0,ours,lifelong,0,50,20,103.51258378941566,14009.96454746928,20,3504,a4f4a9f0ba7f9dd5a4ea336dc05cb1043c37069efaa62611cff00d7cb0b7c275,336,1,356.5,713,5,4,0,10.0,5,ok,2000,50413,congestion_avoidance,0.9973753280839895,0.38,2000,762,5842,0,2000,713,2000,0.05842,185.2274,5506
3,lacam_official,True,40,20,1,congestion_avoidance,0,760,,0,0,0,priority,760,9,0,,allocator_comparison_fov3_safe1,3,131,lacam_official,True,40,random_walk,60,0,65.5,0.5,astar,3381,True,1940,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",322.0,15138.271466828883,5,92.34021723945625,67.76973684210526,970.9425704990947,67.6907894736842,61.0,ours,lifelong,0,50,20,107.44465431198475,13473.596713971347,20,3512,faa9fd79b20ff31d8f516b6d69f63a126e5fa474c6af9dd7b54c05aa6a6f2530,251,1,361.5,723,7,8,0,10.0,1,ok,2000,51445,congestion_avoidance,0.9947643979057592,0.38,2000,764,6654,0,2000,723,2000,0.06654,185.1193,6403
3,lacam_official,True,40,20,1,congestion_avoidance,0,737,,0,0,0,priority,737,11,0,,allocator_comparison_fov3_safe1,3,127,lacam_official,True,40,random_walk,60,0,63.5,0.5,astar,3483,True,1885,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",256.0,15137.51286896877,5,134.47494743368588,64.81139755766621,1678.8615266587144,64.38805970149254,59.0,ours,lifelong,0,50,20,107.13071643840522,14499.48223994579,20,3610,2c86ef5d343c8e229f3911843735b91d32c014080186f53f3def3071265930a1,225,1,369.0,738,6,13,0,10.0,2,ok,2000,47454,congestion_avoidance,0.9932614555256065,0.3685,2000,742,6939,0,2000,738,2000,0.06939,269.3719,6714
3,lacam_official,True,40,20,1,greedy,0,389,,0,0,0,priority,389,11,0,,allocator_comparison_fov3_safe1,3,116,lacam_official,True,40,random_walk,105,0,58.0,,astar,2703,True,1968,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",457.0,14523.107756162062,,72.7073164859321,144.55269922879177,939.1229741399754,143.59383033419024,130.0,ours,lifelong,0,50,60,45.4363883822225,12724.588954471983,20,2819,6c84c887435cb1ef12c2842b576475ae511e9c7d23459fc1dfb5a2090f7aa849,127,1,406.0,812,1,8,0,10.0,0,ok,2000,55858,greedy,0.9873096446700508,0.1945,2000,394,4708,0,2000,812,2000,0.04708,149.7799,4581
3,lacam_official,True,40,20,1,congestion_avoidance,0,736,,0,0,0,priority,736,5,0,,allocator_comparison_fov3_safe1,3,121,lacam_official,True,40,random_walk,74,0,60.5,0.5,astar,3677,True,1915,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",367.0,15146.472329972312,5,155.2858602629276,66.73233695652173,2110.6349763225703,66.48233695652173,59.0,ours,lifelong,0,50,20,105.40470564737916,14442.8850710392,20,3798,7b18e2a439195df7af98e780e648585ed08fc312f96033625bec1fde1a4a584e,388,1,405.0,810,8,13,0,10.0,5,ok,2000,48931,congestion_avoidance,0.997289972899729,0.368,2000,738,6206,0,2000,810,2000,0.06206,310.9664,5818
3,lacam_official,True,40,20,1,congestion_avoidance,0,742,,0,0,0,priority,742,12,0,,allocator_comparison_fov3_safe1,3,121,lacam_official,True,40,random_walk,59,0,60.5,0.5,astar,3304,True,1968,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",489.0,15180.290407966822,5,146.7587948666187,63.66981132075472,1951.5257855446255,63.339622641509436,56.0,ours,lifelong,0,50,20,106.9445463712327,15122.6561749354,20,3425,09c8844b62093bbd1d69030c8e5f72f0cf238897c77a210ec5247dba8aa92969,420,1,374.0,748,9,6,0,10.0,10,ok,2000,46998,congestion_avoidance,0.9959731543624161,0.371,2000,745,5742,0,2000,748,2000,0.05742,293.9431,5322
3,lacam_official,True,40,20,1,greedy,0,395,,0,0,0,priority,395,6,0,,allocator_comparison_fov3_safe1,3,118,lacam_official,True,40,random_walk,90,0,59.0,,astar,2757,True,1977,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",552.0,15116.794585017487,,78.22269608150236,145.5974683544304,950.5562418104954,145.49113924050633,135.0,ours,lifelong,0,50,60,57.02365710167214,13485.455576900858,20,2875,536728caac597544e3848e905543b35e27ecc177f96aeb407cf1594e2af07453,154,1,376.0,752,3,7,0,10.0,1,ok,2000,57469,greedy,0.9875,0.1975,2000,400,4192,0,2000,752,2000,0.04192,161.2383,4038
3,lacam_official,True,40,20,1,congestion_avoidance,0,1604,,0,0,0,priority,1604,19,0,,allocator_comparison_fov3_safe1,3,110,lacam_official,True,40,random_walk,316,0,55.0,0.5,astar,14301,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",581.0,12832.076747901738,5,690.2251016584923,151.11533665835412,4567.279621308923,150.30423940149626,134.0,ours,lifelong,0,200,60,1119.8201820137908,11868.772252439521,20,14411,84802c0b6bdf1f94c0bf84b858de3688bd841559d8aee4e54fbaf62087b1d1a8,1675,1,1274.5,2549,1,44,0,10.0,0,ok,2000,241088,congestion_avoidance,0.9870769230769231,0.802,2000,1625,40375,0,2000,2549,2000,0.1009375,1398.1328,38700
3,lacam_official,True,40,20,1,congestion_avoidance,0,1591,,0,0,0,priority,1591,36,0,,allocator_comparison_fov3_safe1,3,103,lacam_official,True,40,random_walk,331,0,51.5,0.5,astar,16796,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",615.0,12405.69288795814,5,733.1175787751563,156.41420490257698,6426.802493150355,155.19924575738528,144.0,ours,lifelong,0,200,60,1058.4193131420761,11732.574741938151,20,16899,aed02daacde04fcd0d2fd53533e33787ec995389b30c4d93ff6953cc3c6c9c35,2205,1,1373.5,2747,0,59,0,10.0,0,ok,2000,246922,congestion_avoidance,0.9730886850152906,0.7955,2000,1635,48724,0,2000,2747,2000,0.12181,1483.3712,46519
3,lacam_official,True,40,20,1,greedy,0,398,,0,0,0,priority,398,6,0,,allocator_comparison_fov3_safe1,3,118,lacam_official,True,40,random_walk,97,0,59.0,,astar,2256,True,1958,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",472.0,14113.618141040206,,33.895797444856726,141.53517587939697,256.1717147197006,140.84422110552765,133.0,ours,lifelong,0,50,60,44.596001808531575,23.905647243373075,20,2374,782a4e4b1aebb541ae34f895d033cb8939884b877aec647032b0e0dd4e68515b,103,1,345.5,691,6,2,0,10.0,0,ok,2000,56056,greedy,0.9875930521091811,0.199,2000,403,3919,0,2000,691,2000,0.03919,72.5501,3816
3,lacam_official,True,40,20,1,greedy,0,421,,0,0,0,priority,421,7,0,,allocator_comparison_fov3_safe1,3,135,lacam_official,True,40,random_walk,77,0,67.5,,astar,2954,True,1970,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",479.0,14331.24274504371,,57.63309704849962,169.82422802850357,525.0424144582616,165.28266033254158,161.0,ours,lifelong,0,50,60,52.3980897734873,32.741165207698906,20,3089,c3069a80db25bd0297ee18c0272144f98888d41aeb1771085340b46bfb86e052,109,1,278.0,556,5,5,0,10.0,0,ok,2000,69584,greedy,0.9767981438515081,0.2105,2000,431,4121,0,2000,556,2000,0.04121,119.7927,4012
3,lacam_official,True,40,20,1,greedy,0,408,,0,0,0,priority,408,7,0,,allocator_comparison_fov3_safe1,3,126,lacam_official,True,40,random_walk,68,0,63.0,,astar,2471,True,1974,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",534.0,15131.886699004099,,51.73799855739344,148.57598039215685,493.5876965995819,148.27450980392157,139.0,ours,lifelong,0,50,60,53.04032822605222,26.118459994904697,20,2597,09a3c276b3667e18848ca107aa541b442fc764ca28c041217157119c87043425,167,1,287.0,574,9,1,0,10.0,3,ok,2000,60496,greedy,0.9855072463768116,0.204,2000,414,4294,0,2000,574,2000,0.04294,108.0189,4127
3,lacam_official,True,40,20,1,greedy,0,410,,0,0,0,priority,410,7,0,,allocator_comparison_fov3_safe1,3,121,lacam_official,True,40,random_walk,51,0,60.5,,astar,2972,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",663.0,15146.316071972251,,68.66956655401736,149.32439024390243,822.7512924893459,149.09024390243903,135.0,ours,lifelong,0,50,60,47.54990010987965,12726.460851030424,20,3093,b5fc729c9e6b64942396b2e663a99e63900ea87b14c3a2aa4e0e6d3746028073,107,1,236.0,472,7,5,0,10.0,2,ok,2000,61127,greedy,0.9927360774818402,0.205,2000,413,3589,0,2000,472,2000,0.03589,141.6475,3482
3,lacam_official,True,40,20,1,greedy,0,428,,0,0,0,priority,428,5,0,,allocator_comparison_fov3_safe1,3,164,lacam_official,True,40,random_walk,33,0,82.0,,astar,4584,True,1933,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",553.0,14055.41890207678,,154.37363035348244,210.09112149532712,1532.0780964713067,197.81542056074767,202.0,ours,lifelong,0,50,60,70.1074676821008,13172.201895539181,20,4748,2d183a63aa28bfed59cc47811054c23fdee4e299bfb84ce9b5ef2f78fc1ba7d5,226,1,113.5,227,2,19,0,10.0,0,ok,2000,84665,greedy,0.9884526558891455,0.214,2000,433,4065,0,2000,227,2000,0.04065,313.3784,3839
3,lacam_official,True,40,20,1,greedy,0,398,,0,0,0,priority,398,9,0,,allocator_comparison_fov3_safe1,3,124,lacam_official,True,40,random_walk,73,0,62.0,,astar,2713,True,1984,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",615.0,15161.672866204754,,111.75664686365053,150.04020100502512,1422.9031762149516,149.70603015075378,140.0,ours,lifelong,0,50,60,56.97919849772006,14259.78427232476,20,2837,c5abc24b5f7245387fb30825b8c558c532d66867489e8224fd4e45fadca84149,159,1,283.5,567,4,8,0,10.0,4,ok,2000,59583,greedy,0.9875930521091811,0.199,2000,403,3433,0,2000,567,2000,0.03433,228.4092,3274
3,lacam_official,True,40,20,1,congestion_avoidance,0,1609,,0,0,0,priority,1609,25,0,,allocator_comparison_fov3_safe1,3,106,lacam_official,True,40,random_walk,318,0,53.0,0.5,astar,17281,True,1978,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",560.0,12384.502723114565,5,751.5973067770246,156.8744561839652,6509.7270120431685,154.5208203853325,145.0,ours,lifelong,0,200,60,1173.3813887811266,12004.416451440193,20,17387,1017b0f99eea6a99d324e477e52bd8264eee703672daf022721091fac3f89fe9,2774,1,1276.5,2553,3,61,0,10.0,0,ok,2000,248624,congestion_avoidance,0.9787104622871047,0.8045,2000,1644,44824,0,2000,2553,2000,0.11206,1520.686,42050
3,lacam_official,True,40,20,1,congestion_avoidance,0,1598,,0,0,0,priority,1598,26,0,,allocator_comparison_fov3_safe1,3,105,lacam_official,True,40,random_walk,253,0,52.5,0.5,astar,18310,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",673.0,12069.840166950598,5,771.1986569133587,161.7171464330413,7262.394437278133,159.98873591989988,151.0,ours,lifelong,0,200,60,1093.9264952903613,11739.978509256616,20,18415,3af99d5bc69afce19b8c71645233eda75ab48d80532be90ac71e0d390d7f2123,2259,1,1043.5,2087,2,68,0,10.0,0,ok,2000,255662,congestion_avoidance,0.9809699201964396,0.799,2000,1629,44722,0,2000,2087,2000,0.111805,1560.0614,42463
3,lacam_official,True,40,20,1,greedy,0,781,,0,0,0,priority,781,25,0,,allocator_comparison_fov3_safe1,3,124,lacam_official,True,40,random_walk,107,0,62.0,,astar,4813,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",661.0,14240.484640933573,,85.51768503768835,156.5134443021767,657.2428655851962,154.52752880921895,144.0,ours,lifelong,0,100,60,87.58999301353468,47.48265859670935,20,4937,3ff9f0ea81e032d0c6f4d392f80fbaf8b9345987f0668e0ba26bc6d31c396aff,256,1,518.5,1037,1,6,0,10.0,0,ok,2000,120686,greedy,0.9811557788944724,0.3905,2000,796,15319,0,2000,1037,2000,0.076595,179.8422,15063
3,lacam_official,True,40,20,1,greedy,0,405,,0,0,0,priority,405,6,0,,allocator_comparison_fov3_safe1,3,122,lacam_official,True,40,random_walk,84,0,61.0,,astar,2695,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",440.0,15143.059306079522,,119.50754018453881,145.22962962962964,1611.1722249045326,144.6716049382716,133.0,ours,lifelong,0,50,60,56.74092391273006,15119.32233364787,20,2817,3bc05f2d6eaa76e2ecdeec2db36a8c030124f3f2e066242ec3623fccb551d15d,166,1,340.5,681,8,5,0,10.0,8,ok,2000,58592,greedy,0.9902200488997555,0.2025,2000,409,4133,0,2000,681,2000,0.04133,243.688,3967
3,lacam_official,True,40,20,1,congestion_avoidance,0,1644,,0,0,0,priority,1644,12,0,,allocator_comparison_fov3_safe1,3,101,lacam_official,True,40,random_walk,324,0,50.5,0.5,astar,20293,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",693.0,12740.313197020441,5,800.2483818446053,162.7810218978102,8441.747521582787,160.97810218978103,152.0,ours,lifelong,0,200,60,965.0762500590644,12103.056078078225,20,20394,a1f234a3fc550d68ce4770162e3d43640865f4a333b48598228cc8cbcf77806f,3027,1,1363.5,2727,4,76,0,10.0,0,ok,2000,264648,congestion_avoidance,0.9891696750902527,0.822,2000,1662,45713,0,2000,2727,2000,0.1142825,1617.3569,42686
3,lacam_official,True,40,20,1,congestion_avoidance,0,1590,,0,0,0,priority,1590,14,0,,allocator_comparison_fov3_safe1,3,104,lacam_official,True,40,random_walk,253,0,52.0,0.5,astar,21309,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",674.0,11966.49541798979,5,758.0916386705358,177.25283018867924,8121.140956840603,176.77672955974842,161.5,ours,lifelong,0,200,60,1052.7784932637587,11662.395096477121,20,21413,e43bd7a7937305d5ba11d87807de6ac910da69e8a573934f7cb45336dec508c4,2601,1,1100.0,2200,5,76,0,10.0,0,ok,2000,281075,congestion_avoidance,0.9845201238390093,0.795,2000,1615,49294,0,2000,2200,2000,0.123235,1533.022,46693
3,lacam_official,True,40,20,1,greedy,0,788,,0,0,0,priority,788,28,0,,allocator_comparison_fov3_safe1,3,119,lacam_official,True,40,random_walk,116,0,59.5,,astar,4565,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",759.0,13284.51077803038,,92.38902624417096,159.2766497461929,762.5293938497848,157.14213197969542,143.5,ours,lifelong,0,100,60,92.63769125100224,11816.441273968667,20,4684,4152822f88f5ee1bd45a332cb3e67ef8a668829430597668aa8769614f15887e,232,1,522.0,1044,5,7,0,10.0,0,ok,2000,123828,greedy,0.9800995024875622,0.394,2000,804,17671,0,2000,1044,2000,0.088355,193.78,17439
3,lacam_official,True,40,20,1,greedy,0,804,,0,0,0,priority,804,22,0,,allocator_comparison_fov3_safe1,3,123,lacam_official,True,40,random_walk,97,0,61.5,,astar,6683,True,1972,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",644.0,13706.212406046689,,199.3538952479139,160.23383084577114,2395.228932062694,158.0410447761194,151.0,ours,lifelong,0,100,60,103.49938186118375,12927.256623259746,20,6806,81cd1a122321c00905c69e894dd9bbbdc5fa82466f15b36d632bd099aa71731f,410,1,434.5,869,0,23,0,10.0,0,ok,2000,127065,greedy,0.9840881272949816,0.402,2000,817,14066,0,2000,869,2000,0.07033,407.5902,13656
3,lacam_official,True,40,20,1,greedy,0,791,,0,0,0,priority,791,23,0,,allocator_comparison_fov3_safe1,3,138,lacam_official,True,40,random_walk,81,0,69.0,,astar,7367,True,1974,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",771.0,12752.218001056463,,175.71438272111118,193.2212389380531,1669.6115884022192,184.86093552465235,179.0,ours,lifelong,0,100,60,111.88198142917825,11899.792638176586,20,7505,dcd8f59fdbdc545ed7f23ccc532915b78f5ec1a5a1c3b81e723cb0829c25249f,402,1,422.5,845,2,19,0,10.0,0,ok,2000,146225,greedy,0.9717444717444718,0.3955,2000,814,17852,0,2000,845,2000,0.08926,360.7247,17450
3,lacam_official,True,40,20,1,congestion_avoidance,0,1628,,0,0,0,priority,1628,18,0,,allocator_comparison_fov3_safe1,3,102,lacam_official,True,40,random_walk,352,0,51.0,0.5,astar,16564,True,1981,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",482.0,12201.184493023902,5,761.6020724560367,149.80159705159704,6503.349857571462,149.38022113022112,134.0,ours,lifelong,0,200,60,1071.7551897629164,11738.176701636985,20,16666,35e7dc5ca15e3a8e4d69e0305df44904ad2bb0b638391267c7c74c6d392f70c6,2226,1,1342.5,2685,6,59,0,10.0,0,ok,2000,243191,congestion_avoidance,0.9842805320435308,0.814,2000,1654,44229,0,2000,2685,2000,0.1105725,1540.9382,42003
3,lacam_official,True,40,20,1,greedy,0,777,,0,0,0,priority,777,29,0,,allocator_comparison_fov3_safe1,3,110,lacam_official,True,40,random_walk,160,0,55.0,,astar,6427,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",651.0,13206.323439953849,,199.08197446539998,155.1956241956242,2615.9971970641477,153.9021879021879,137.0,ours,lifelong,0,100,60,101.95126528851686,12865.243729529902,20,6537,70437cab0bfbeeef94e92261eea73fcec25a178d53113919ebc01e34d6187578,381,1,638.0,1276,6,23,0,10.0,0,ok,2000,119582,greedy,0.9847908745247148,0.3885,2000,789,18760,0,2000,1276,2000,0.0938,407.9147,18379
3,lacam_official,True,40,20,1,greedy,0,771,,0,0,0,priority,771,28,0,,allocator_comparison_fov3_safe1,3,109,lacam_official,True,40,random_walk,226,0,54.5,,astar,5713,True,1986,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",863.0,14752.493523992598,,251.08728285320103,145.3242542153048,3444.127588285082,144.72114137483788,135.0,ours,lifelong,0,100,60,141.26383539987725,13982.214994961396,20,5822,1b11998ba9974d90f224c3e3bdd947109f8c83af4f334072840891cf5cd9424c,1183,1,816.0,1632,3,29,0,10.0,0,ok,2000,111580,greedy,0.9747155499367889,0.3855,2000,791,15759,0,2000,1632,2000,0.078795,511.38,14576
3,lacam_official,True,40,20,1,greedy,0,794,,0,0,0,priority,794,22,0,,allocator_comparison_fov3_safe1,3,112,lacam_official,True,40,random_walk,109,0,56.0,,astar,6607,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",539.0,13948.608244070783,,241.2788015686674,161.83627204030228,3464.481447565569,159.0919395465995,148.0,ours,lifelong,0,100,60,92.0441620517522,13134.722030803096,20,6719,419e46787673c3391953c676ecfd09bb2b4d038c93df5c00f20e02b5148dff4b,352,1,518.0,1036,8,31,0,10.0,0,ok,2000,126319,greedy,0.9925,0.397,2000,800,15838,0,2000,1036,2000,0.07919,491.151,15486
