applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,max_rounds,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
3,lacam_official,True,40,20,1,congestion_avoidance,0,1178,0,0,0,priority,1178,1,0,,scaling_agents_fov3_safe1,3,224,lacam_official,True,40,random_walk,318,0,112.0,0.5,astar,18892,True,1971,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",293.0,15126.454972894862,5,400.6209183066385,79.56960950764007,3059.2292249223515,79.02122241086587,74.0,ours,lifelong,0,75,100,158.48749756114557,13642.931933491489,20,19116,e3e95b981e3551057890c7935041d6fa80d32d4d4146bfc54765fceae9b44b4f,2006,1,2185.0,4370,4,51,0,10.0,1,ok,2000,93087,congestion_avoidance,0.9983050847457627,0.589,2000,1180,8693,0,2000,4370,2000,0.057953333333333336,801.982,6687
3,lacam_official,True,40,20,1,congestion_avoidance,0,1104,0,0,0,priority,1104,1,0,,scaling_agents_fov3_safe1,3,225,lacam_official,True,40,random_walk,401,0,112.5,0.5,astar,17344,True,1917,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",254.0,15127.25752685219,5,301.9412007261999,77.8143115942029,2136.524620036491,77.24728260869566,74.0,ours,lifelong,0,75,100,168.22297375183553,13653.9325799793,20,17569,44723fbb7d68cf2e609129772cb5b2a6d0f1f8266a8a34ab6c18bcd6151e5626,1711,1,2641.5,5283,9,34,0,10.0,2,ok,2000,85281,congestion_avoidance,0.9990950226244344,0.552,2000,1105,7618,0,2000,5283,2000,0.05078666666666667,604.4963,5907
3,lacam_official,True,40,20,1,congestion_avoidance,0,1143,0,0,0,priority,1143,2,0,,scaling_agents_fov3_safe1,3,216,lacam_official,True,40,random_walk,410,0,108.0,0.5,astar,17420,True,1956,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",297.0,15118.049802957103,5,380.3696022409713,77.61242344706912,2916.2293437952435,76.80227471566054,74.0,ours,lifelong,0,75,100,178.56532868463543,13864.769604697358,20,17636,a8283d7b84438cc679a2b758c36165030ab6f4b9b3076398e84fef927999c0d6,2027,1,2605.0,5210,6,44,0,10.0,3,ok,2000,87785,congestion_avoidance,0.9973821989528796,0.5715,2000,1146,9168,0,2000,5210,2000,0.06112,761.3761,7141
3,lacam_official,True,40,20,1,congestion_avoidance,0,1931,0,0,0,priority,1931,4,0,,scaling_agents_fov3_safe1,3,107,lacam_official,True,40,random_walk,513,0,53.5,0.5,astar,33090,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",758.0,13969.73697305657,5,1022.8007080522366,189.1387881926463,9495.315468308698,186.5028482651476,172.0,ours,lifelong,0,250,100,1453.3844870282337,11763.000210770402,20,33197,4533febad84ca3c1d87b75b28b03ac2edc9774efa43305fc75b5b0c5d5807501,5115,1,2278.5,4557,8,92,0,10.0,0,ok,2000,360137,congestion_avoidance,0.9887352790578597,0.9655,2000,1953,68982,0,2000,4557,2000,0.137964,2067.3045,63867
3,lacam_official,True,40,20,1,congestion_avoidance,0,1520,0,0,0,priority,1520,1,0,,scaling_agents_fov3_safe1,3,209,lacam_official,True,40,random_walk,441,0,104.5,0.5,astar,26430,True,1971,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",375.0,15156.470184912905,5,478.3041661918396,88.12763157894737,3807.5352546204167,87.52302631578948,81.0,ours,lifelong,0,100,100,207.87112909601996,12896.568626258522,20,26639,915f4cf897f6a6c31195344ffa979da8c14437b4f8b37f63fa97f9d7a3e7482d,2976,1,2753.0,5506,0,62,0,10.0,2,ok,2000,133035,congestion_avoidance,0.9980302035456337,0.76,2000,1523,18025,0,2000,5506,2000,0.090125,957.5977,15049
3,lacam_official,True,40,20,1,congestion_avoidance,0,1525,0,0,0,priority,1525,0,0,,scaling_agents_fov3_safe1,3,220,lacam_official,True,40,random_walk,510,0,110.0,0.5,astar,24498,True,1934,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",324.0,15154.161256039515,5,408.57657113473397,79.06819672131148,2914.53849960182,77.89049180327869,74.0,ours,lifelong,0,100,100,217.8676449228078,12950.048145733308,20,24718,13d6e083545f030fa69a93fb3ec1b5ae90391f0abea5118e76232a9d090235a0,2924,1,3279.5,6559,2,50,0,10.0,1,ok,2000,118783,congestion_avoidance,0.9980366492146597,0.7625,2000,1528,13288,0,2000,6559,2000,0.06644,818.1388,10364
3,lacam_official,True,40,20,1,congestion_avoidance,0,1496,0,0,0,priority,1496,1,0,,scaling_agents_fov3_safe1,3,180,lacam_official,True,40,random_walk,476,0,90.0,0.5,astar,24614,True,1916,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",299.0,14211.698377039284,5,476.48905505263247,83.87767379679144,4338.4196749448565,82.66243315508021,78.0,ours,lifelong,0,100,100,214.54418259672818,12932.602567109278,20,24794,3986d931e282b00ac1d6b9304b9bf05503ee0f2b12ad777851b416f77690a736,2987,1,3080.0,6160,1,63,0,10.0,0,ok,2000,123663,congestion_avoidance,0.9986648865153538,0.748,2000,1498,18556,0,2000,6160,2000,0.09278,953.8012,15569
3,lacam_official,True,40,20,1,congestion_avoidance,0,1522,0,0,0,priority,1522,2,0,,scaling_agents_fov3_safe1,3,196,lacam_official,True,40,random_walk,493,0,98.0,0.5,astar,24606,True,1989,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",385.0,14134.730007965118,5,473.2668075452093,79.28449408672799,3859.811117751429,79.13731931668856,74.0,ours,lifelong,0,100,100,230.40879656327888,13023.42901256634,20,24802,1ba89d4b371c4ad3413022bcf4926a5f14d6872331b94860739247b367400c6d,3303,1,3385.5,6771,3,60,0,10.0,0,ok,2000,120447,congestion_avoidance,0.9993434011818779,0.761,2000,1523,15473,0,2000,6771,2000,0.077365,947.3758,12170
3,lacam_official,True,40,20,1,congestion_avoidance,0,1560,0,0,0,priority,1560,2,0,,scaling_agents_fov3_safe1,3,184,lacam_official,True,40,random_walk,428,0,92.0,0.5,astar,29016,True,1982,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",357.0,13346.926802070811,5,496.29695396253373,95.4025641025641,4588.87865299197,93.10705128205129,89.0,ours,lifelong,0,100,100,191.1477520596236,12555.736709036864,20,29200,43ad6dd9b9fd628a7080fc8eb15fe2558d43da9c06e8d7da987843403be9dce3,3421,1,2898.5,5797,4,70,0,10.0,0,ok,2000,145247,congestion_avoidance,0.9968051118210862,0.78,2000,1565,22614,0,2000,5797,2000,0.11307,993.4116,19193
3,lacam_official,True,40,20,1,congestion_avoidance,0,1538,0,0,0,priority,1538,0,0,,scaling_agents_fov3_safe1,3,196,lacam_official,True,40,random_walk,470,0,98.0,0.5,astar,24915,True,1936,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",287.0,15134.258839068934,5,468.87077691371087,80.82054616384916,3813.76679287867,79.90767230169051,76.5,ours,lifelong,0,100,100,237.2578741516918,12999.569581006654,20,25111,dacc05b2a8ba71bcd5cb333f35a8ee3499c5a9995aaa284ac6b1a06de1731ac5,3141,1,3131.0,6262,6,59,0,10.0,1,ok,2000,122898,congestion_avoidance,0.9974059662775616,0.769,2000,1542,16007,0,2000,6262,2000,0.080035,938.5896,12866
3,lacam_official,True,40,20,1,congestion_avoidance,0,1493,0,0,0,priority,1493,7,0,,scaling_agents_fov3_safe1,3,202,lacam_official,True,40,random_walk,496,0,101.0,0.5,astar,24078,True,1989,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",485.0,13923.138520913199,5,463.9371690978296,79.9490957803081,3665.109090963471,79.74146014735432,74.0,ours,lifelong,0,100,100,218.96056667901576,13183.457838825416,20,24280,9d11a954c33f5e5fd2ed16a15af8b62dafbaff421231352ee7d3d3b4ddd6c8f6,3567,1,3250.0,6500,7,59,0,10.0,0,ok,2000,119054,congestion_avoidance,0.9953333333333333,0.7465,2000,1500,16083,0,2000,6500,2000,0.080415,928.8512,12516
3,lacam_official,True,40,20,1,congestion_avoidance,0,1498,0,0,0,priority,1498,3,0,,scaling_agents_fov3_safe1,3,192,lacam_official,True,40,random_walk,470,0,96.0,0.5,astar,24963,True,1994,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",321.0,14744.081925833598,5,498.67866693797987,83.23831775700934,4270.057061825355,82.63484646194927,78.0,ours,lifelong,0,100,100,245.76364267850295,12909.318816137964,20,25155,90005ea4d4ca202af789844d6f0d39012527dba4b1e2d9616d94fd1678c84f9f,3338,1,3170.5,6341,5,66,0,10.0,0,ok,2000,123787,congestion_avoidance,0.9993328885923949,0.749,2000,1499,16752,0,2000,6341,2000,0.08376,998.1561,13414
3,lacam_official,True,40,20,1,congestion_avoidance,0,1469,0,0,0,priority,1469,5,0,,scaling_agents_fov3_safe1,3,180,lacam_official,True,40,random_walk,481,0,90.0,0.5,astar,23074,True,1978,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",415.0,14808.426004834473,5,487.2052160600433,79.87406398910824,4374.050674772459,78.98298162014976,74.0,ours,lifelong,0,100,100,230.45887459302318,13060.601142374797,20,23254,b188c3b7be1ea403e2031b561358488e7f8884cbb82c7a6551ad97c09a5b4590,2962,1,3501.5,7003,8,63,0,10.0,0,ok,2000,116026,congestion_avoidance,1.0,0.7345,2000,1469,15127,0,2000,7003,2000,0.075635,975.3855,12165
3,lacam_official,True,40,20,1,congestion_avoidance,0,1470,0,0,0,priority,1470,3,0,,scaling_agents_fov3_safe1,3,169,lacam_official,True,40,random_walk,513,0,84.5,0.5,astar,24992,True,1939,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",575.0,13831.59621199593,5,499.86172768380493,84.83537414965987,4809.739873153516,84.54217687074829,76.0,ours,lifelong,0,100,100,258.56793759157875,13073.22366205044,20,25161,8f8cf07dca26e28769e8614657e234276c3f4f0eb4d5e48fbba75487b75ead2f,4015,1,3342.5,6685,9,66,0,10.0,0,ok,2000,124277,congestion_avoidance,0.9972862957937585,0.735,2000,1474,19180,0,2000,6685,2000,0.0959,1000.7208,15165
3,lacam_official,True,40,20,1,congestion_avoidance,0,2232,0,0,0,priority,2232,4,0,,scaling_agents_fov3_safe1,3,108,lacam_official,True,40,random_walk,470,0,54.0,0.5,astar,48136,True,1990,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",483.0,11874.320402974263,5,585.9636910323752,127.875,9372.439053181248,121.69399641577061,115.0,ours,lifelong,0,150,100,181.2638640985821,11626.73140540719,20,48244,41bde2bb5943897f42c99715f92b924ba8edef6ceb708c836d18dbb443cb5c75,5613,1,3115.0,6230,0,91,0,10.0,0,ok,2000,271621,congestion_avoidance,0.9955396966993756,1.116,2000,2242,74111,0,2000,6230,2000,0.24703666666666665,1173.1555,68498
3,lacam_official,True,40,20,1,congestion_avoidance,0,2280,0,0,0,priority,2280,2,0,,scaling_agents_fov3_safe1,3,110,lacam_official,True,40,random_walk,434,0,55.0,0.5,astar,48104,True,1997,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",507.0,12372.284717857838,5,591.887541419128,130.78640350877194,9374.578477289866,121.88815789473684,120.0,ours,lifelong,0,150,100,151.13248754059887,11410.014088160824,20,48214,4799009241de5c2c44db4d9dc1a25c1bd4a6745ea2e1024da4dfa682c049b3a9,5208,1,2957.0,5914,1,93,0,10.0,0,ok,2000,277905,congestion_avoidance,0.9917355371900827,1.14,2000,2299,78671,0,2000,5914,2000,0.2622366666666667,1185.0042,73463
3,lacam_official,True,40,20,1,congestion_avoidance,0,2237,0,0,0,priority,2237,0,0,,scaling_agents_fov3_safe1,3,108,lacam_official,True,40,random_walk,445,0,54.0,0.5,astar,49552,True,1995,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",442.0,11916.220657061785,5,610.7325520106824,131.5310683951721,9736.754273085993,123.42109968708091,121.0,ours,lifelong,0,150,100,187.51927578123212,11632.468702015467,20,49660,4c7b2f1ed9f1a0cff4346ad8b03fac0dd6450091857ec2418f764ea5514843a0,5884,1,3118.5,6237,3,94,0,10.0,0,ok,2000,276093,congestion_avoidance,0.9924578527062999,1.1185,2000,2254,75747,0,2000,6237,2000,0.25249,1223.013,69863
3,lacam_official,True,40,20,1,congestion_avoidance,0,2223,0,0,0,priority,2223,0,0,,scaling_agents_fov3_safe1,3,108,lacam_official,True,40,random_walk,479,0,54.0,0.5,astar,49088,True,1990,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",531.0,13468.369440874085,5,625.1659458585782,129.71884840305893,9953.993911837677,121.91902834008097,118.0,ours,lifelong,0,150,100,252.69628730602534,11846.821923519019,20,49196,2214230b136e34d891f5ce5d6debbbdcbe5df37af424b814a0bcedc4ad150c4e,5859,1,3278.0,6556,2,96,0,10.0,0,ok,2000,271026,congestion_avoidance,0.9924107142857143,1.1115,2000,2240,74811,0,2000,6556,2000,0.24937,1251.8066,68952
3,lacam_official,True,40,20,1,congestion_avoidance,0,2199,0,0,0,priority,2199,1,0,,scaling_agents_fov3_safe1,3,106,lacam_official,True,40,random_walk,544,0,53.0,0.5,astar,45784,True,1994,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",501.0,12875.986099941656,5,626.319406261202,123.3756252842201,9948.314058223195,116.80036380172805,110.0,ours,lifelong,0,150,100,262.1931738918647,11864.36745064566,20,45890,3ea0b63a1e4c0ba26060ba5bcbe39a440a148fbec15facf7a384c5477c8f3aee,6215,1,3636.5,7273,4,94,0,10.0,0,ok,2000,256844,congestion_avoidance,0.9950226244343892,1.0995,2000,2210,70787,0,2000,7273,2000,0.23595666666666668,1254.1301,64572
3,lacam_official,True,40,20,1,congestion_avoidance,0,2249,0,0,0,priority,2249,1,0,,scaling_agents_fov3_safe1,3,100,lacam_official,True,40,random_walk,410,0,50.0,0.5,astar,49603,True,1996,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",444.0,13069.260810967535,5,609.3258696092525,128.61671854157404,10520.978317090776,122.77767896843041,118.0,ours,lifelong,0,150,100,226.7609585309396,11444.52776259277,20,49703,8bbfcb85180d2dc7e2e0fcadb40d19db23d96b7d6f55e7ab26a76cf59eac1927,5857,1,3003.0,6006,6,95,0,10.0,0,ok,2000,276127,congestion_avoidance,0.9933745583038869,1.1245,2000,2264,76880,0,2000,6006,2000,0.25626666666666664,1220.1231,71023
3,lacam_official,True,40,20,1,congestion_avoidance,0,2298,0,0,0,priority,2298,2,0,,scaling_agents_fov3_safe1,3,103,lacam_official,True,40,random_walk,432,0,51.5,0.5,astar,48021,True,1991,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",546.0,11895.057416055351,5,594.6555006115232,132.6662315056571,9892.691558547933,119.93385552654482,123.0,ours,lifelong,0,150,100,190.47496571438344,11440.58050266467,20,48124,3a422a3c416cfcab9d2cc12c3c54654d462dd4b70a82743554023141ee87ec87,5432,1,2995.0,5990,8,92,0,10.0,0,ok,2000,275608,congestion_avoidance,0.9909443725743855,1.149,2000,2319,79189,0,2000,5990,2000,0.2639633333333333,1190.8724,73757
3,lacam_official,True,40,20,1,congestion_avoidance,0,2191,0,0,0,priority,2191,0,0,,scaling_agents_fov3_safe1,3,110,lacam_official,True,40,random_walk,495,0,55.0,0.5,astar,47422,True,1966,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",544.0,15208.062276011333,5,660.8234857835341,128.7266088544044,10270.616460737603,120.3404837973528,118.0,ours,lifelong,0,150,100,303.68799119023475,13245.142721477892,20,47532,a8dcec40307dd662577129186ab62605a2b1d477de1dc51a02f5aec89441fa47,6604,1,3428.0,6856,5,94,0,10.0,5,ok,2000,263666,congestion_avoidance,0.9941016333938294,1.0955,2000,2204,72640,0,2000,6856,2000,0.24213333333333334,1322.8734,66036
3,lacam_official,True,40,20,1,congestion_avoidance,0,2182,0,0,0,priority,2182,2,0,,scaling_agents_fov3_safe1,3,131,lacam_official,True,40,random_walk,627,0,65.5,0.5,astar,40753,True,1970,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",375.0,15119.795399019495,5,646.6821473083692,100.46012832263978,7899.86439467095,99.7749770852429,91.0,ours,lifelong,0,150,100,328.2942579127847,12148.973279399797,20,40884,79d81f2031ad832f881c924ab67a4e2e21f825de0f9cee1867cb45b9be96ed47,6261,1,4326.0,8652,7,89,0,10.0,1,ok,2000,217709,congestion_avoidance,0.9977137631458619,1.091,2000,2187,50874,0,2000,8652,2000,0.16958,1294.7739,44613
3,lacam_official,True,40,20,1,congestion_avoidance,0,2178,0,0,0,priority,2178,6,0,,scaling_agents_fov3_safe1,3,126,lacam_official,True,40,random_walk,720,0,63.0,0.5,astar,39120,True,1988,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",659.0,12109.483968000859,5,642.2114172504516,94.75528007346189,7870.665020727006,93.76492194674013,88.0,ours,lifelong,0,150,100,335.6048279209062,11782.684234785847,20,39246,f5333e7f7da8ed5269178404e5bcf6d29202db5d804175d7bfd5b09d5835a35b,6269,1,4688.5,9377,9,87,0,10.0,0,ok,2000,204220,congestion_avoidance,0.9949748743718593,1.089,2000,2189,45540,0,2000,9377,2000,0.1518,1285.6361,39271
3,lacam_official,True,40,20,1,congestion_avoidance,0,2933,0,0,0,priority,2933,2,0,,scaling_agents_fov3_safe1,3,100,lacam_official,True,40,random_walk,567,0,50.0,0.5,astar,61245,True,1997,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",730.0,15127.079257043079,5,670.4456805738155,153.036481418343,11069.000528918114,127.85236958745313,137.0,ours,lifelong,0,200,100,882.9528160737704,11543.727362970822,20,61345,4ecd91aa29a9dab3f6e44d363a7070cad397c1bf25209035172ee5c1a0f05044,9592,1,4165.5,8331,0,99,0,10.0,1,ok,2000,374991,congestion_avoidance,0.9819216605289588,1.4665,2000,2987,129610,0,2000,8331,2000,0.324025,1342.5059,120018
3,lacam_official,True,40,20,1,congestion_avoidance,0,2966,0,0,0,priority,2966,0,0,,scaling_agents_fov3_safe1,3,102,lacam_official,True,40,random_walk,623,0,51.0,0.5,astar,63263,True,1999,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",610.0,12413.104047998786,5,661.7236620791955,157.67262306136212,10689.321795898471,127.34625758597437,139.0,ours,lifelong,0,200,100,275.5360452341846,11431.113937986083,20,63365,93f75e6e0be9f57eed83a9002a665d4f44ff2c23688825cd7944ff2f2cfad94d,9381,1,4503.5,9007,1,99,0,10.0,0,ok,2000,377709,congestion_avoidance,0.9782321899736148,1.483,2000,3032,131179,0,2000,9007,2000,0.3279475,1325.4071,121798
3,lacam_official,True,40,20,1,congestion_avoidance,0,2979,0,0,0,priority,2979,0,0,,scaling_agents_fov3_safe1,3,100,lacam_official,True,40,random_walk,618,0,50.0,0.5,astar,60942,True,1996,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",894.0,12206.381919095293,5,657.3633441989077,167.6304128902316,10744.1057874728,126.82108089963074,144.0,ours,lifelong,0,200,100,324.6773088001643,11482.930011744611,20,61042,60d0286e3f6deb96fd01f2f9f1196135e6d54b876350334ae0d80813d87b38a6,9473,1,4449.0,8898,2,98,0,10.0,0,ok,2000,377800,congestion_avoidance,0.9757615460203078,1.4895,2000,3053,135414,0,2000,8898,2000,0.338535,1316.6371,125941
3,lacam_official,True,40,20,1,congestion_avoidance,0,2935,0,0,0,priority,2935,0,0,,scaling_agents_fov3_safe1,3,100,lacam_official,True,40,random_walk,621,0,50.0,0.5,astar,63440,True,1999,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",899.0,11895.2693331521,5,646.7399077544687,153.0954003407155,10526.487575457431,128.45689948892675,139.0,ours,lifelong,0,200,100,260.45108577236476,11401.138994377106,20,63540,507642f459006f55e09edc6aa1f0048176f57de8b82f965213ac58def6b1e2ae,9321,1,4551.5,9103,3,96,0,10.0,0,ok,2000,377021,congestion_avoidance,0.9786595531843948,1.4675,2000,2999,131251,0,2000,9103,2000,0.3281275,1295.164,121930
3,lacam_official,True,40,20,1,congestion_avoidance,0,2942,0,0,0,priority,2942,3,0,,scaling_agents_fov3_safe1,3,102,lacam_official,True,40,random_walk,593,0,51.0,0.5,astar,61274,True,1994,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",687.0,11646.003399044275,5,618.1375869966578,154.12780421481986,10024.422757763543,127.11522773623385,137.0,ours,lifelong,0,200,100,198.25819968245892,11352.819629502483,20,61376,51cb946773607e6b34e2ecdb111ffc4583315cd79cf101a3e97310ce87d687f5,8766,1,4514.0,9028,5,93,0,10.0,0,ok,2000,373973,congestion_avoidance,0.9777334662678631,1.471,2000,3009,130898,0,2000,9028,2000,0.327245,1237.8713,122132
3,lacam_official,True,40,20,1,congestion_avoidance,0,2930,0,0,0,priority,2930,0,0,,scaling_agents_fov3_safe1,3,103,lacam_official,True,40,random_walk,559,0,51.5,0.5,astar,62146,True,1994,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",740.0,12720.499948831275,5,673.6244654852198,159.87474402730376,10721.962872234815,128.0184300341297,141.0,ours,lifelong,0,200,100,881.3510755188672,11668.416561954653,20,62249,8ef37b62d9aed2306a16652643da59ad4e01b088d4dff8348693761617ad4e34,9225,1,4022.0000000000005,8044,4,100,0,10.0,0,ok,2000,375094,congestion_avoidance,0.9701986754966887,1.465,2000,3020,134228,0,2000,8044,2000,0.33557,1348.9092,125003
3,lacam3,True,40,20,1,congestion_avoidance,0,186,0,0,0,priority,186,2,0,,scaling_agents_fov3_safe1,3,168,lacam3,True,40,random_walk,49,0,84.0,0.5,astar,1990,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",495.0,10046.73704993911,5,92.97947301226668,165.31720430107526,838.4039298065805,163.56451612903226,154.5,ours,lifelong,0,25,100,116.4600365213118,10034.529971366283,20,2158,9c00f411f797ac4f7d93e941650af86bfcb91c162c211dfffd70e6adb299d05e,133,1,215.5,431,1,0,0,10.0,0,ok,2000,30423,congestion_avoidance,0.9893617021276596,0.093,2000,188,895,0,2000,431,2000,0.0179,188.3985,762
3,lacam_official,True,40,20,1,congestion_avoidance,0,2970,0,0,0,priority,2970,0,0,,scaling_agents_fov3_safe1,3,100,lacam_official,True,40,random_walk,564,0,50.0,0.5,astar,63386,True,1994,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",653.0,15139.860841911286,5,680.1819964416791,147.02053872053872,11107.816137773916,127.34141414141415,133.0,ours,lifelong,0,200,100,908.0593170244094,11629.718016379047,20,63486,603507c283f957bc5331c94f60b26633e97abee105ba100daebeca32c1d954e8,9285,1,4378.0,8756,6,99,0,10.0,1,ok,2000,378204,congestion_avoidance,0.9857285097909061,1.485,2000,3013,128889,0,2000,8756,2000,0.3222225,1362.1213,119604
