applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,auction_epsilon,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,max_rounds,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,40,20,2,congestion_avoidance,0,1172,,0,0,0,priority,1172,22,0,,allocator_comparison_fov4_safe2,4,0,113,lacam_official,True,40,random_walk,329,0,56.5,0.5,astar,16990,True,1970,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",671.0,0,12039.058291120455,5,714.4785575296264,178.30204778156997,5827.602794290875,173.62883959044368,166.5,ours,lifelong,0,150,60,1070.4854073468593,11843.015818856657,20,17103,71b2bcb93564ecfe941ba4e60909c2a9c8e5b062ecd9d9f19efdbbaa69be20de,2600,2,2073.0,4146,9,58,0,10.0,0,ok,2000,203493,congestion_avoidance,0.979933110367893,0.586,2000,1196,31616,0,2000,4146,2000,0.10538666666666667,1447.0944,29016
4,lacam_official,True,40,20,2,congestion_avoidance,0,756,,0,0,0,priority,756,3,0,,allocator_comparison_fov4_safe2,4,111,157,lacam_official,True,40,random_walk,153,0,78.5,0.5,astar,5233,True,1888,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",307.0,111,15108.200356829911,5,117.26367005018983,68.41402116402116,912.2995526609931,68.07275132275132,63.0,ours,lifelong,0,50,20,161.6598613327369,13095.832415716719,20,5390,4b819808384c5136f6d78b2ec4a2dd0bbaac199bcf22b686adfe4218bea0735d,654,2,1482.0,2964,2,7,0,10.0,3,ok,2000,51463,congestion_avoidance,0.9986789960369881,0.378,2000,757,4980,0,2000,2964,2000,0.0498,235.1485,4326
4,lacam_official,True,40,20,2,congestion_avoidance,0,1218,,0,0,0,priority,1218,15,0,,allocator_comparison_fov4_safe2,4,0,112,lacam_official,True,40,random_walk,420,0,56.0,0.5,astar,16087,True,1991,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",558.0,0,13340.892453910783,5,824.1724923056317,160.95566502463055,6936.206254174716,159.58374384236453,153.0,ours,lifelong,0,150,60,1159.3763300566932,12060.524276737124,20,16199,7a50bad0241ef5098a2eacac3cab38062cc6cc4a6941de2f7a71236acf1d4692,2788,2,2526.5,5053,7,67,0,10.0,0,ok,2000,194373,congestion_avoidance,0.9870340356564019,0.609,2000,1234,28923,0,2000,5053,2000,0.09641,1666.9137,26135
4,lacam_official,True,40,20,2,congestion_avoidance,0,734,,0,0,0,priority,734,5,0,,allocator_comparison_fov4_safe2,4,98,150,lacam_official,True,40,random_walk,162,0,75.0,0.5,astar,4955,True,1890,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",578.0,18,15119.904689025134,5,149.8450507420348,67.40463215258856,1337.7913860045373,67.18392370572207,63.0,ours,lifelong,0,50,20,164.88083690637723,14088.831850094719,20,5105,39e89cddd597f45b07c80504c482a72db73b303c50656c1f8ef4878e35e591c0,924,2,1382.0,2764,3,12,0,10.0,2,ok,2000,49313,congestion_avoidance,0.994579945799458,0.367,2000,738,4996,0,2000,2764,2000,0.04996,300.3113,4072
4,lacam_official,True,40,20,2,congestion_avoidance,0,788,,0,0,0,priority,788,4,0,,allocator_comparison_fov4_safe2,4,21,170,lacam_official,True,40,random_walk,106,0,85.0,0.5,astar,6000,True,1938,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",252.0,21,15144.1695750691,5,169.02447709452827,70.44416243654823,1446.3840407894595,70.16878172588832,66.0,ours,lifelong,0,50,20,143.7523742672056,14405.6672342238,20,6170,28c67327eb73011e69d7162c4ba5a87d3862347a6bc0a294e71a2df1928b492a,837,2,1222.0,2444,4,10,0,10.0,7,ok,2000,55293,congestion_avoidance,0.9962073324905183,0.394,2000,791,4607,0,2000,2444,2000,0.04607,338.7202,3770
4,lacam_official,True,40,20,2,congestion_avoidance,0,763,,0,0,0,priority,763,4,0,,allocator_comparison_fov4_safe2,4,33,164,lacam_official,True,40,random_walk,136,0,82.0,0.5,astar,5252,True,1970,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",382.0,29,15127.853455021977,5,108.01503757829778,70.80340760157274,791.895605194973,70.69986893840105,66.0,ours,lifelong,0,50,20,153.82319994969293,10650.589776807394,20,5416,5c27f63a10f19ef45dcb11999122482078317c5bd9e806806ba8722d79cc6a37,533,2,1346.0,2692,7,6,0,10.0,3,ok,2000,53944,congestion_avoidance,0.9986910994764397,0.3815,2000,764,4596,0,2000,2692,2000,0.04596,216.6893,4063
4,lacam_official,True,40,20,2,congestion_avoidance,0,758,,0,0,0,priority,758,6,0,,allocator_comparison_fov4_safe2,4,14,163,lacam_official,True,40,random_walk,141,0,81.5,0.5,astar,5467,True,1938,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",353.0,14,15114.868266973644,5,157.6873614754295,70.94195250659631,1393.5562539745717,70.81266490765171,66.0,ours,lifelong,0,50,20,153.95340351387858,13899.728321912698,20,5630,d5f8bc3ae52cf42cb818fd43430cda007145027cdae1cc67bdd47ee9668955e0,744,2,1137.5,2275,5,15,0,10.0,1,ok,2000,53676,congestion_avoidance,0.994750656167979,0.379,2000,762,6319,0,2000,2275,2000,0.06319,316.0443,5575
4,lacam_official,True,40,20,2,congestion_avoidance,0,735,,0,0,0,priority,735,8,0,,allocator_comparison_fov4_safe2,4,84,156,lacam_official,True,40,random_walk,139,0,78.0,0.5,astar,5562,True,1962,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",277.0,65,15145.111168036237,5,136.29049772920553,71.7156462585034,1174.1235426624114,71.38503401360545,66.0,ours,lifelong,0,50,20,159.762271202635,13290.886707487516,20,5718,692ef12311c3049669d365aac57d00caf322f340eed3e42ccc7857043cfdb116,674,2,1225.5,2451,8,9,0,10.0,4,ok,2000,52468,congestion_avoidance,0.9959349593495935,0.3675,2000,738,6499,0,2000,2451,2000,0.06499,273.2157,5825
4,lacam_official,True,40,20,2,congestion_avoidance,0,741,,0,0,0,priority,741,8,0,,allocator_comparison_fov4_safe2,4,71,145,lacam_official,True,40,random_walk,148,0,72.5,0.5,astar,5324,True,1973,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",262.0,26,15144.377879798412,5,191.5070330053568,67.57354925775978,2012.3938836558755,67.20377867746289,63.0,ours,lifelong,0,50,20,164.09175542648882,15092.683181539176,20,5469,cf11a0299c3df676708a4d62e66fece4ac96e6ca95326758bba276d120b032cc,701,2,1300.5,2601,6,11,0,10.0,9,ok,2000,49798,congestion_avoidance,0.9986522911051213,0.3705,2000,742,5444,0,2000,2601,2000,0.05444,383.6406,4743
4,lacam_official,True,40,20,2,greedy,0,387,,0,0,0,priority,387,4,0,,allocator_comparison_fov4_safe2,4,19,169,lacam_official,True,40,random_walk,111,0,84.5,,astar,4012,True,1968,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",617.0,15,15136.240132851526,,70.58474938839208,182.5762273901809,361.0354011172991,178.12144702842377,167.0,ours,lifelong,0,50,60,101.76414356101304,40.1533618569374,20,4181,b5fb1e0ecd4f2a201953f691ef69159a1e1abf79b9e0c08a904825033c53c6dc,445,2,600.0,1200,0,3,0,10.0,1,ok,2000,68933,greedy,0.979746835443038,0.1935,2000,395,4023,0,2000,1200,2000,0.04023,147.493,3578
4,lacam_official,True,40,20,2,greedy,0,390,,0,0,0,priority,390,8,0,,allocator_comparison_fov4_safe2,4,0,122,lacam_official,True,40,random_walk,147,0,61.0,,astar,3375,True,1986,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",528.0,0,15122.566847130656,,91.0859063755488,152.63333333333333,922.2379857082623,151.72820512820513,139.5,ours,lifelong,0,50,60,90.33063926035537,13048.90164718963,20,3497,22ed6c6eca7d93b241bc74ef0179a99a34939254b2dc8bb0105bfd142c52e42a,347,2,874.0,1748,1,7,0,10.0,1,ok,2000,59174,greedy,0.9898477157360406,0.195,2000,394,4430,0,2000,1748,2000,0.0443,188.3554,4083
4,lacam_official,True,40,20,2,congestion_avoidance,0,1598,,0,0,0,priority,1598,11,0,,allocator_comparison_fov4_safe2,4,0,125,lacam_official,True,40,random_walk,562,0,62.5,0.5,astar,18783,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",705.0,0,12888.500337023288,5,927.3284770575119,161.22715894868585,4442.834257673472,160.03566958698374,148.0,ours,lifelong,0,200,60,1470.6709509249777,11557.846133923158,20,18908,6cd003e5ecbc695c9d21ef73e4ea2e3c453d0d099400761c75b71167056c66f7,3488,2,3388.5,6777,1,49,0,10.0,0,ok,2000,255737,congestion_avoidance,0.9833846153846154,0.799,2000,1625,38801,0,2000,6777,2000,0.0970025,1879.7405,35313
4,lacam_official,True,40,20,2,greedy,0,422,,0,0,0,priority,422,3,0,,allocator_comparison_fov4_safe2,4,0,174,lacam_official,True,40,random_walk,102,0,87.0,,astar,4454,True,1989,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",536.0,0,13351.371529977769,,70.07169832778163,192.81042654028437,329.07895611240474,185.01421800947867,179.5,ours,lifelong,0,50,60,106.24433181947096,52.92603254783893,20,4628,31818663227f349f7e52d7f3a1a28e48f4c1f1172e9a65b2349f57bc81248655,546,2,642.0,1284,5,4,0,10.0,0,ok,2000,78076,greedy,0.9791183294663574,0.211,2000,431,3821,0,2000,1284,2000,0.03821,146.1822,3275
4,lacam_official,True,40,20,2,greedy,0,396,,0,0,0,priority,396,3,0,,allocator_comparison_fov4_safe2,4,0,145,lacam_official,True,40,random_walk,193,0,72.5,,astar,3328,True,1972,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",590.0,0,15120.431865099818,,46.35919903102331,153.07323232323233,128.65683516840738,152.19444444444446,145.5,ours,lifelong,0,50,60,100.47850728733465,34.243517881259315,20,3473,d6081c3725261cde9450ba768e82c4a65f2f0d4574296b00a56e63fa7eecfa8a,373,2,1107.0,2214,6,0,0,10.0,1,ok,2000,60269,greedy,0.9826302729528535,0.198,2000,403,3667,0,2000,2214,2000,0.03667,98.9095,3294
4,lacam_official,True,40,20,2,congestion_avoidance,0,742,,0,0,0,priority,742,9,0,,allocator_comparison_fov4_safe2,4,45,145,lacam_official,True,40,random_walk,160,0,72.5,0.5,astar,5689,True,1943,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",360.0,18,15171.271797968075,5,216.40232555335388,68.94339622641509,2339.2510792513476,68.58625336927224,62.0,ours,lifelong,0,50,20,162.54318403080106,15122.826870856807,20,5834,469c1b34bbd8df7ba0f9fb67ab25c993d4ef1dfe9bafe9d61a4a926fe41033df,851,2,1360.0,2720,9,9,0,10.0,14,ok,2000,50891,congestion_avoidance,0.9959731543624161,0.371,2000,745,6095,0,2000,2720,2000,0.06095,433.4416,5244
4,lacam_official,True,40,20,2,greedy,0,393,,0,0,0,priority,393,12,0,,allocator_comparison_fov4_safe2,4,4,138,lacam_official,True,40,random_walk,160,0,69.0,,astar,3633,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",557.0,4,14457.027436001226,,103.05424031545408,159.76844783715012,913.7137173337564,159.68956743002545,147.0,ours,lifelong,0,50,60,95.77989565441385,12733.604766323699,20,3771,068337ad304bd00031bf67be29bea71c2b28a34deaf1a8437ff10803c877dbae,440,2,1028.5,2057,3,9,0,10.0,0,ok,2000,62758,greedy,0.9825,0.1965,2000,400,5585,0,2000,2057,2000,0.05585,212.5512,5145
4,lacam_official,True,40,20,2,greedy,0,412,,0,0,0,priority,412,0,0,,allocator_comparison_fov4_safe2,4,0,217,lacam_official,True,40,random_walk,39,0,108.5,,astar,6629,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",692.0,0,13896.547029959038,,192.17399552639108,291.7669902912621,1250.491094661765,227.46844660194174,285.5,ours,lifelong,0,50,60,127.5815925328061,13144.88769955933,20,6846,c73927a6edc17e268734c1e37c34773028c5d8e45b5afa7870a74b984263ddf3,698,2,253.5,507,2,20,0,10.0,0,ok,2000,93717,greedy,0.9515011547344111,0.206,2000,433,3237,0,2000,507,2000,0.03237,390.7583,2539
4,lacam_official,True,40,20,2,congestion_avoidance,0,1566,,0,0,0,priority,1566,17,0,,allocator_comparison_fov4_safe2,4,0,108,lacam_official,True,40,random_walk,478,0,54.0,0.5,astar,23171,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",637.0,0,11754.66386997141,5,933.7119220779277,183.36398467432952,7171.672250206703,179.83077905491697,169.0,ours,lifelong,0,200,60,1460.9764525783248,11620.100403297693,20,23279,cb6c5683bdfa35c3d1b4441303994c2acc545088519f3a97e37a89e959da89a6,3176,2,3089.0,6178,5,70,0,10.0,0,ok,2000,281615,congestion_avoidance,0.9696594427244583,0.783,2000,1615,51119,0,2000,6178,2000,0.1277975,1892.2777,47943
4,lacam_official,True,40,20,2,greedy,0,398,,0,0,0,priority,398,8,0,,allocator_comparison_fov4_safe2,4,0,146,lacam_official,True,40,random_walk,129,0,73.0,,astar,4071,True,1983,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",567.0,0,14972.354584140703,,164.64566718705464,169.66331658291458,1665.1064501309843,168.9070351758794,161.5,ours,lifelong,0,50,60,102.63825468719004,14380.363780248445,20,4217,c3aec1354c33ea0778c78b599cf52819b1f75030f76188de7325034ce0fe6b82,568,2,717.5,1435,4,17,0,10.0,0,ok,2000,67225,greedy,0.9875930521091811,0.199,2000,403,4565,0,2000,1435,2000,0.04565,335.7347,3997
4,lacam_official,True,40,20,2,greedy,0,407,,0,0,0,priority,407,9,0,,allocator_comparison_fov4_safe2,4,0,135,lacam_official,True,40,random_walk,148,0,67.5,,astar,3038,True,1959,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",388.0,0,15142.386915860698,,85.47048828273546,151.8108108108108,679.0452475211134,151.51842751842753,145.0,ours,lifelong,0,50,60,110.52111053140834,38.935768743976915,20,3173,7318a6aa39675218c61325e5b1ffa7e76529568cc9d1b887f6206ec3257cbc73,563,2,896.5,1793,9,2,0,10.0,4,ok,2000,61668,greedy,0.9830917874396136,0.2035,2000,414,3852,0,2000,1793,2000,0.03852,177.0623,3289
4,lacam_official,True,40,20,2,congestion_avoidance,0,1590,,0,0,0,priority,1590,17,0,,allocator_comparison_fov4_safe2,4,0,108,lacam_official,True,40,random_walk,569,0,54.0,0.5,astar,22691,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",638.0,0,11693.762399954721,5,1013.6125611769967,171.06100628930818,7288.287766113946,169.0440251572327,161.0,ours,lifelong,0,200,60,1447.5145457778126,11486.194308288395,20,22799,08ff9c7297d08cc6ea151a6faadc4de49617b95f3e609d975177acbfea1db7e9,4023,2,3215.0,6430,2,71,0,10.0,0,ok,2000,268780,congestion_avoidance,0.9760589318600368,0.795,2000,1629,47977,0,2000,6430,2000,0.1199425,2051.8769,43954
4,lacam_official,True,40,20,2,congestion_avoidance,0,1594,,0,0,0,priority,1594,22,0,,allocator_comparison_fov4_safe2,4,0,109,lacam_official,True,40,random_walk,771,0,54.5,0.5,astar,22489,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",695.0,0,11840.464752865955,5,1067.9040303289657,167.0125470514429,7639.369585901635,165.51568381430363,153.0,ours,lifelong,0,200,60,1521.1099374922924,11466.84329197742,20,22598,579bb56d91dd726128bf3278c013d8575abe6c8b25a2f78f38e45665475d1576,4983,2,4363.5,8727,0,75,0,10.0,0,ok,2000,263832,congestion_avoidance,0.9749235474006116,0.797,2000,1635,48496,0,2000,8727,2000,0.12124,2161.1637,43513
4,lacam_official,True,40,20,2,greedy,0,408,,0,0,0,priority,408,6,0,,allocator_comparison_fov4_safe2,4,0,142,lacam_official,True,40,random_walk,175,0,71.0,,astar,4009,True,1972,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",509.0,0,15134.512191871181,,118.31302637967747,155.42156862745097,1095.6107360986389,154.9828431372549,146.5,ours,lifelong,0,50,60,100.25067791575566,13318.749783455856,20,4151,6fb1b67bf5b885a114d88f0c0347b3cec37cf8f486260e3fa4c5a4faf12045c1,553,2,930.0,1860,7,10,0,10.0,1,ok,2000,63233,greedy,0.9878934624697336,0.204,2000,413,3332,0,2000,1860,2000,0.03332,243.0306,2779
4,lacam_official,True,40,20,2,congestion_avoidance,0,1646,,0,0,0,priority,1646,5,0,,allocator_comparison_fov4_safe2,4,0,114,lacam_official,True,40,random_walk,482,0,57.0,0.5,astar,28917,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",607.0,0,14844.741736073047,5,985.2822722584242,193.6688942891859,8385.861337307448,189.29040097205348,181.0,ours,lifelong,0,200,60,1279.3554471572857,11635.467771405818,20,29031,f7cb75785b22a2c67f478c80832249af627e743a9d1f091f0843ee78e021c9da,4499,2,2973.0,5946,4,86,0,10.0,0,ok,2000,311572,congestion_avoidance,0.9903730445246691,0.823,2000,1662,50644,0,2000,5946,2000,0.12661,1995.0998,46145
4,lacam_official,True,40,20,2,greedy,0,403,,0,0,0,priority,403,5,0,,allocator_comparison_fov4_safe2,4,0,151,lacam_official,True,40,random_walk,149,0,75.5,,astar,4047,True,1986,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",497.0,0,15133.928416995332,,123.79072017385624,163.67990074441687,1080.0593435711887,161.87593052109182,154.0,ours,lifelong,0,50,60,110.82290502963588,13812.36073852051,20,4198,b595a0030124f1cf9cb862260f0d33f180f14fbdd1f72f6ca1fea18a28edea2c,607,2,951.5,1903,8,7,0,10.0,4,ok,2000,65236,greedy,0.9853300733496333,0.2015,2000,409,4641,0,2000,1903,2000,0.04641,253.9265,4034
4,lacam_official,True,40,20,2,congestion_avoidance,0,1613,,0,0,0,priority,1613,16,0,,allocator_comparison_fov4_safe2,4,0,109,lacam_official,True,40,random_walk,551,0,54.5,0.5,astar,23955,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",826.0,0,12230.067806085572,5,1028.5382333992748,173.16800991940482,7871.025020339945,171.37445753254804,159.0,ours,lifelong,0,200,60,1559.9803577060807,11822.748092515394,20,24064,e20ddeaa9fa90bc703145a41c497ede9340ac6033104d739e436dc68bcd8989b,4317,2,3481.5,6963,3,77,0,10.0,0,ok,2000,276427,congestion_avoidance,0.9811435523114356,0.8065,2000,1644,48333,0,2000,6963,2000,0.1208325,2082.0489,44016
4,lacam_official,True,40,20,2,greedy,0,781,,0,0,0,priority,781,23,0,,allocator_comparison_fov4_safe2,4,0,132,lacam_official,True,40,random_walk,302,0,66.0,,astar,7513,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",831.0,0,14180.063566891477,,194.60915386595298,164.21254801536492,1729.6772836689893,161.44814340588988,150.0,ours,lifelong,0,100,60,162.1901944163255,12359.084933134727,20,7645,53ebec811d7225a1686be74bcd974270fc49b435840d19fb8ef3b3f8cbc8aa58,820,2,1831.5,3663,1,18,0,10.0,0,ok,2000,126091,greedy,0.9811557788944724,0.3905,2000,796,14580,0,2000,3663,2000,0.0729,401.161,13760
4,lacam_official,True,40,20,2,greedy,0,791,,0,0,0,priority,791,18,0,,allocator_comparison_fov4_safe2,4,0,149,lacam_official,True,40,random_walk,322,0,74.5,,astar,8301,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",523.0,0,12755.166899878532,,179.95762193773407,171.141592920354,1164.009238760481,168.3906447534766,160.0,ours,lifelong,0,100,60,183.8149420567788,11789.302482130006,20,8450,f57738f4317d69ab0971d87b6d9c9b381d7c58bc32235e600f482706cc685840,1215,2,1727.5,3455,5,14,0,10.0,0,ok,2000,133197,greedy,0.9838308457711443,0.3955,2000,804,12597,0,2000,3455,2000,0.062985,371.9259,11382
4,lacam_official,True,40,20,2,congestion_avoidance,0,1607,,0,0,0,priority,1607,23,0,,allocator_comparison_fov4_safe2,4,0,122,lacam_official,True,40,random_walk,602,0,61.0,0.5,astar,23478,True,1979,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",626.0,0,11916.944237891585,5,975.966454292764,166.35780958307404,5759.821650530135,165.87429993777224,151.0,ours,lifelong,0,200,60,1408.7608975940384,11463.447410752997,20,23600,e7b4e34e037532a748b5e007fec76be29b301e8996b86b9fce04c39d7e6daa14,4045,2,3705.5,7411,6,63,0,10.0,0,ok,2000,266560,congestion_avoidance,0.971584038694075,0.8035,2000,1654,46387,0,2000,7411,2000,0.1159675,1977.4249,42342
4,lacam_official,True,40,20,2,greedy,0,768,,0,0,0,priority,768,31,0,,allocator_comparison_fov4_safe2,4,0,114,lacam_official,True,40,random_walk,362,0,57.0,,astar,8407,True,1977,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",886.0,0,12586.38950297609,,276.276501614484,162.14453125,3083.7188998886727,160.25130208333334,147.5,ours,lifelong,0,100,60,191.92653975915158,12323.21922548581,20,8521,b69e621a0673b5e2fc62419b0fbfed784e87d9bbbf13a565acdfd4641cab0b8a,1310,2,2005.0,4010,6,29,0,10.0,0,ok,2000,123073,greedy,0.973384030418251,0.384,2000,789,18134,0,2000,4010,2000,0.09067,565.0965,16824
4,lacam_official,True,40,20,2,greedy,0,806,,0,0,0,priority,806,12,0,,allocator_comparison_fov4_safe2,4,0,131,lacam_official,True,40,random_walk,240,0,65.5,,astar,8770,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",586.0,0,14151.06920991093,,378.9388090928551,164.9181141439206,4160.6124918036985,162.40818858560795,155.5,ours,lifelong,0,100,60,198.13024916220448,13043.955224449746,20,8901,8ad900e79e0f02832a468640229ee7b22dd93810a4b3ff41aec988e20eb868ef,1537,2,1371.0,2742,0,43,0,10.0,0,ok,2000,130901,greedy,0.9865361077111383,0.403,2000,817,12547,0,2000,2742,2000,0.062735,770.2755,11010
4,lacam_official,True,40,20,2,congestion_avoidance,0,1598,,0,0,0,priority,1598,5,0,,allocator_comparison_fov4_safe2,4,0,105,lacam_official,True,40,random_walk,535,0,52.5,0.5,astar,28988,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",724.0,0,12391.248155152425,5,1028.7407583915628,195.39173967459325,9708.736364228562,192.61827284105132,175.0,ours,lifelong,0,200,60,1428.1379817053673,11653.938004281372,20,29093,5a813b02b2d42d71bb53f765d548bc8a65d92b324153057bfea935460704fa34,5245,2,3428.0,6856,7,92,0,10.0,0,ok,2000,307804,congestion_avoidance,0.979767014101778,0.799,2000,1631,55511,0,2000,6856,2000,0.1387775,2082.8566,50266
