applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,max_rounds,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,40,20,2,congestion_avoidance,0,567,0,0,0,priority,567,11,0,,scaling_agents_fov4_safe2,4,201,lacam_official,True,40,random_walk,371,0,100.5,0.5,astar,9103,True,1963,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",577.0,13606.841929002258,5,199.16491187514475,179.36331569664904,684.7394088659865,176.2310405643739,168.0,ours,lifelong,0,75,100,418.5208040998986,105.11910299828742,20,9304,25ac2b77f6f0246553a0ee48fca5c5628db76455abeda891d4266daf0b6f8166,1595,2,2070.5,4141,1,10,0,10.0,0,ok,2000,99923,congestion_avoidance,0.9742268041237113,0.2835,2000,582,7550,0,2000,4141,2000,0.050333333333333334,406.624,5955
4,lacam_official,True,40,20,2,congestion_avoidance,0,604,0,0,0,priority,604,2,0,,scaling_agents_fov4_safe2,4,263,lacam_official,True,40,random_walk,289,0,131.5,0.5,astar,12220,True,1975,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",638.0,14543.626012993627,5,224.82952467639916,200.4933774834437,895.4705339165369,197.67880794701986,192.0,ours,lifelong,0,75,100,315.6096023994905,12103.567933398881,20,12483,dd3f67d593d7e8aaed2e6f87987fdb18a507338f1f39bba222df004562767f45,1878,2,1674.5,3349,2,18,0,10.0,0,ok,2000,119398,congestion_avoidance,0.9869281045751634,0.302,2000,612,5752,0,2000,3349,2000,0.03834666666666667,458.0005,3874
4,lacam_official,True,40,20,2,congestion_avoidance,0,604,0,0,0,priority,604,8,0,,scaling_agents_fov4_safe2,4,210,lacam_official,True,40,random_walk,310,0,105.0,0.5,astar,10413,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",661.0,13475.272268005938,5,220.24325051250344,182.2566225165563,925.0706065664417,180.90397350993376,168.0,ours,lifelong,0,75,100,369.13165170008136,12286.57474255051,20,10623,c8c59b0988ba1e0ef44df195046094dd540d131d7107da93a2e4f028f5a292bc,1745,2,1984.5,3969,3,15,0,10.0,0,ok,2000,109266,congestion_avoidance,0.9837133550488599,0.302,2000,614,6970,0,2000,3969,2000,0.04646666666666667,448.8302,5225
4,lacam_official,True,40,20,2,congestion_avoidance,0,579,0,0,0,priority,579,14,0,,scaling_agents_fov4_safe2,4,191,lacam_official,True,40,random_walk,392,0,95.5,0.5,astar,8292,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",562.0,13387.423961998138,5,177.44833003800522,174.46459412780655,502.8131920733463,172.78756476683938,163.0,ours,lifelong,0,75,100,440.1555468000879,48.707632999139605,20,8483,490dc0bcc50aa638ca94e35dcb32cc3e81265421d481e999d5ca87a191616e61,1431,2,2232.0,4464,6,7,0,10.0,0,ok,2000,100044,congestion_avoidance,0.9780405405405406,0.2895,2000,592,7140,0,2000,4464,2000,0.0476,363.1918,5709
4,lacam_official,True,40,20,2,congestion_avoidance,0,588,0,0,0,priority,588,7,0,,scaling_agents_fov4_safe2,4,205,lacam_official,True,40,random_walk,322,0,102.5,0.5,astar,8989,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",512.0,12763.060954996035,5,175.68665246495948,171.71768707482994,462.1653980873639,168.91496598639455,156.0,ours,lifelong,0,75,100,401.9222073016862,54.342164598347146,20,9194,9e552562ea17ee7e8e1ec9462a371c5d6d23215246ac69bf265f195884c062a4,1468,2,2017.5,4035,8,7,0,10.0,0,ok,2000,99322,congestion_avoidance,0.9702970297029703,0.294,2000,606,6926,0,2000,4035,2000,0.04617333333333333,359.7093,5458
4,lacam_official,True,40,20,2,congestion_avoidance,0,608,0,0,0,priority,608,5,0,,scaling_agents_fov4_safe2,4,203,lacam_official,True,40,random_walk,346,0,101.5,0.5,astar,10247,True,1989,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",544.0,13155.223991998355,5,254.2139616174136,176.34046052631578,1223.2124165956848,174.5871710526316,163.5,ours,lifelong,0,75,100,384.43402729753865,12713.324535299034,20,10450,51577de93a9e1b87d3f819c71edf7c05f44943e4cabf57fcd2d26d63744eda7e,1739,2,2009.9999999999998,4020,4,19,0,10.0,0,ok,2000,106149,congestion_avoidance,0.9743589743589743,0.304,2000,624,6689,0,2000,4020,2000,0.04459333333333333,516.7663,4950
4,lacam_official,True,40,20,2,congestion_avoidance,0,612,0,0,0,priority,612,8,0,,scaling_agents_fov4_safe2,4,244,lacam_official,True,40,random_walk,219,0,122.0,0.5,astar,11377,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",569.0,12569.112703000428,5,202.586274686073,195.2941176470588,736.3026918195172,193.1454248366013,188.5,ours,lifelong,0,75,100,306.1347732047579,11957.979660455021,20,11621,75be00b3e46cac02434b658508f10b809995a4a23e7d32ae428c475141d78b9f,1707,2,1309.5,2619,7,14,0,10.0,0,ok,2000,118205,congestion_avoidance,0.9745222929936306,0.306,2000,628,7196,0,2000,2619,2000,0.04797333333333333,413.4894,5489
4,lacam_official,True,40,20,2,congestion_avoidance,0,600,0,0,0,priority,600,3,0,,scaling_agents_fov4_safe2,4,252,lacam_official,True,40,random_walk,242,0,126.0,0.5,astar,12788,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",687.0,12855.760873004328,5,249.17440850139974,213.55,1099.4052768570068,208.87,200.0,ours,lifelong,0,75,100,286.8787478517332,12104.742772100144,20,13040,cf8b78215e4bf9164c718cc33e26a54372b35174cd26c4ba8212435cf633eede,2156,2,1451.0,2902,9,22,0,10.0,0,ok,2000,125322,congestion_avoidance,0.9852216748768473,0.3,2000,609,6915,0,2000,2902,2000,0.0461,506.7432,4759
4,lacam_official,True,40,20,2,congestion_avoidance,0,619,0,0,0,priority,619,0,0,,scaling_agents_fov4_safe2,4,230,lacam_official,True,40,random_walk,163,0,115.0,0.5,astar,12951,True,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",633.0,12638.04684599745,5,303.62187394897046,210.26332794830373,1733.670685217531,206.4442649434572,197.0,ours,lifelong,0,75,100,266.3425522012403,12250.66192484992,20,13181,f77be667ef32e7c987307a35a70da822ada38dc4bc555d05997c0e2fcada1398,1596,2,1117.5,2235,5,32,0,10.0,0,ok,2000,127789,congestion_avoidance,0.9794303797468354,0.3095,2000,632,6935,0,2000,2235,2000,0.046233333333333335,615.658,5339
4,lacam_official,True,40,20,2,congestion_avoidance,0,578,0,0,0,priority,578,4,0,,scaling_agents_fov4_safe2,4,160,lacam_official,True,40,random_walk,436,0,80.0,0.5,astar,10168,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",526.0,15229.357820004225,5,392.67581538259043,179.65570934256056,3233.1654884878844,178.43425605536333,169.5,ours,lifelong,0,75,100,439.7081790528318,12975.537696249376,20,10328,3c804880531399be2b7920fbbe5dacb3cc3d6c47315eab36518cf058145547d7,1723,2,2571.5,5143,0,38,0,10.0,2,ok,2000,103135,congestion_avoidance,0.9914236706689536,0.289,2000,583,6223,0,2000,5143,2000,0.041486666666666665,793.5696,4500
