applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_planning_time_ms,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,10,5,1,congestion_avoidance,0,744,0,0,0,priority,744,4,0,,horizon_replan_full_tuning,4,404,lacam_official,True,10,random_walk,144,0,202.0,astar,7208,False,1968,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",335.0,15197.58440903388,453.61322918353835,63.399193548387096,2057.350472111997,62.86827956989247,60.0,ours,lifelong,0,50,50,135.21995726041496,15141.768482298357,5,7612,01359d5b6303017784857d9855119f1cd76257c0e9b3993794ff56bb035c771f,605,1,903.5,1807,9,6,0,10.0,49,ok,2000,46774,congestion_avoidance,0.9959839357429718,0.372,2000,747,2968,0,0,1807,0,0.02968,907.6615,2363
4,lacam_official,True,10,5,1,congestion_avoidance,0,1131,0,0,0,priority,1131,4,0,,horizon_replan_full_tuning,4,402,lacam_official,True,10,random_walk,245,0,201.0,astar,11428,False,1934,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",231.0,15164.58287392743,372.0319130519056,65.4420866489832,1532.334619895868,65.10963748894784,61.0,ours,lifelong,0,75,50,188.35066951578483,14047.316570446128,5,11830,3e161247d45525a9221ee20f03a171d4307734853243196ad94e9db9c682a3fd,1105,1,1449.5,2899,7,36,0,10.0,8,ok,2000,73639,congestion_avoidance,0.9964757709251101,0.5655,2000,1135,5428,0,0,2899,0,0.036186666666666666,744.6876,4323
4,lacam_official,True,10,5,1,congestion_avoidance,0,1131,0,0,0,priority,1131,4,0,,horizon_replan_full_tuning,4,404,lacam_official,True,10,random_walk,200,0,202.0,astar,11511,False,1882,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",353.0,15154.827041900717,483.9543196174782,64.1158267020336,2057.49360191645,64.00088417329796,60.0,ours,lifelong,0,75,50,197.85545388585885,14662.878752924731,5,11915,4bf2bb888d28411a4e14af565f8698562ec30bd00dcd965faad75c69219e92b6,1205,1,1410.0,2820,3,45,0,10.0,14,ok,2000,72385,congestion_avoidance,0.9964757709251101,0.5655,2000,1135,5274,0,0,2820,0,0.03516,968.5518,4069
4,lacam_official,True,10,5,1,congestion_avoidance,0,1142,0,0,0,priority,1142,5,0,,horizon_replan_full_tuning,4,403,lacam_official,True,10,random_walk,196,0,201.5,astar,12098,False,1946,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",489.0,15135.548745980486,524.0624894193606,65.78896672504378,2282.9903518181945,65.32574430823118,62.0,ours,lifelong,0,75,50,192.831973178545,14298.925724450964,5,12501,5ed442670b60a8417ba1a6d902da7f48221dddb033801beed9d808c4f6ae83aa,1261,1,1297.5,2595,1,62,0,10.0,4,ok,2000,74602,congestion_avoidance,0.9991251093613298,0.571,2000,1143,4802,0,0,2595,0,0.03201333333333333,1048.7311,3541
4,lacam_official,True,10,5,1,congestion_avoidance,0,1129,0,0,0,priority,1129,6,0,,horizon_replan_full_tuning,4,400,lacam_official,True,10,random_walk,217,0,200.0,astar,12275,False,1902,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",230.0,15146.298834937625,499.7520097268862,66.79982285208149,2176.2028144288342,66.49158547387069,62.0,ours,lifelong,0,75,50,194.373820227338,14131.29972636816,5,12675,8ce5f9cd413e6b8f602582efad8009c74a027fac8907f641cc354e1178f00a5e,1067,1,1374.5,2749,5,57,0,10.0,7,ok,2000,75069,congestion_avoidance,0.9982316534040672,0.5645,2000,1131,4642,0,0,2749,0,0.030946666666666667,1000.1487,3575
4,lacam_official,True,20,10,1,congestion_avoidance,0,361,0,0,0,priority,361,1,0,,horizon_replan_full_tuning,4,272,lacam_official,True,20,random_walk,99,0,136.0,astar,3362,False,1872,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",274.0,15197.42687488906,35.60279749770416,69.36842105263158,173.51846323179095,68.7590027700831,65.0,ours,lifelong,0,25,50,53.889655257808045,9.045577998040244,10,3634,636d593bfaf1af634a73a39df98546d65b2cec2d4b6ce617752d40e4ea165121,213,1,561.5,1123,0,0,0,10.0,3,ok,2000,24822,congestion_avoidance,1.0,0.1805,2000,361,917,0,0,1123,0,0.01834,71.4392,704
4,lacam_official,True,20,10,1,congestion_avoidance,0,364,0,0,0,priority,364,1,0,,horizon_replan_full_tuning,4,257,lacam_official,True,20,random_walk,85,0,128.5,astar,3368,False,1888,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",205.0,15166.490321047604,49.28962263831636,68.28846153846153,295.52967527768925,68.09615384615384,67.0,ours,lifelong,0,25,50,50.40726165170779,8.031657547689973,10,3625,3fc54f916ea36bc67d0d44d28f801b90624503e6aa5ffb2544e4f45a5842f7e7,218,1,461.5,923,1,1,0,10.0,4,ok,2000,24787,congestion_avoidance,1.0,0.182,2000,364,1142,0,0,923,0,0.02284,98.816,924
4,lacam_official,True,10,5,1,congestion_avoidance,0,1058,0,0,0,priority,1058,3,0,,horizon_replan_full_tuning,4,404,lacam_official,True,10,random_walk,241,0,202.0,astar,10950,False,1929,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",402.0,15156.599526992068,526.2138401328702,64.40170132325142,2286.8868524299724,64.36294896030246,61.5,ours,lifelong,0,75,50,199.26626096712425,14229.251311917322,5,11354,a62dacf7bf5f63d4f3c16b0af22df22ed08391bc42c236c0af4ca4837c2a48f0,998,1,1549.0,3098,8,52,0,10.0,14,ok,2000,68096,congestion_avoidance,0.9990557129367328,0.529,2000,1059,4058,0,0,3098,0,0.027053333333333332,1053.0217,3060
4,lacam_official,True,10,5,1,congestion_avoidance,0,1106,0,0,0,priority,1106,6,0,,horizon_replan_full_tuning,4,400,lacam_official,True,10,random_walk,200,0,200.0,astar,12129,False,1956,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",371.0,15142.344482941553,525.7520357677713,66.28571428571429,2313.807364568347,66.00813743218806,61.0,ours,lifelong,0,75,50,192.0020284305792,14321.354003588203,5,12529,e650744379fcf3984a99ebbb89754bef3124ac5e08eeee2220b7691aaa751f8d,1172,1,1402.0,2804,9,52,0,10.0,15,ok,2000,73005,congestion_avoidance,0.999096657633243,0.553,2000,1107,5787,0,0,2804,0,0.03858,1052.2291,4615
4,lacam_official,True,10,5,1,congestion_avoidance,0,1132,0,0,0,priority,1132,7,0,,horizon_replan_full_tuning,4,402,lacam_official,True,10,random_walk,222,0,201.0,astar,12814,False,1979,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",415.0,15158.737028948963,691.7566924801795,65.386925795053,3119.334809910112,65.08922261484099,61.0,ours,lifelong,0,75,50,211.92089277901675,14699.33547822875,5,13216,7c502be7ff8220c3300b0dcd6fdf59d6441a91d08489906eb0b49f7e8a28ff61,1264,1,1372.5,2745,2,76,0,10.0,14,ok,2000,73681,congestion_avoidance,0.9956024626209323,0.566,2000,1137,4739,0,0,2745,0,0.031593333333333334,1384.1635,3475
4,lacam_official,True,10,5,1,congestion_avoidance,0,1137,0,0,0,priority,1137,3,0,,horizon_replan_full_tuning,4,405,lacam_official,True,10,random_walk,235,0,202.5,astar,12306,False,1934,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",294.0,15156.67520603165,650.1042384147295,65.03781882145998,2877.746658369807,64.66490765171504,61.0,ours,lifelong,0,75,50,216.3325262314174,15104.561245604418,5,12711,e424c12a4880d0e90647a591d3bcd109c3bceaa69041cac0354fe39375f8653a,1317,1,1459.5,2919,6,60,0,10.0,23,ok,2000,73524,congestion_avoidance,0.9956217162872154,0.5685,2000,1142,5041,0,0,2919,0,0.03360666666666667,1300.8358,3724
