solver,map,num_agents,num_humans,seed,replan_idx,status,solver_wall_ms,end_to_end_wall_ms,plan_makespan,plan_first_agent_distinct_cells,error_msg,source_config
lacam3,random-64-64-10,80,20,1,2,error,10027.0,10047.710386,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,random-64-64-10,20,20,1,0,timeout_no_result,nan,15128.743053,21,1,,conflict_aware_v2_5_4
lacam_official,random-64-64-10,20,20,1,1,timeout_no_result,nan,15158.332942,21,1,,conflict_aware_v2_5_4
lacam_official,random-64-64-10,20,20,1,2,timeout_no_result,nan,15160.296119,21,1,,conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,150,40,0,0,error,11031.0,11072.080476,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,150,40,0,1,error,11214.0,11273.261898,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,150,40,0,2,error,11062.0,11123.42362,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,80,20,2,0,error,10026.0,10047.191073,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,80,20,2,1,error,10016.0,10045.335832,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,random-64-64-10,80,20,2,2,error,10028.0,10059.909065,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,50,40,0,0,error,10032.0,10049.773107,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,50,40,0,1,error,10031.0,10052.923793,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,50,40,0,2,error,10024.0,10043.7577,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-2,200,60,0,0,error,10664.0,10714.797126,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-2,200,60,0,1,error,10825.0,10890.311994,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-2,200,60,0,2,error,10779.0,10850.123557,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,50,40,2,0,complete,10012.0,10033.575178,21,21,,conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,50,40,2,1,complete,10022.0,10036.65181,21,21,,conflict_aware_v2_5_4
lacam3,warehouse-10-20-10-2-1,50,40,2,2,complete,228.0,245.59176,21,21,,conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,200,40,2,0,error,10765.0,10808.750751,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,200,40,2,1,error,10775.0,10829.85892,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-1,200,40,2,2,error,10821.0,10885.957419,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lns2,random-64-64-10,20,20,0,0,complete,0.724712,22.799044,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,20,20,0,1,complete,4.35187,35.570785,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,20,20,0,2,complete,0.633639,27.997721,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,20,20,1,0,error,8.41618,26.677702,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 14 (of length 19) traverses agent 9 (of length 15)'s target location 1196 at timestep 19,conflict_aware_v2_5_4
lns2,random-64-64-10,20,20,1,1,error,9.3485,29.6245,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 9 (of length 19) traverses agent 14 (of length 18)'s target location 1196 at timestep 19,conflict_aware_v2_5_4
lns2,random-64-64-10,20,20,1,2,error,18.5087,32.624442,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 9 (of length 18) traverses agent 14 (of length 17)'s target location 1196 at timestep 18,conflict_aware_v2_5_4
lns2,random-64-64-10,20,20,2,0,complete,0.701824,16.897006,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,20,20,2,1,complete,0.83282,18.001177,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,20,20,2,2,complete,0.72693,17.976164,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,40,20,0,0,complete,1.4058300000000001,27.521809,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,40,20,0,1,complete,1.8704500000000002,88.832369,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,40,20,0,2,complete,1.50708,35.459727,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,40,20,1,0,complete,1.01278,41.537248,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,40,20,1,1,complete,1.39851,30.094455,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,40,20,1,2,complete,1.21892,29.395131,21,21,,conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-2,200,60,1,0,error,10699.0,10746.832916,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-2,200,60,1,1,error,10802.0,10850.185111,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lacam_official,warehouse-10-20-10-2-2,200,60,1,2,error,10681.0,10734.877698,21,1,solver self-reported solved=0 (budget exhaustion: no initial solution within -t),conflict_aware_v2_5_4
lns2,random-64-64-10,40,20,2,0,error,18.0672,48.257277,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 10 (of length 30) traverses agent 34 (of length 29)'s target location 3212 at timestep 30,conflict_aware_v2_5_4
lns2,random-64-64-10,40,20,2,1,error,37.1656,61.107663,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 10 (of length 29) traverses agent 34 (of length 28)'s target location 3212 at timestep 29,conflict_aware_v2_5_4
lns2,random-64-64-10,40,20,2,2,error,18.5556,50.867954,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 10 (of length 28) traverses agent 34 (of length 27)'s target location 3212 at timestep 28,conflict_aware_v2_5_4
lns2,random-64-64-10,60,20,0,0,complete,1.46145,42.284598,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,60,20,0,1,error,31.73,69.420477,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 22 (of length 17) traverses agent 29 (of length 16)'s target location 2552 at timestep 17,conflict_aware_v2_5_4
lns2,random-64-64-10,60,20,0,2,error,11.203100000000001,51.585972,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 22 (of length 16) traverses agent 29 (of length 15)'s target location 2552 at timestep 16,conflict_aware_v2_5_4
lns2,random-64-64-10,60,20,1,0,complete,1.94929,51.24627,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,60,20,1,1,complete,2.62889,50.943074,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,60,20,1,2,complete,2.75517,50.949623,21,21,,conflict_aware_v2_5_4
lns2,random-64-64-10,60,20,2,0,error,37.987100000000005,83.827973,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 45 (of length 10) traverses agent 46 (of length 6)'s target location 3212 at timestep 10,conflict_aware_v2_5_4
lns2,random-64-64-10,60,20,2,1,error,12.5703,62.156781,21,1,paths file not produced | rc=255 stderr=Find a target conflict where agent 46 (of length 10) traverses agent 45 (of length 9)'s target location 3212 at timestep 10,conflict_aware_v2_5_4
