applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,max_rounds,mean_assignment_path_overlap,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,n_multiagent_allocation_rounds,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_assignment_path_overlap,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,40,20,1,congestion_avoidance,0,387,0,0,0,priority,387,7,0,,soft_safety_ablation,4,0,150,lacam_official,True,40,random_walk,154,0,75.0,0.5,astar,3791,True,1985,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",515.0,0,14687.479417072609,5,0.01429275505174963,60.96908306714613,159.5762273901809,115.67785389566173,157.30232558139534,150.0,ours,lifelong,24,0,50,100,199.59955662488935,25.83023520419374,20,3941,e1846c5aae3439a94d93d0023d02afebe30b5c71e4cf4b654fffa7787a780820,431,1,570.5,1141,0,1,0,10.0,0,ok,2000,29.0,60876,congestion_avoidance,0.989769820971867,0.1935,2000,391,3336,0,2000,1141,2000,0.03336,126.7786,2905
4,lacam_official,True,40,20,1,congestion_avoidance,0,404,0,0,0,priority,404,5,0,,soft_safety_ablation,4,0,152,lacam_official,True,40,random_walk,133,0,76.0,0.5,astar,3584,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",387.0,0,15117.239906918257,5,0.007414730598121601,64.97305286629125,149.45544554455446,207.366612739861,148.15346534653466,142.0,ours,lifelong,29,0,50,100,215.56551537942138,23.604784451890733,20,3736,2de97fde63ae750b8e1d40d28e00a36b5ce9594593279322d500b025c6ad67b9,258,1,499.5,999,6,1,0,10.0,1,ok,2000,15.0,59854,congestion_avoidance,0.9926289926289926,0.202,2000,407,2874,0,2000,999,2000,0.02874,134.492,2616
4,lacam_official,True,40,20,1,congestion_avoidance,0,393,0,0,0,priority,393,4,0,,soft_safety_ablation,4,0,143,lacam_official,True,40,random_walk,119,0,71.5,0.5,astar,3538,True,1981,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",447.0,0,14870.208393782377,5,0.009925558312655087,65.86475531454198,148.0381679389313,215.25126408420869,147.21882951653944,137.0,ours,lifelong,28,0,50,100,210.93783591641113,24.208707502111793,20,3681,be2e8dd88b13e53b2999e8a12473be5b93a1b19bee0bcf81ed625bef0397b6de,291,1,546.5,1093,1,2,0,10.0,0,ok,2000,20.0,57857,congestion_avoidance,0.9924242424242424,0.1965,2000,396,3502,0,2000,1093,2000,0.03502,136.4644,3211
4,lacam_official,True,40,20,1,congestion_avoidance,0,403,0,0,0,priority,403,8,0,,soft_safety_ablation,4,0,189,lacam_official,True,40,random_walk,91,0,94.5,0.5,astar,5171,True,1971,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",702.0,0,14823.919688817114,5,0.027886497064579255,91.83249826496467,173.15136476426798,521.72187834032,169.6724565756824,155.0,ours,lifelong,31,0,50,100,165.4737366246991,25.65395659767091,20,5360,2f7da48738ba9b26c1de24bb6e5c1e791982d8b3af03613ef2a51038f6b0a5f5,347,1,421.5,843,3,7,0,10.0,0,ok,2000,57.0,68378,congestion_avoidance,0.9781553398058253,0.2015,2000,412,4187,0,2000,843,2000,0.04187,188.1789,3840
4,lacam_official,True,40,20,1,congestion_avoidance,0,420,0,0,0,priority,420,2,0,,soft_safety_ablation,4,0,176,lacam_official,True,40,random_walk,106,0,88.0,0.5,astar,4760,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",551.0,0,14071.977191837505,5,0.05242528172464478,100.78625118453056,165.57619047619048,551.0649292052469,163.0690476190476,154.0,ours,lifelong,36,0,50,100,206.9600950810127,45.502306311391294,20,4936,ba39ab8e626c23e32f885520111d7c457b43b48060ddc2231f2d2fdc11666295,324,1,436.0,872,5,7,0,10.0,0,ok,2000,107.0,68489,congestion_avoidance,0.9767441860465116,0.21,2000,430,2795,0,2000,872,2000,0.02795,206.3111,2471
4,lacam_official,True,40,20,1,congestion_avoidance,0,425,0,0,0,priority,425,4,0,,soft_safety_ablation,4,0,194,lacam_official,True,40,random_walk,79,0,97.0,0.5,astar,5074,True,1969,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",556.0,0,15034.040806116536,5,0.07613967022308439,118.72393205575645,173.84470588235294,733.9456888052548,168.92,162.0,ours,lifelong,22,0,50,100,188.68106364971027,4426.796080020651,20,5268,ea108a6755c7c6f57a219626d56a4746fe9719db1d34502a25e86f5b924ec789,351,1,289.5,579,2,9,0,10.0,1,ok,2000,157.0,71791,congestion_avoidance,0.9883720930232558,0.2125,2000,430,3586,0,2000,579,2000,0.03586,242.3222,3235
4,lacam_official,True,40,20,1,congestion_avoidance,0,420,0,0,0,priority,420,3,0,,soft_safety_ablation,4,0,170,lacam_official,True,40,random_walk,102,0,85.0,0.5,astar,4274,True,1937,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",543.0,0,15120.090011972934,5,0.023278850916295196,118.84947347198613,156.14523809523808,785.8036897432826,155.50238095238095,150.0,ours,lifelong,29,0,50,100,194.6581323049031,7692.399379273174,20,4444,de8ca7196233bdd7d6e6b5cda43af0c5af1a3f8b4a3b4f64fb46a82d5fd8a6f4,578,1,469.0,938,9,7,0,10.0,2,ok,2000,47.0,65311,congestion_avoidance,0.997624703087886,0.21,2000,421,3264,0,2000,938,2000,0.03264,242.5017,2686
4,lacam_official,True,40,20,1,congestion_avoidance,0,404,0,0,0,priority,404,4,0,,soft_safety_ablation,4,0,158,lacam_official,True,40,random_walk,126,0,79.0,0.5,astar,4075,True,1929,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",683.0,0,15162.384001770988,5,0.01220703125,122.91764835303184,152.82673267326732,861.3645432124952,149.79455445544554,146.5,ours,lifelong,31,0,50,100,227.77927080169312,13834.432158025451,20,4233,ed912bf92103d3068b73d5850698340d60f823327d023a9af39f76b4c7d02264,579,1,536.5,1073,8,4,0,10.0,5,ok,2000,25.0,60517,congestion_avoidance,0.9853658536585366,0.202,2000,410,3212,0,2000,1073,2000,0.03212,250.4109,2633
4,lacam_official,True,40,20,1,congestion_avoidance,0,417,0,0,0,priority,417,3,0,,soft_safety_ablation,4,0,167,lacam_official,True,40,random_walk,98,0,83.5,0.5,astar,4891,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",649.0,0,15139.00759886019,5,0.02962962962962963,132.1151559568243,161.74820143884892,954.162987368739,160.96882494004797,156.0,ours,lifelong,30,0,50,100,223.6102475086227,13435.611819848406,20,5058,10465464ef46e7ceeba9af585141c81287e4c7597b98e0c5c0c35d0996f797f5,340,1,376.0,752,7,8,0,10.0,3,ok,2000,60.0,67124,congestion_avoidance,0.9858156028368794,0.2085,2000,423,2924,0,2000,752,2000,0.02924,268.9524,2584
4,lacam_official,True,40,20,1,congestion_avoidance,0,411,0,0,0,priority,411,5,0,,soft_safety_ablation,4,0,166,lacam_official,True,40,random_walk,108,0,83.0,0.5,astar,5187,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",489.0,0,15118.366515031084,5,0.014320987654320988,196.46776105312165,168.02189781021897,1698.042140422243,166.74209245742094,166.0,ours,lifelong,35,0,50,100,210.03110007150093,13983.22758579161,20,5353,53b3224b78cbc36cd4db9c9859ed918e62cbb79362c8443890851862c9163954,503,1,433.0,866,4,18,0,10.0,2,ok,2000,29.0,68531,congestion_avoidance,0.9856115107913669,0.2055,2000,417,2910,0,2000,866,2000,0.0291,397.6972,2407
4,lacam_official,True,40,20,1,congestion_avoidance,0,797,0,0,0,priority,797,16,0,,soft_safety_ablation,4,0,151,lacam_official,True,40,random_walk,269,0,75.5,0.5,astar,8281,True,1975,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",608.0,0,12764.471199829131,5,0.014946962391513982,225.47071152133867,160.83939774153075,1231.0098820606506,158.36135508155584,148.0,ours,lifelong,97,0,100,100,449.83752447878925,12173.13936597202,20,8432,08a1a102ec620c2ac4f9cac9561d6500fbb60273c0328db07d20704d585217ec,921,1,1000.5,2001,5,15,0,10.0,0,ok,2000,31.0,126214,congestion_avoidance,0.9912935323383084,0.3985,2000,804,12149,0,2000,2001,2000,0.060745,459.9882,11228
4,lacam_official,True,40,20,1,congestion_avoidance,0,793,0,0,0,priority,793,28,0,,soft_safety_ablation,4,0,144,lacam_official,True,40,random_walk,224,0,72.0,0.5,astar,8429,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",624.0,0,13623.521062778309,5,0.02965088474414156,245.91011883842293,159.15384615384616,1407.396003046112,156.54981084489282,147.0,ours,lifelong,87,0,100,100,499.38838329399005,12455.034481093753,20,8573,65162000b64ac1ea57d4926f6492ae13b094b3445dfb47f4383652825e6e0399,667,1,978.5,1957,2,16,0,10.0,0,ok,2000,62.0,124144,congestion_avoidance,0.9814356435643564,0.3965,2000,808,15095,0,2000,1957,2000,0.075475,501.3266,14428
4,lacam_official,True,40,20,1,congestion_avoidance,0,774,0,0,0,priority,774,25,0,,soft_safety_ablation,4,0,138,lacam_official,True,40,random_walk,279,0,69.0,0.5,astar,7866,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",556.0,0,13361.716681160033,5,0.019931939718035974,259.63095157721546,155.40439276485787,1483.9628121420822,153.6705426356589,146.0,ours,lifelong,94,0,100,100,529.0948953013867,12625.054877169896,20,8004,47b65d3a60c403561e34007e03df787ab9ca3746f8af86bdafd64d79c2a3b3dd,775,1,1027.5,2055,1,16,0,10.0,0,ok,2000,41.0,118941,congestion_avoidance,0.9785082174462706,0.387,2000,791,13478,0,2000,2055,2000,0.06739,528.912,12703
4,lacam_official,True,40,20,1,congestion_avoidance,0,772,0,0,0,priority,772,24,0,,soft_safety_ablation,4,0,138,lacam_official,True,40,random_walk,286,0,69.0,0.5,astar,7763,True,1989,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",688.0,0,14240.225726971403,5,0.049019607843137254,238.5245489286026,151.86917098445596,1312.9195613800075,151.22538860103626,137.0,ours,lifelong,97,0,100,100,508.44451399752865,12471.215646807104,20,7901,d76cd9ee7bdd89c040f69a48c8d290eb134382f0617bbd23d5acb3f5b0cdf500,772,1,1182.5,2365,6,14,0,10.0,0,ok,2000,100.0,116746,congestion_avoidance,0.9846938775510204,0.386,2000,784,14628,0,2000,2365,2000,0.07314,486.0798,13856
4,lacam_official,True,40,20,1,congestion_avoidance,0,802,0,0,0,priority,802,13,0,,soft_safety_ablation,4,0,139,lacam_official,True,40,random_walk,231,0,69.5,0.5,astar,9564,True,1989,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",814.0,0,13832.961703184992,5,0.01633045148895293,343.741568817175,159.87032418952617,2948.8525582768907,158.02743142144638,151.5,ours,lifelong,95,0,100,100,474.8876670608296,12583.098048553802,20,9703,ef3a8d7049655338c97e00ea7519c1d8a92184f52a291b75baf6f88afc8ea92a,890,1,927.0,1854,0,33,0,10.0,0,ok,2000,34.0,126738,congestion_avoidance,0.986469864698647,0.401,2000,813,12795,0,2000,1854,2000,0.063975,696.3716,11905
4,lacam_official,True,40,20,1,congestion_avoidance,0,798,0,0,0,priority,798,13,0,,soft_safety_ablation,4,0,149,lacam_official,True,40,random_walk,273,0,74.5,0.5,astar,9333,True,1991,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",575.0,0,13271.499623078853,5,0.03566265060240964,294.629519568407,161.40726817042608,1925.2916140038044,159.34085213032583,150.0,ours,lifelong,92,0,100,100,485.56321597425267,12416.732416534796,20,9482,f35b7c67772323ee0f94c53a7c3751e9c1c6b111c44d794b79af6d0da4247620,1033,1,1067.5,2135,8,23,0,10.0,0,ok,2000,74.0,127154,congestion_avoidance,0.9851851851851852,0.399,2000,810,11759,0,2000,2135,2000,0.058795,598.8602,10726
4,lacam_official,True,40,20,1,congestion_avoidance,0,773,0,0,0,priority,773,26,0,,soft_safety_ablation,4,0,149,lacam_official,True,40,random_walk,220,0,74.5,0.5,astar,9905,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",637.0,0,13627.283117966726,5,0.044585987261146494,300.7967036723858,165.47347994825355,2009.36079682351,164.89909443725745,155.0,ours,lifelong,93,0,100,100,515.9952264744788,12422.722744429484,20,10054,ba06ee1842e70b9496e556f8d5b04b6f48e5f4c998e59da6c5dd0c2dece98829,1206,1,834.5,1669,9,24,0,10.0,0,ok,2000,91.0,127467,congestion_avoidance,0.976010101010101,0.3865,2000,792,15306,0,2000,1669,2000,0.07653,610.8689,14100
4,lacam_official,True,40,20,1,congestion_avoidance,0,784,0,0,0,priority,784,18,0,,soft_safety_ablation,4,0,143,lacam_official,True,40,random_walk,216,0,71.5,0.5,astar,10281,True,1980,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",566.0,0,13614.316197112203,5,0.04072620215897939,395.6598483423004,164.3890306122449,3411.3331637215,163.67091836734693,153.5,ours,lifelong,105,0,100,100,515.9604044398293,12926.312343473546,20,10424,ac8a5c2e881c1e4135d51b00e195c3cef95999ce7844b4b38b69b6d48aa1e19e,2178,1,928.5,1857,3,39,0,10.0,0,ok,2000,83.0,128318,congestion_avoidance,0.978776529338327,0.392,2000,801,14307,0,2000,1857,2000,0.071535,800.5955,12129
4,lacam_official,True,40,20,1,congestion_avoidance,0,807,0,0,0,priority,807,15,0,,soft_safety_ablation,4,0,135,lacam_official,True,40,random_walk,164,0,67.5,0.5,astar,9706,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",618.0,0,13360.12226017192,5,0.03616813294232649,351.3034050160786,159.14250309789344,3097.789839984573,158.45105328376704,149.0,ours,lifelong,101,0,100,100,457.40786817623297,12581.050054379739,20,9841,3b4e8069308ad66ba10418ef3da4f7eaec848ddab113a75ce27b8d566731a747,956,1,806.0,1612,7,34,0,10.0,0,ok,2000,74.0,127870,congestion_avoidance,0.9901840490797545,0.4035,2000,815,14051,0,2000,1612,2000,0.070255,711.1417,13095
4,lacam_official,True,40,20,1,congestion_avoidance,0,829,0,0,0,priority,829,11,0,,soft_safety_ablation,4,0,137,lacam_official,True,40,random_walk,234,0,68.5,0.5,astar,11624,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",516.0,0,13601.357982959598,5,0.044921875,427.00360014964826,163.248492159228,4253.380216464373,161.89384800965018,155.0,ours,lifelong,115,0,100,100,428.7690313300118,12688.957113074139,20,11761,8924ad3eeaf94d4e17e544e8bda4bca3b0bca9f4258b3e1a91f81dced9594fe0,944,1,914.0,1828,4,47,0,10.0,0,ok,2000,92.0,134210,congestion_avoidance,0.9833926453143536,0.4145,2000,843,12234,0,2000,1828,2000,0.06117,862.9745,11290
4,lacam_official,True,40,20,1,congestion_avoidance,0,1171,0,0,0,priority,1171,37,0,,soft_safety_ablation,4,0,138,lacam_official,True,40,random_walk,353,0,69.0,0.5,astar,12247,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",601.0,0,13447.251606034115,5,0.04961089494163424,417.3851555159781,153.11955593509822,2021.7663485259898,152.39709649871904,137.0,ours,lifelong,194,0,150,100,769.860425486695,12095.421564625576,20,12385,03d110e8d300f63f386b6405bc0332222c4bad402ad1859ea34981241c571dfb,1308,1,1411.0,2822,1,23,0,10.0,0,ok,2000,102.0,178457,congestion_avoidance,0.9661716171617162,0.5855,2000,1212,28598,0,2000,2822,2000,0.09532666666666667,848.2117,27290
4,lacam_official,True,40,20,1,congestion_avoidance,0,1193,0,0,0,priority,1193,25,0,,soft_safety_ablation,4,0,128,lacam_official,True,40,random_walk,344,0,64.0,0.5,astar,15162,True,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",974.0,0,12320.77526091598,5,0.03037608486017358,536.4426284310175,160.5674769488684,4064.1830548793223,159.06621961441743,145.0,ours,lifelong,201,0,150,100,728.8081383216194,11870.2787593822,20,15290,d2702577f25f91a67e9d09eaad72fd850fb0046072375148fe1c975d029a5ba8,2088,1,1514.5,3029,0,45,0,10.0,0,ok,2000,63.0,189766,congestion_avoidance,0.9802793755135579,0.5965,2000,1217,26683,0,2000,3029,2000,0.08894333333333333,1086.6094,24595
4,lacam_official,True,40,20,1,congestion_avoidance,0,1186,0,0,0,priority,1186,25,0,,soft_safety_ablation,4,0,127,lacam_official,True,40,random_walk,359,0,63.5,0.5,astar,15524,True,1982,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",517.0,0,12568.073400994763,5,0.042000943841434636,519.7703987851273,162.29510961214166,3965.380734043548,160.09949409780776,152.0,ours,lifelong,182,0,150,100,776.3272562180645,12198.373893881217,20,15651,41c0101bd491bd530627601192572e60eb5ec832fb1570d1ef87a36bb0c6df77,1677,1,1486.0,2972,2,43,0,10.0,0,ok,2000,89.0,189878,congestion_avoidance,0.9745275267050123,0.593,2000,1217,27895,0,2000,2972,2000,0.09298333333333333,1052.8137,26218
4,lacam_official,True,40,20,1,congestion_avoidance,0,1246,0,0,0,priority,1246,9,0,,soft_safety_ablation,4,0,138,lacam_official,True,40,random_walk,270,0,69.0,0.5,astar,20021,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",662.0,0,12507.40885687992,5,0.04431247144814984,583.9328098536935,177.06821829855537,4883.539725965617,174.08346709470305,167.0,ours,lifelong,188,0,150,100,664.967617020011,11752.040775341447,20,20159,0947dca0cbf299b32a2a7dc3835c63d89c5f622cdecaf87ffe10d87388b165a8,1851,1,1190.0,2380,4,59,0,10.0,0,ok,2000,97.0,216908,congestion_avoidance,0.9787902592301649,0.623,2000,1273,26164,0,2000,2380,2000,0.08721333333333334,1181.0716,24313
4,lacam_official,True,40,20,1,congestion_avoidance,0,1197,0,0,0,priority,1197,15,0,,soft_safety_ablation,4,0,132,lacam_official,True,40,random_walk,357,0,66.0,0.5,astar,15443,True,1987,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",743.0,0,12666.713296901435,5,0.054027978774722624,547.1919143665582,162.0559732664996,4490.647648408247,161.04594820384295,148.0,ours,lifelong,208,0,150,100,750.3342247917313,11950.785649288444,20,15575,b156c04c910375ae772723a4b5f637b0c4fc7f9defac0d231b0124a8ded858fb,2536,1,1439.5,2879,5,51,0,10.0,0,ok,2000,112.0,192772,congestion_avoidance,0.9827586206896551,0.5985,2000,1218,24452,0,2000,2879,2000,0.08150666666666667,1106.7486,21916
4,lacam_official,True,40,20,1,congestion_avoidance,0,1219,0,0,0,priority,1219,10,0,,soft_safety_ablation,4,0,156,lacam_official,True,40,random_walk,339,0,78.0,0.5,astar,17234,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",615.0,0,14927.94674099423,5,0.14189837008628955,621.8332332883729,161.05168170631666,4451.28158603956,160.41181296144381,147.0,ours,lifelong,212,0,150,100,862.7690998953766,12613.130973593798,20,17390,faf85660bd384b28c28936dcd565050a8b9e8c5b4b7fd36df5eb95b51bcfc945,2508,1,1382.0,2764,3,58,0,10.0,0,ok,2000,296.0,195542,congestion_avoidance,0.9846526655896607,0.6095,2000,1238,19937,0,2000,2764,2000,0.06645666666666666,1256.8198,17429
4,lacam_official,True,40,20,1,congestion_avoidance,0,1203,0,0,0,priority,1203,10,0,,soft_safety_ablation,4,0,128,lacam_official,True,40,random_walk,392,0,64.0,0.5,astar,16638,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",648.0,0,12595.292991958559,5,0.09156626506024096,566.7066807140363,161.49875311720697,4726.458433260632,160.10224438902742,151.0,ours,lifelong,188,0,150,100,741.3162667187862,12211.507297295611,20,16766,3deef8577f241a6279f876a836eb2e314fe2af6c02885335006adf84b3b3521e,2269,1,1560.0,3120,6,52,0,10.0,0,ok,2000,190.0,192603,congestion_avoidance,0.9868744872846595,0.6015,2000,1219,24074,0,2000,3120,2000,0.08024666666666666,1146.314,21805
4,lacam_official,True,40,20,1,congestion_avoidance,0,1126,0,0,0,priority,1126,16,0,,soft_safety_ablation,4,0,120,lacam_official,True,40,random_walk,366,0,60.0,0.5,astar,14902,True,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",561.0,0,12707.505072001368,5,0.09021113243761997,534.5484321505064,163.20337477797514,4543.696619145339,162.20603907637656,152.0,ours,lifelong,170,0,150,100,732.9226190107873,12015.810000745114,20,15022,5a3ca08097f3a4be1e9408d767cd8e4b7f754f365acaa1506782d5a202715722,1657,1,1572.5,3145,8,47,0,10.0,0,ok,2000,188.0,182644,congestion_avoidance,0.981691368788143,0.563,2000,1147,25063,0,2000,3145,2000,0.08354333333333333,1082.0244,23406
4,lacam_official,True,40,20,1,congestion_avoidance,0,1176,0,0,0,priority,1176,10,0,,soft_safety_ablation,4,0,129,lacam_official,True,40,random_walk,294,0,64.5,0.5,astar,17661,True,1989,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",553.0,0,14329.122704919428,5,0.08408679927667269,581.8963313782588,175.36309523809524,4949.105722856772,171.9515306122449,164.0,ours,lifelong,156,0,150,100,784.1691126348451,12255.980744585395,20,17790,c49323bb26a72f7c8c2b93d60398f240c552e15a4456ef16276226ecda715ce8,1617,1,1326.0,2652,9,55,0,10.0,0,ok,2000,186.0,202215,congestion_avoidance,0.9849246231155779,0.588,2000,1194,26358,0,2000,2652,2000,0.08786,1177.3924,24741
4,lacam_official,True,40,20,1,congestion_avoidance,0,1218,0,0,0,priority,1218,4,0,,soft_safety_ablation,4,0,127,lacam_official,True,40,random_walk,301,0,63.5,0.5,astar,17589,True,1989,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",720.0,0,13194.869489176199,5,0.05472875660105617,725.4311724198051,158.86288998357963,6819.364663884484,157.99096880131364,147.5,ours,lifelong,215,0,150,100,829.9558749771676,12481.914964108728,20,17716,d52efb42217d9d69b354fe013b2bcb04e6b4e568a103984edf782ca8cefd46fc,2925,1,1311.5,2623,7,74,0,10.0,0,ok,2000,114.0,192433,congestion_avoidance,0.9902439024390244,0.609,2000,1230,21664,0,2000,2623,2000,0.07221333333333334,1464.2119,18739
4,lacam_official,True,40,20,1,congestion_avoidance,0,1594,0,0,0,priority,1594,12,0,,soft_safety_ablation,4,0,126,lacam_official,True,40,random_walk,413,0,63.0,0.5,astar,24197,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",634.0,0,11803.86329209432,5,0.15794436586515795,749.3007529114839,170.03764115432872,6068.20011753515,168.91969887076536,156.0,ours,lifelong,324,0,200,100,954.6835409128106,11445.429746294394,20,24323,e1afdc87829cd387834bd380a91f5c40916d02b469b49d269986ff8d7573675b,2910,1,1793.5,3587,0,69,0,10.0,0,ok,2000,335.0,269258,congestion_avoidance,0.9773145309625997,0.797,2000,1631,44034,0,2000,3587,2000,0.110085,1515.0198,41124
