applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,local_planner,local_replans,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,mean_assignment_path_overlap,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,n_multiagent_allocation_rounds,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_assignment_path_overlap,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,20,10,0,congestion_avoidance,0,1985,0,0,0,priority,1985,32,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,30360,1992,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",817.0,0,15189.581857062876,0.11365719523373052,1683.4348815658595,131.544080604534,9088.075137764681,130.344080604534,122.0,no_buffer,lifelong,399,5861,250,100,12134.523489756974,12376.595524011642,10,30560,75d27cfe77a2e08c0229b3b873020b52d8c29eaad0bbddc515cae08ef43db23f,8785,1,0.0,0,9,152,0,10.0,7,ok,2000,248.0,258733,congestion_avoidance,0.9944889779559118,0.9925,2000,1996,35125,0,0,0,0,0.07025,3387.5768,26340
4,lacam_official,True,20,10,0,congestion_avoidance,0,2374,0,0,0,priority,2374,55,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,33639,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",741.0,0,11533.816443989053,0.09505520883341334,1617.5143845195416,132.56613310867735,6754.578606045106,132.1095197978096,123.0,no_buffer,lifelong,553,7011,300,100,11884.968546987511,11134.335796325468,10,33839,a755634b6408aa2a720f4d3c7005f1b056f0f3b91ef885c1aefc94aa903a3b30,6342,1,0.0,0,2,124,0,10.0,0,ok,2000,198.0,313628,congestion_avoidance,0.9777594728171335,1.187,2000,2428,45826,0,0,0,0,0.07637666666666666,3260.4595,39484
4,lacam_official,True,20,10,0,congestion_avoidance,0,2335,0,0,0,priority,2335,48,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,36750,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",899.0,0,11730.105961905792,0.32264150943396225,1766.0539622497745,134.54132762312634,8058.0414522008505,133.66381156316916,125.0,no_buffer,lifelong,539,6783,300,100,12203.411249339115,11369.27544287173,10,36950,99b87a3629756603fd21b8a927543932d9272903ced0d4d26a755e8f0fb2fc2f,7276,1,0.0,0,0,147,0,10.0,0,ok,2000,684.0,312105,congestion_avoidance,0.9790356394129979,1.1675,2000,2385,45335,0,0,0,0,0.07555833333333334,3557.1796,38059
4,lacam_official,True,20,10,0,congestion_avoidance,0,2423,0,0,0,priority,2423,47,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,36206,1973,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",620.0,0,11582.262575160712,0.12091503267973856,1790.1836355751147,129.5691291787041,7860.754429319641,128.81180354931902,121.0,no_buffer,lifelong,572,6826,300,100,12160.660718579311,11282.373904471751,10,36406,0a0460cf56787a8685f0a243f2c8bf807b5d164a212c57971905b9101854749c,7943,1,0.0,0,1,144,0,10.0,0,ok,2000,259.0,312111,congestion_avoidance,0.9817666126418152,1.2115,2000,2468,40688,0,0,0,0,0.06781333333333334,3606.7493,32745
4,lacam_official,True,20,10,0,congestion_avoidance,0,2334,0,0,0,priority,2334,60,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,36034,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",918.0,0,11606.44654207863,0.1198044009779951,1754.6825602869503,130.55398457583547,8021.518972008489,130.3744644387318,121.0,no_buffer,lifelong,563,6605,300,100,12047.227462101728,11293.83925134316,10,36234,110a89934c2dcce4bf4a73db7fbde98c897a1c71c5a3accb75bf419a45275c81,9339,1,0.0,0,3,147,0,10.0,0,ok,2000,245.0,304294,congestion_avoidance,0.9720949604331528,1.167,2000,2401,46277,0,0,0,0,0.07712833333333333,3534.1046,36938
4,lacam_official,True,20,10,0,congestion_avoidance,0,2370,0,0,0,priority,2370,36,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,36588,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1019.0,0,15181.21195700951,0.16421452301850972,1933.24573896511,134.52573839662446,9084.874612715794,134.12320675105485,124.0,no_buffer,lifelong,537,6389,300,100,12561.05215436546,12171.17837527765,10,36788,4816629dc5537a9d7c31553aa15effcfe4e66239d19e8651c984f3b4fca2c3f2,11369,1,0.0,0,4,158,0,10.0,4,ok,2000,346.0,317872,congestion_avoidance,0.9949622166246851,1.185,2000,2382,42803,0,0,0,0,0.07133833333333334,3891.5038,31434
4,lacam_official,True,20,10,0,congestion_avoidance,0,2371,0,0,0,priority,2371,24,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,37047,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1050.0,0,15192.383335903287,0.13520038628681796,1837.78796582832,135.51539434837622,8754.239961638814,135.13074652045552,123.0,no_buffer,lifelong,550,7176,300,100,12266.97148863459,12523.560494743284,10,37247,059b03e0dea2db9d787d98feca3fa862be96c12db5da4c3aca4dd409866aefca,9309,1,0.0,0,5,152,0,10.0,5,ok,2000,280.0,320395,congestion_avoidance,0.9941299790356394,1.1855,2000,2385,42314,0,0,0,0,0.07052333333333333,3700.503,33005
4,lacam_official,True,20,10,0,congestion_avoidance,0,2271,0,0,0,priority,2271,73,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,34438,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",645.0,0,11715.64818592742,0.09245742092457421,1596.7646230857354,137.12197269925144,7304.304759007646,136.95552619991193,125.0,no_buffer,lifelong,529,6366,300,100,12059.057466697413,11182.502093771473,10,34638,f0e39de75e3345a9e231a77ee07caabb4eff059dbc17a3e720bd9a8304997867,4765,1,0.0,0,7,134,0,10.0,0,ok,2000,190.0,311026,congestion_avoidance,0.97845756139595,1.1355,2000,2321,50032,0,0,0,0,0.08338666666666666,3217.8287,45267
4,lacam_official,True,20,10,0,congestion_avoidance,0,2411,0,0,0,priority,2411,50,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,35174,1984,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",511.0,0,11447.849414078519,0.11527377521613832,1605.77549571509,133.43425964330154,7209.0730880293995,133.2077975943592,121.0,no_buffer,lifelong,601,6710,300,100,11932.424890389666,11177.571642259136,10,35374,bf01fbf20b15bb59786c501b352e0130933eb8680e146cd9f65567bc8705d48c,5067,1,0.0,0,8,132,0,10.0,0,ok,2000,240.0,321164,congestion_avoidance,0.9694410936871733,1.2055,2000,2487,50318,0,0,0,0,0.08386333333333333,3237.1099,45251
4,lacam_official,True,20,10,0,congestion_avoidance,0,2355,0,0,0,priority,2355,19,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,35558,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",566.0,0,15151.45731694065,0.10764734534827082,1626.8932958844816,138.72781316348195,7388.9858567516785,138.47261146496814,128.0,no_buffer,lifelong,576,7117,300,100,11974.345309729686,11371.49879122153,10,35758,491fc6bbb0f1edb37973ea1aef01ed46533d3b04bcac18fa4c16fbac20e2316c,5362,1,0.0,0,9,133,0,10.0,1,ok,2000,221.0,326103,congestion_avoidance,0.9932517924926192,1.1775,2000,2371,44143,0,0,0,0,0.07357166666666666,3279.1181,38781
4,lacam_official,True,20,10,0,congestion_avoidance,0,2386,0,0,0,priority,2386,53,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,37465,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",724.0,0,11635.35299198702,0.16547106647537063,1842.003347328864,127.01927912824812,8517.396411763038,126.53855825649623,117.5,no_buffer,lifelong,560,6731,300,100,12220.499251910951,11301.529904885683,10,37665,d9474fe599bfdfabd8c5836b09d9a53821cf7e97de1770848612eea8b98625f3,7927,1,0.0,0,6,156,0,10.0,0,ok,2000,346.0,301921,congestion_avoidance,0.981489099136158,1.193,2000,2431,39956,0,0,0,0,0.06659333333333334,3708.5421,32029
4,lacam_official,True,20,10,0,congestion_avoidance,0,2764,0,0,0,priority,2764,27,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,45873,1977,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",737.0,0,12046.337337000296,0.3895747599451303,2010.024852072238,140.37192474674384,8423.60968848574,139.4909551374819,129.5,no_buffer,lifelong,658,7774,350,100,12432.710794638842,11092.27166933706,10,46073,db1a39e4e35f06e8e27aa8e0f6a6a97117f99869f6100c0815cb648cb9e2f4c6,7940,1,0.0,0,0,156,0,10.0,0,ok,2000,852.0,385553,congestion_avoidance,0.9874955341193283,1.382,2000,2799,52974,0,0,0,0,0.07567714285714286,4050.3716,45034
4,lacam_official,True,20,10,0,congestion_avoidance,0,2815,0,0,0,priority,2815,33,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,45598,1985,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",613.0,0,12781.026252079755,0.13068688670829617,2040.8540465398692,138.00142095914742,8549.092580738943,136.82060390763766,130.0,no_buffer,lifelong,643,8369,350,100,12473.113108309915,11283.915053727103,10,45798,406e6daa80a51e09e5487706d89e5b5cdbc78ce76d9ebeeba63cdbc136b45b9e,12171,1,0.0,0,1,157,0,10.0,0,ok,2000,293.0,385150,congestion_avoidance,0.9901512486809708,1.4075,2000,2843,53032,0,0,0,0,0.07576,4110.8345,40861
4,lacam_official,True,20,10,0,congestion_avoidance,0,2819,0,0,0,priority,2819,54,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,47209,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1058.0,0,11228.816950926557,0.11500236630383341,1943.9147738371976,140.79709116708054,8273.537167329341,140.32742107130187,128.0,no_buffer,lifelong,693,8156,350,100,12311.988801194819,10997.949261462782,10,47409,6f77a4e27207df3b80a854bb2934935f0068ec9334d1270660c5766d61746ad9,9405,1,0.0,0,2,154,0,10.0,0,ok,2000,243.0,395583,congestion_avoidance,0.9788194444444445,1.4095,2000,2880,59529,0,0,0,0,0.08504142857142857,3917.6636,50124
4,lacam_official,True,20,10,0,congestion_avoidance,0,2728,0,0,0,priority,2728,74,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,48940,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",703.0,0,11334.609776968136,0.12884615384615383,2061.183264828287,139.48277126099705,9001.316108636092,139.26722873900295,131.0,no_buffer,lifelong,663,8268,350,100,12705.128472030627,11026.38614969328,10,49140,8b4cf9dfc8fedbcd50d35d5e330f6e2b15bbb7dbebe7e8e0585bf633373bd831,11919,1,0.0,0,3,167,0,10.0,0,ok,2000,268.0,379921,congestion_avoidance,0.9711641153435386,1.364,2000,2809,59322,0,0,0,0,0.08474571428571429,4151.2148,47403
4,lacam_official,True,20,10,0,congestion_avoidance,0,2721,0,0,0,priority,2721,61,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,48706,1973,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",799.0,0,11329.175791935995,0.18888365520489872,2086.5610900567845,141.71738331495774,9265.080789731583,141.25211319367878,130.0,no_buffer,lifelong,661,7649,350,100,12604.350028559566,11172.562537237536,10,48906,1b9f0e4ad6b1b6509ed3e54011c6071b22f49bb5655ff37eee742e0a776ef666,12146,1,0.0,0,4,171,0,10.0,0,ok,2000,401.0,384347,congestion_avoidance,0.9812477461233321,1.3605,2000,2773,56776,0,0,0,0,0.08110857142857143,4202.4432,44630
4,lacam_official,True,20,10,0,congestion_avoidance,0,2691,0,0,0,priority,2691,34,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,44064,1969,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",944.0,0,11912.76783705689,0.1921793037672866,2026.74824587896,138.3240431066518,8328.726372439414,137.8543292456336,126.0,no_buffer,lifelong,648,7781,350,100,12547.611650940962,11282.904300605878,10,44264,82b86b8662615bc79172b03d35f51793a0d6964eba61ff9150b1dfcfd0f7982a,11006,1,0.0,0,6,153,0,10.0,0,ok,2000,403.0,370966,congestion_avoidance,0.9839122486288848,1.3455,2000,2735,55626,0,0,0,0,0.07946571428571429,4082.5317,44620
4,lacam_official,True,20,10,0,congestion_avoidance,0,2845,0,0,0,priority,2845,33,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,51333,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",889.0,0,15176.384047139436,0.13168724279835392,2182.241922706482,141.2249560632689,10356.826651394367,140.63550087873463,128.0,no_buffer,lifelong,675,8204,350,100,12747.274310293142,11892.02286578947,10,51533,3d64e7644fd120f76574b8562f394e944001698564e7088f4f3414196e54a916,14000,1,0.0,0,5,185,0,10.0,4,ok,2000,288.0,400108,congestion_avoidance,0.9951031829310948,1.4225,2000,2859,52686,0,0,0,0,0.07526571428571428,4393.3232,38686
4,lacam_official,True,20,10,0,congestion_avoidance,0,2793,0,0,0,priority,2793,26,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,49335,1983,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",877.0,0,15166.692822007462,0.11338732729871367,2106.3524884564104,143.9545291800931,9982.452574403724,143.56605800214822,135.0,no_buffer,lifelong,674,7665,350,100,12749.208970961627,12647.034034400713,10,49535,841d6f227a0cfe00df360065a3868498bb0860146a68750bcd113bbeacce65a1,11332,1,0.0,0,7,178,0,10.0,3,ok,2000,238.0,400980,congestion_avoidance,0.996077032810271,1.3965,2000,2804,54427,0,0,0,0,0.07775285714285714,4241.7911,43095
4,lacam_official,True,20,10,0,congestion_avoidance,0,2819,0,0,0,priority,2819,41,0,,baseline_comparison,4,3,200,lacam_official,True,20,random_walk,0,0,100.0,astar,45885,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",541.0,3,11441.631168825552,0.1693472090823084,2013.1487572994083,137.8148279531749,8432.87008389365,137.3795672224193,127.0,no_buffer,lifelong,702,7642,350,100,12618.981654092204,11097.642219322734,10,46085,8f353e3a3e8a26feca6a44dfe8bffde0ed99bef55c5d435860ad9668ed430ed3,9456,1,0.0,0,8,156,0,10.0,0,ok,2000,358.0,387273,congestion_avoidance,0.9842877094972067,1.4095,2000,2864,54422,0,0,0,0,0.07774571428571428,4056.6342,44966
4,lacam_official,True,20,10,0,congestion_avoidance,0,2720,0,0,0,priority,2720,48,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,47277,1978,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1040.0,0,11395.221496000886,0.1127749181094993,1971.225568329217,142.68676470588235,8404.998022491345,142.3,133.0,no_buffer,lifelong,673,8552,350,100,12433.64085512003,11039.819278137293,10,47477,a40bba80f75253156c94d2dfd0f3ec9c66b6b8d5ed8a99fd83ee7fa8be2fba2d,9928,1,0.0,0,9,156,0,10.0,0,ok,2000,241.0,387056,congestion_avoidance,0.9791216702663786,1.36,2000,2778,55955,0,0,0,0,0.07993571428571429,3971.4987,46027
4,lacam_official,True,20,10,0,congestion_avoidance,0,3225,0,0,0,priority,3225,13,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,80838,1989,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",836.0,0,12025.350464973599,0.16443189837685251,1828.2180399951758,196.7541085271318,10159.811211812776,195.37147286821704,176.0,no_buffer,lifelong,595,11365,400,100,12629.528493131511,10983.761799056083,10,81038,935e5fcb5fba4bfccc9fc5eebd1f341c9cf1736329ab235fc627e8ff897b0810,9617,1,0.0,0,2,190,0,10.0,0,ok,2000,466.0,630073,congestion_avoidance,0.9883542752068648,1.6125,2000,3263,97364,0,0,0,0,0.121705,3689.3807,87747
4,lacam_official,True,20,10,0,congestion_avoidance,0,3155,0,0,0,priority,3155,82,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,59580,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",764.0,0,11256.336109014228,0.15734265734265734,2157.4521991416113,150.52900158478604,8907.404195920099,149.68272583201266,139.0,no_buffer,lifelong,761,9809,400,100,12769.221929635387,10979.488805902656,10,59780,3f821d215faa5e87fb39e81e35e25bb426124349d83372421bd7ecf67ea66def,13096,1,0.0,0,1,167,0,10.0,0,ok,2000,360.0,472249,congestion_avoidance,0.9719654959950709,1.5775,2000,3246,77496,0,0,0,0,0.09687,4348.2017,64400
4,lacam_official,True,20,10,0,congestion_avoidance,0,3108,0,0,0,priority,3108,78,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,62357,1988,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1008.0,0,11031.286837998778,0.26103247293921733,2250.014064879273,158.8867438867439,9387.499620189192,157.29568854568853,145.0,no_buffer,lifelong,689,9171,400,100,12928.409808711149,10889.305732992943,10,62557,c66f47d51de4a2461ba23eaef6e2cc51aeb7b98eec79f87b3880522033a407fa,17001,1,0.0,0,0,176,0,10.0,0,ok,2000,627.0,488875,congestion_avoidance,0.9676214196762142,1.554,2000,3212,83894,0,0,0,0,0.1048675,4533.5751,66893
4,lacam_official,True,20,10,0,congestion_avoidance,0,3165,0,0,0,priority,3165,39,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,65219,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",757.0,0,11768.536056857556,0.20595744680851064,2107.5527646463597,164.10173775671407,9486.45969269448,162.81105845181673,146.0,no_buffer,lifelong,729,9717,400,100,12778.707177867182,10963.103304093238,10,65419,530a0fd9cfbbe6af40b62d530ca6a7064e9bd4c0f7e975b75fd6b38d5461e33e,11508,1,0.0,0,5,177,0,10.0,0,ok,2000,484.0,515297,congestion_avoidance,0.9820043437790879,1.5825,2000,3223,79531,0,0,0,0,0.09941375,4248.5983,68023
4,lacam_official,True,20,10,0,congestion_avoidance,0,3210,0,0,0,priority,3210,34,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,69537,1993,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",720.0,0,15155.507482821122,0.18857622847543049,2184.449639664148,170.55545171339563,10725.227365868632,168.91931464174453,157.0,no_buffer,lifelong,720,9933,400,100,12855.250481737312,11964.24156951252,10,69737,bf996eb844cb1c4da51efa41f5def744b8f02c6ccb08cd54d7bb5e5fcc710d29,13900,1,0.0,0,4,196,0,10.0,1,ok,2000,449.0,542231,congestion_avoidance,0.9938080495356038,1.605,2000,3230,80583,0,0,0,0,0.10072875,4402.0015,66683
4,lacam_official,True,20,10,0,congestion_avoidance,0,3222,0,0,0,priority,3222,40,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,68240,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",1196.0,0,15092.312222113833,0.14450619923044036,2341.2775777725037,161.6846679081316,10825.201049440075,161.08907510862818,146.0,no_buffer,lifelong,714,10159,400,100,12997.65515695326,11397.12710641324,10,68440,5a6fe20288aa176d9c000391712a3fd5787e2de23016f31762c5dcc49dfcae5c,20571,1,0.0,0,3,199,0,10.0,1,ok,2000,338.0,519029,congestion_avoidance,0.9916897506925207,1.611,2000,3249,79996,0,0,0,0,0.099995,4716.8418,59425
4,lacam_official,True,20,10,0,congestion_avoidance,0,3189,0,0,0,priority,3189,33,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,77843,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",899.0,0,14116.83586705476,0.1468155500413565,2028.771745055914,189.88146754468485,10743.579355314141,189.05613044841644,171.0,no_buffer,lifelong,689,11439,400,100,12762.057392613497,11288.014846039001,10,78043,59b53bdfe2258e6569eafa8fd18c765e6b60c9fa43b3b18156770aa7ff4ecc00,15409,1,0.0,0,7,200,0,10.0,0,ok,2000,355.0,602900,congestion_avoidance,0.992530345471522,1.5945,2000,3213,93072,0,0,0,0,0.11634,4090.6194,77663
4,lacam_official,True,20,10,0,congestion_avoidance,0,3178,0,0,0,priority,3178,51,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,62336,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",673.0,0,11239.51797396876,0.17100840336134454,2326.9615234263474,151.26872246696036,9964.108692351729,150.1655129011957,136.0,no_buffer,lifelong,740,9055,400,100,12981.246757972986,11035.54773387732,10,62536,101c08f9612dac0c700ece0d6ea321c4388de6d3352aa972dad6bcd3d0349dbd,16119,1,0.0,0,6,186,0,10.0,0,ok,2000,407.0,477226,congestion_avoidance,0.9817732468334878,1.589,2000,3237,72526,0,0,0,0,0.0906575,4687.9357,56407
4,lacam_official,True,20,10,0,congestion_avoidance,0,3269,0,0,0,priority,3269,24,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,63696,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",778.0,0,14096.964478027076,0.1717503519474425,2176.025134270545,155.74977057204038,9871.57865523477,155.4264301009483,142.0,no_buffer,lifelong,808,9770,400,100,12766.915194666944,11198.708381981118,10,63896,d227aea547523d9dd4c5463fc4fa9140aa15a305f58a9e7fc463f9577b2d9096,10795,1,0.0,0,8,183,0,10.0,0,ok,2000,366.0,508089,congestion_avoidance,0.993919124353907,1.6345,2000,3289,70310,0,0,0,0,0.0878875,4385.9292,59515
4,lacam_official,True,20,10,0,congestion_avoidance,0,3530,0,0,0,priority,3530,11,0,,baseline_comparison,4,0,200,lacam_official,True,20,random_walk,0,0,100.0,astar,107886,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",981.0,0,11258.49282508716,0.22586479764865475,1704.2922739331843,240.25920679886684,10647.160920801107,232.34249291784704,217.0,no_buffer,lifelong,234,14322,450,100,12793.957871454768,10881.883077602834,10,108086,577587b5311b9a1fa3f5be4b7df0c7e82610af77b460c98d60b5de79dbbad575,13789,1,0.0,0,4,200,0,10.0,0,ok,2000,999.0,820169,congestion_avoidance,0.9558624424587057,1.765,2000,3693,145634,0,0,0,0,0.16181555555555555,3445.5097,131845
