solver,map,num_agents,num_humans,seed,replan_idx,status,solver_wall_ms,end_to_end_wall_ms,plan_makespan,plan_first_agent_distinct_cells,error_msg,source_config
lacam_official,random-64-64-10,70,20,2,2,error,12537.0,12850.058208,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,80,20,1,0,error,12409.0,12709.213275,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,80,20,1,1,error,12430.0,12732.298857,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,80,20,1,2,error,12416.0,12707.044251,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,50,100,0,0,complete,2.0,11.161807,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,50,100,0,1,complete,3.0,11.775507,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,50,100,0,2,complete,4.0,14.576386,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,50,100,1,0,complete,3.0,12.750883,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,50,100,1,1,complete,3.0,13.039731,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,50,100,1,2,complete,3.0,13.136037,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,50,100,2,0,complete,4.0,15.792336,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,50,100,2,1,complete,5.0,17.792162,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,50,100,2,2,complete,5.0,17.70854,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,100,100,0,0,complete,4.0,16.056019,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,100,100,0,1,complete,6.0,20.888499,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,100,100,0,2,complete,7.0,21.867542,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,100,100,1,0,complete,6.0,19.126432,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,100,100,1,1,complete,5.0,19.380695,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,100,100,1,2,complete,6.0,18.342242,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,100,100,2,0,complete,7.0,22.055014,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,100,100,2,1,complete,7.0,22.007211,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,100,100,2,2,complete,7.0,22.812941,21,21,,baseline_comparison_v2
lacam_official,random-64-64-10,80,20,2,0,error,12287.0,12560.8587,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,80,20,2,1,error,12145.0,12401.440835,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,80,20,2,2,error,12149.0,12410.301859,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,150,100,1,0,complete,9.0,28.243911,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,150,100,1,1,complete,9.0,27.433724,21,21,,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,150,100,1,2,complete,14.0,37.587554,21,21,,baseline_comparison_v2
lacam_official,random-64-64-10,90,20,1,0,error,12192.0,12469.964764,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,90,20,1,1,error,12165.0,12446.362053,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,90,20,1,2,error,12275.0,12546.786648,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,90,20,2,0,error,11992.0,12235.777695,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,90,20,2,1,error,12340.0,12634.141699,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,random-64-64-10,90,20,2,2,error,12356.0,12656.558736,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,150,100,0,0,error,11144.0,11337.28012,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,150,100,0,1,error,10950.0,11127.268803,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,150,100,0,2,error,11089.0,11278.094441,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,150,100,2,0,error,10991.0,11164.962763,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,150,100,2,1,error,11004.0,11197.538258,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,150,100,2,2,error,11013.0,11212.075555,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,200,100,0,0,error,10944.0,11144.540497,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,200,100,0,1,error,10952.0,11151.815069,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,200,100,0,2,error,10894.0,11087.717479,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,200,100,1,0,error,10898.0,11083.685407,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,200,100,1,1,error,10863.0,11049.065971,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,200,100,1,2,error,10895.0,11099.221438,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,200,100,2,0,error,10870.0,11040.208056,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,200,100,2,1,error,10838.0,11012.856598,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,200,100,2,2,error,10941.0,11149.470389,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,250,100,0,0,error,10642.0,10792.995788,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,250,100,0,1,error,10637.0,10804.847269,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
lacam_official,warehouse-10-20-10-2-2,250,100,0,2,error,10664.0,10823.410575,21,1,rc=0 but parser produced no plan,baseline_comparison_v2
