applied_fov_radius,applied_global_solver,applied_hard_safety,applied_horizon,applied_replan_every,applied_safety_radius,applied_task_allocator,assignments_broken,assignments_kept,auction_epsilon,collisions_agent_agent,collisions_agent_exogenous,collisions_agent_human,communication_mode,completed_tasks,deadlock_count,delay_events,error_msg,experiment,fov_radius,global_no_progress_steps,global_replans,global_solver,hard_safety,horizon,human_model,human_passive_wait_steps,immediate_assignments,intervention_rate,lambda_conflict,local_planner,local_replans,log_violations_timeline,makespan,map_path,map_to_human_model,max_flowtime,max_global_no_progress_streak,max_planning_time_ms,max_rounds,mean_assignment_path_overlap,mean_decision_time_ms,mean_flowtime,mean_planning_time_ms,mean_service_time,median_flowtime,method,mode,n_multiagent_allocation_rounds,near_misses,num_agents,num_humans,p95_decision_time_ms,p95_planning_time_ms,replan_every,replans,run_id,safe_wait_steps,safety_radius,safety_violation_rate,safety_violations,seed,solver_errors,solver_partial_returns,solver_timeout_s,solver_timeouts,status,steps,sum_assignment_path_overlap,sum_of_costs,task_allocator,task_completion,throughput,throughput_timeline_len,total_released_tasks,total_wait_steps,violations_agent_attributable,violations_agent_timeline_len,violations_exogenous_attributable,violations_exogenous_timeline_len,wait_fraction,wall_clock_s,yield_wait_steps
4,lacam_official,True,40,20,2,congestion_avoidance,0,1646,,0,0,0,priority,1646,5,0,,allocator_comparison_fov4_safe2,4,0,114,lacam_official,True,40,random_walk,482,0,57.0,0.5,astar,28917,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",607.0,0,13865.425326046534,5,0.08210890233362143,1104.3759494168917,193.6688942891859,8314.697223716505,189.29040097205348,181.0,ours,lifelong,274,0,200,60,1571.0335190000476,11368.2252670289,20,29031,f7cb75785b22a2c67f478c80832249af627e743a9d1f091f0843ee78e021c9da,4499,2,2973.0,5946,4,86,0,10.0,0,ok,2000,190.0,311572,congestion_avoidance,0.9903730445246691,0.823,2000,1662,50644,0,2000,5946,2000,0.12661,2240.799,46145
4,lacam_official,True,40,20,2,congestion_avoidance,0,1590,,0,0,0,priority,1590,17,0,,allocator_comparison_fov4_safe2,4,0,108,lacam_official,True,40,random_walk,569,0,54.0,0.5,astar,22691,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",638.0,0,11393.562017939985,5,0.06851851851851852,1165.6838887673803,171.06100628930818,7246.355411622466,169.0440251572327,161.0,ours,lifelong,290,0,200,60,1777.8195618477182,11310.892852128018,20,22799,08ff9c7297d08cc6ea151a6faadc4de49617b95f3e609d975177acbfea1db7e9,4023,2,3215.0,6430,2,71,0,10.0,0,ok,2000,148.0,268780,congestion_avoidance,0.9760589318600368,0.795,2000,1629,47977,0,2000,6430,2000,0.1199425,2363.1097,43954
4,lacam_official,True,40,20,2,greedy,0,403,,0,0,0,priority,403,5,0,,allocator_comparison_fov4_safe2,4,0,151,lacam_official,True,40,random_walk,149,0,75.5,,astar,4047,True,1986,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",497.0,0,14694.43109096028,,0.047665369649805445,130.0782221838017,163.67990074441687,1056.855809949616,161.87593052109182,154.0,ours,lifelong,32,0,50,60,129.6468708314933,13890.453155501746,20,4198,b595a0030124f1cf9cb862260f0d33f180f14fbdd1f72f6ca1fea18a28edea2c,607,2,951.5,1903,8,11,0,10.0,0,ok,2000,98.0,65236,greedy,0.9853300733496333,0.2015,2000,409,4641,0,2000,1903,2000,0.04641,268.0264,4034
4,lacam_official,True,40,20,2,congestion_avoidance,0,1594,,0,0,0,priority,1594,22,0,,allocator_comparison_fov4_safe2,4,0,109,lacam_official,True,40,random_walk,771,0,54.5,0.5,astar,22489,True,1998,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",695.0,0,11490.86941999849,5,0.06349206349206349,1222.3282325661858,167.0125470514429,7606.774551093305,165.51568381430363,153.0,ours,lifelong,314,0,200,60,1793.3576549810816,11321.714761550538,20,22598,579bb56d91dd726128bf3278c013d8575abe6c8b25a2f78f38e45665475d1576,4983,2,4363.5,8727,0,75,0,10.0,0,ok,2000,136.0,263832,congestion_avoidance,0.9749235474006116,0.797,2000,1635,48496,0,2000,8727,2000,0.12124,2476.4976,43513
4,lacam_official,True,40,20,2,congestion_avoidance,0,1613,,0,0,0,priority,1613,16,0,,allocator_comparison_fov4_safe2,4,0,109,lacam_official,True,40,random_walk,551,0,54.5,0.5,astar,23955,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",826.0,0,11826.538339955732,5,0.10682624113475177,1172.942613021005,173.16800991940482,7804.764727213838,171.37445753254804,159.0,ours,lifelong,287,0,200,60,1939.3716558231963,11429.673514445312,20,24064,e20ddeaa9fa90bc703145a41c497ede9340ac6033104d739e436dc68bcd8989b,4317,2,3481.5,6963,3,77,0,10.0,0,ok,2000,241.0,276427,congestion_avoidance,0.9811435523114356,0.8065,2000,1644,48333,0,2000,6963,2000,0.1208325,2377.6872,44016
4,lacam_official,True,40,20,2,greedy,0,781,,0,0,0,priority,781,23,0,,allocator_comparison_fov4_safe2,4,0,132,lacam_official,True,40,random_walk,302,0,66.0,,astar,7513,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",831.0,0,13166.206420050003,,0.14551526717557253,215.25242547906237,164.21254801536492,1701.6576512348063,161.44814340588988,150.0,ours,lifelong,89,0,100,60,196.902958053397,12207.02119580819,20,7645,53ebec811d7225a1686be74bcd974270fc49b435840d19fb8ef3b3f8cbc8aa58,820,2,1831.5,3663,1,18,0,10.0,0,ok,2000,305.0,126091,greedy,0.9811557788944724,0.3905,2000,796,14580,0,2000,3663,2000,0.0729,446.1944,13760
4,lacam_official,True,40,20,2,greedy,0,791,,0,0,0,priority,791,18,0,,allocator_comparison_fov4_safe2,4,0,149,lacam_official,True,40,random_walk,322,0,74.5,,astar,8301,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",523.0,0,12576.415669056587,,0.23998091603053434,206.40590517275268,171.141592920354,1175.3716766951457,168.3906447534766,160.0,ours,lifelong,87,0,100,60,215.4324019968044,11917.487829411402,20,8450,f57738f4317d69ab0971d87b6d9c9b381d7c58bc32235e600f482706cc685840,1215,2,1727.5,3455,5,14,0,10.0,0,ok,2000,503.0,133197,greedy,0.9838308457711443,0.3955,2000,804,12597,0,2000,3455,2000,0.062985,428.6176,11382
4,lacam_official,True,40,20,2,greedy,0,806,,0,0,0,priority,806,12,0,,allocator_comparison_fov4_safe2,4,0,131,lacam_official,True,40,random_walk,240,0,65.5,,astar,8770,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",586.0,0,13050.771903945133,,0.15486935866983373,397.38262228417443,164.9181141439206,4072.7255876533304,162.40818858560795,155.5,ours,lifelong,96,0,100,60,231.31795222871003,12502.536617510486,20,8901,8ad900e79e0f02832a468640229ee7b22dd93810a4b3ff41aec988e20eb868ef,1537,2,1371.0,2742,0,43,0,10.0,0,ok,2000,326.0,130901,greedy,0.9865361077111383,0.403,2000,817,12547,0,2000,2742,2000,0.062735,810.4902,11010
4,lacam_official,True,40,20,2,congestion_avoidance,0,1607,,0,0,0,priority,1607,23,0,,allocator_comparison_fov4_safe2,4,0,122,lacam_official,True,40,random_walk,602,0,61.0,0.5,astar,23478,True,1979,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",626.0,0,11384.368123020977,5,0.12069801260300533,1124.0757394164102,166.35780958307404,5701.064928020656,165.87429993777224,151.0,ours,lifelong,333,0,200,60,1710.9836518531665,11281.541195715545,20,23600,e7b4e34e037532a748b5e007fec76be29b301e8996b86b9fce04c39d7e6daa14,4045,2,3705.5,7411,6,63,0,10.0,0,ok,2000,249.0,266560,congestion_avoidance,0.971584038694075,0.8035,2000,1654,46387,0,2000,7411,2000,0.1159675,2280.0895,42342
4,lacam_official,True,40,20,2,greedy,0,768,,0,0,0,priority,768,31,0,,allocator_comparison_fov4_safe2,4,0,114,lacam_official,True,40,random_walk,362,0,57.0,,astar,8407,True,1977,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",886.0,0,12597.731104004197,,0.14081826831588962,295.54072073916905,162.14453125,3043.396382218864,160.25130208333334,147.5,ours,lifelong,84,0,100,60,215.12808205443432,11995.153552037664,20,8521,b69e621a0673b5e2fc62419b0fbfed784e87d9bbbf13a565acdfd4641cab0b8a,1310,2,2005.0,4010,6,29,0,10.0,0,ok,2000,296.0,123073,greedy,0.973384030418251,0.384,2000,789,18134,0,2000,4010,2000,0.09067,606.7486,16824
4,lacam_official,True,40,20,2,greedy,0,772,,0,0,0,priority,772,18,0,,allocator_comparison_fov4_safe2,4,0,120,lacam_official,True,40,random_walk,338,0,60.0,,astar,8642,True,1981,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",636.0,0,12976.070374948904,,0.1346153846153846,365.5363184014568,157.47279792746113,3723.365812698224,156.8121761658031,143.0,ours,lifelong,104,0,100,60,300.4052002623211,12786.467363854172,20,8762,34111c76ec06bd2c0742352e37933027d896df2044e9a85618b675f6d2a4d034,2196,2,2091.5,4183,3,36,0,10.0,0,ok,2000,273.0,121059,greedy,0.9759797724399494,0.386,2000,791,13363,0,2000,4183,2000,0.066815,746.748,11167
4,lacam_official,True,40,20,2,congestion_avoidance,0,1598,,0,0,0,priority,1598,5,0,,allocator_comparison_fov4_safe2,4,0,105,lacam_official,True,40,random_walk,535,0,52.5,0.5,astar,28988,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",724.0,0,12242.744093062356,5,0.062266500622665005,1155.950221403211,195.39173967459325,9608.970291245108,192.61827284105132,175.0,ours,lifelong,243,0,200,60,1700.7818590907843,11330.743463127874,20,29093,5a813b02b2d42d71bb53f765d548bc8a65d92b324153057bfea935460704fa34,5245,2,3428.0,6856,7,92,0,10.0,0,ok,2000,150.0,307804,congestion_avoidance,0.979767014101778,0.799,2000,1631,55511,0,2000,6856,2000,0.1387775,2343.8331,50266
4,lacam_official,True,40,20,2,greedy,0,801,,0,0,0,priority,801,1,0,,allocator_comparison_fov4_safe2,4,0,158,lacam_official,True,40,random_walk,63,0,79.0,,astar,12055,True,1995,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",661.0,0,11685.535673983395,,0.18775359645887127,391.4031246803934,252.06741573033707,3121.7069331132157,229.354556803995,245.0,ours,lifelong,5,0,100,60,238.11565914074885,11593.611968070036,20,12213,faeabe1111bd02e1480723d119491e1776bd760802d7e443180a00d44f2143bd,1020,2,411.0,822,4,42,0,10.0,0,ok,2000,509.0,183713,greedy,0.9468085106382979,0.4005,2000,846,15382,0,2000,822,2000,0.07691,798.6562,14362
4,lacam_official,True,40,20,2,greedy,0,792,,0,0,0,priority,792,6,0,,allocator_comparison_fov4_safe2,4,0,142,lacam_official,True,40,random_walk,161,0,71.0,,astar,11368,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",674.0,0,12473.038316937163,,0.16106804478897502,374.3317552952212,211.62373737373738,3425.103553308463,200.36237373737373,198.5,ours,lifelong,54,0,100,60,220.16773477080278,11896.949524531374,20,11510,aaa6a43c77d58418131644ee7bf339adddafb0954077ef7b1f3871829ba28280,1133,2,1145.5,2291,8,41,0,10.0,0,ok,2000,374.0,158687,greedy,0.99,0.396,2000,800,14350,0,2000,2291,2000,0.07175,764.4258,13217
4,lacam_official,True,40,20,2,greedy,0,788,,0,0,0,priority,788,2,0,,allocator_comparison_fov4_safe2,4,0,145,lacam_official,True,40,random_walk,121,0,72.5,,astar,13740,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",845.0,0,11732.663898030296,,0.07191780821917808,464.6172301043407,275.1522842639594,4346.784937001989,230.03045685279187,266.0,ours,lifelong,15,0,100,60,241.86444430961274,11629.604699532501,20,13885,f6eaff64cd9caa44fdab229464b8a993b6cbe0a9e8b462db1b3238d3d689513d,1283,2,674.0,1348,2,54,0,10.0,0,ok,2000,189.0,181264,greedy,0.9680589680589681,0.394,2000,814,16707,0,2000,1348,2000,0.083535,944.9039,15424
4,lacam_official,True,40,20,2,congestion_avoidance,0,1561,,0,0,0,priority,1561,14,0,,allocator_comparison_fov4_safe2,4,0,105,lacam_official,True,40,random_walk,501,0,52.5,0.5,astar,24536,True,1990,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",605.0,0,12303.166102967225,5,0.06295193534666099,1109.3956988040009,189.0140935297886,7871.998993012433,182.86354900704677,176.0,ours,lifelong,246,0,200,60,1673.9778956864027,11376.33410047274,20,24641,7ee580588c88e07a7398bb4380cfbb52d6852334c20a9d0a4502daa643379fd8,3933,2,3159.5,6319,9,75,0,10.0,0,ok,2000,148.0,285450,congestion_avoidance,0.9867256637168141,0.7805,2000,1582,53047,0,2000,6319,2000,0.1326175,2250.6292,49114
4,lacam_official,True,40,20,2,greedy,0,1181,,0,0,0,priority,1181,27,0,,allocator_comparison_fov4_safe2,4,0,130,lacam_official,True,40,random_walk,451,0,65.0,,astar,12282,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",569.0,0,12061.025129980408,,0.13527980535279804,352.6412865038146,158.56900931414057,2695.8674950829636,157.87044877222692,144.0,ours,lifelong,198,0,150,60,289.3022794218268,11685.353531723376,20,12412,ba9f798523c3e7015d40ea633a8f1ac5677153bf099c1421c86e44ad0b0e45e9,1579,2,2508.5,5017,1,30,0,10.0,0,ok,2000,278.0,186445,greedy,0.9768403639371381,0.5905,2000,1209,26999,0,2000,5017,2000,0.08999666666666667,728.8765,25420
4,lacam_official,True,40,20,2,greedy,0,778,,0,0,0,priority,778,12,0,,allocator_comparison_fov4_safe2,4,0,150,lacam_official,True,40,random_walk,142,0,75.0,,astar,12972,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",748.0,0,12020.288714091294,,0.21080638559148587,414.1469985648291,239.84190231362467,3679.59993180198,220.11953727506426,231.0,ours,lifelong,35,0,100,60,232.21462097717446,11668.551979819313,20,13122,23fcca846a35357b0d72d470d2b66cb02a78ae1ce04038e8838dbf59daa2339f,1294,2,851.5,1703,9,47,0,10.0,0,ok,2000,515.0,171253,greedy,0.9810844892812106,0.389,2000,793,16754,0,2000,1703,2000,0.08377,844.0336,15460
4,lacam_official,True,40,20,2,congestion_avoidance,0,1528,,0,0,0,priority,1528,19,0,,allocator_comparison_fov4_safe2,4,0,105,lacam_official,True,40,random_walk,524,0,52.5,0.5,astar,23743,True,1966,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",559.0,0,11961.520761018619,5,0.11827956989247312,1202.7288470399799,172.96138743455498,8333.545629541568,171.47316753926702,162.0,ours,lifelong,266,0,200,60,2024.428160872776,11541.823037038557,20,23848,0b24e251507ab4d80185dda6908eeb89e8545cd1d7d8d72430b5a164dc5023d9,3682,2,3288.0,6576,8,79,0,10.0,0,ok,2000,253.0,262011,congestion_avoidance,0.9820051413881749,0.764,2000,1556,44434,0,2000,6576,2000,0.111085,2437.204,40752
4,lacam_official,True,40,20,2,greedy,0,810,,0,0,0,priority,810,9,0,,allocator_comparison_fov4_safe2,4,0,121,lacam_official,True,40,random_walk,301,0,60.5,,astar,10222,True,1994,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",547.0,0,15171.055443002842,,0.12691358024691357,458.283347207529,157.94814814814814,5493.843534357137,157.70123456790122,146.0,ours,lifelong,108,0,100,60,224.32567694922906,13103.105026995763,20,10343,6310a9ba00e2ccd845cc615b79b7da843b9cfbba6556f107ddcd1463d5ae0e0a,1305,2,1807.5,3615,7,50,0,10.0,3,ok,2000,257.0,127738,greedy,0.9926470588235294,0.405,2000,816,12157,0,2000,3615,2000,0.060785,932.3125,10852
4,lacam_official,True,40,20,2,greedy,0,1197,,0,0,0,priority,1197,31,0,,allocator_comparison_fov4_safe2,4,0,116,lacam_official,True,40,random_walk,454,0,58.0,,astar,13403,True,1991,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",686.0,0,11824.368929956108,,0.34008683068017365,427.44096223969245,162.88972431077696,3963.799548047346,161.99665831244778,150.0,ours,lifelong,198,0,150,60,330.0381720357109,11581.04957381147,20,13519,da35ccd2fd23610513ec9961e311e4c535cea710a8105e046e7f5dea25a5e0b3,1896,2,2603.0,5206,6,40,0,10.0,0,ok,2000,705.0,193910,greedy,0.9795417348608838,0.5985,2000,1222,30524,0,2000,5206,2000,0.10174666666666667,878.7894,28628
4,lacam_official,True,40,20,2,greedy,0,1091,,0,0,0,priority,1091,0,0,,allocator_comparison_fov4_safe2,4,0,129,lacam_official,True,40,random_walk,154,0,64.5,,astar,24960,True,1997,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",789.0,0,11306.353032006882,,0.08451167379151595,717.4397386058117,300.70944087992666,7096.2961911297825,252.78826764436297,291.0,ours,lifelong,4,0,150,60,388.2639558345544,11130.843010218814,20,25089,741aaf05ac0629f7cc89b43dbc0a2513847e753073308e24aef9a44322488a3b,2411,2,1073.0,2146,0,83,0,10.0,0,ok,2000,257.0,275792,greedy,0.8957307060755336,0.5455,2000,1218,40298,0,2000,2146,2000,0.13432666666666668,1458.8428,37887
4,lacam_official,True,40,20,2,greedy,0,1044,,0,0,0,priority,1044,0,0,,allocator_comparison_fov4_safe2,4,0,124,lacam_official,True,40,random_walk,163,0,62.0,,astar,26416,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",986.0,0,11062.448663986288,,0.10512483574244415,755.0029518742231,338.36206896551727,7879.328144040154,260.48850574712645,335.0,ours,lifelong,1,0,150,60,404.8230205196887,10981.223322782898,20,26540,078a7f80a2fe22c90dfa5dd6aba3a3c85315813f3eb2be325d539b59caa8f735,2543,2,1100.0,2200,2,89,0,10.0,0,ok,2000,320.0,271950,greedy,0.855036855036855,0.522,2000,1221,41942,0,2000,2200,2000,0.13980666666666666,1533.9546,39399
4,lacam_official,True,40,20,2,greedy,0,1036,,0,0,0,priority,1036,0,0,,allocator_comparison_fov4_safe2,4,0,135,lacam_official,True,40,random_walk,157,0,67.5,,astar,26845,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",965.0,0,11116.331389988773,,0.40118577075098816,739.5417329263873,371.8011583011583,7016.996760886266,267.36969111969114,371.0,ours,lifelong,1,0,150,60,410.84888216573734,11035.476186592132,20,26980,7ede36221a37ead98eb2c7e94e3e7595ca9130fb630e91ad77b3b79755b6df5f,2219,2,985.5,1971,3,86,0,10.0,0,ok,2000,1218.0,276995,greedy,0.8415922014622258,0.518,2000,1231,38839,0,2000,1971,2000,0.12946333333333335,1502.9732,36620
4,lacam_official,True,40,20,2,greedy,0,1031,,0,0,0,priority,1031,0,0,,allocator_comparison_fov4_safe2,4,0,142,lacam_official,True,40,random_walk,168,0,71.0,,astar,25074,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",896.0,0,11022.922837990336,,0.10425602111514351,679.5995417320519,372.82250242483025,5898.453401297521,265.6886517943744,378.0,ours,lifelong,1,0,150,60,389.22451683320105,10979.751395748463,20,25216,4aee9f49a703c2dd4bd290f052f87a7b4a397d987a5fd58d5d82d28de7d3cfa4,2285,2,1063.0,2126,5,76,0,10.0,0,ok,2000,316.0,273925,greedy,0.8499587798845837,0.5155,2000,1213,36592,0,2000,2126,2000,0.12197333333333334,1383.0086,34307
4,lacam_official,True,40,20,2,greedy,0,1057,,0,0,0,priority,1057,0,0,,allocator_comparison_fov4_safe2,4,0,137,lacam_official,True,40,random_walk,129,0,68.5,,astar,24821,True,1999,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",821.0,0,11033.115293947048,,0.36866208701341185,697.5515454359702,374.961210974456,6346.367104237314,258.45600756859034,378.0,ours,lifelong,1,0,150,60,400.9600425779353,10980.742996395566,20,24958,16046036f3b2324a5fa195190029647deb40c67b2570068f97d19086df6fe3bd,2168,2,905.5,1811,4,79,0,10.0,0,ok,2000,1127.0,273188,greedy,0.833596214511041,0.5285,2000,1268,37691,0,2000,1811,2000,0.12563666666666667,1419.0739,35523
4,lacam_official,True,40,20,2,greedy,0,1063,,0,0,0,priority,1063,0,0,,allocator_comparison_fov4_safe2,4,0,126,lacam_official,True,40,random_walk,123,0,63.0,,astar,23837,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",932.0,0,11136.824427056126,,0.17075564278704614,706.8436193402158,361.0272812793979,7162.314386719594,258.0667920978363,362.0,ours,lifelong,2,0,150,60,370.53225697018195,11019.628027512226,20,23963,b87d31b73db40656bf36213fe910d946b2ae708f2144649be55f3ffa952f53b4,1977,2,801.0,1602,7,82,0,10.0,0,ok,2000,522.0,274325,greedy,0.8614262560777958,0.5315,2000,1234,42428,0,2000,1602,2000,0.14142666666666667,1437.6656,40451
4,lacam_official,True,40,20,2,greedy,0,749,,0,0,0,priority,749,8,0,,allocator_comparison_fov4_safe2,4,19,163,lacam_official,True,40,random_walk,107,0,81.5,,astar,5812,True,1998,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",313.0,18,14870.010843966156,,0.037257824143070044,106.66925634664949,73.5607476635514,1111.8237403181433,73.48331108144193,67.0,ours,lifelong,100,0,50,20,40.83286031964234,13474.355243367609,20,5975,32164984e46f63c772dd598ab24aeb61d63fbed705409d4712d8a336f8d9269e,601,2,1151.0,2302,0,13,0,10.0,0,ok,2000,75.0,55039,greedy,1.0,0.3745,2000,749,5583,0,2000,2302,2000,0.05583,214.0938,4982
4,lacam_official,True,40,20,2,greedy,0,1065,,0,0,0,priority,1065,0,0,,allocator_comparison_fov4_safe2,4,0,128,lacam_official,True,40,random_walk,127,0,64.0,,astar,25034,True,1996,data/maps/warehouse-10-20-10-2-2.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",967.0,0,11583.343427977525,,0.23841280426808936,717.2101066563046,313.9427230046948,7059.936483537967,260.73802816901406,302.0,ours,lifelong,1,0,150,60,401.33444792591024,11030.430167494342,20,25162,1c78ad9ca78e6727c32bcaab4dc64869a78c9bee31343ef35eba3aaef300767a,2424,2,978.0,1956,8,82,0,10.0,0,ok,2000,715.0,277686,greedy,0.9268929503916449,0.5325,2000,1149,38221,0,2000,1956,2000,0.12740333333333334,1458.1434,35797
4,lacam_official,True,40,20,2,greedy,0,754,,0,0,0,priority,754,5,0,,allocator_comparison_fov4_safe2,4,59,157,lacam_official,True,40,random_walk,122,0,78.5,,astar,5394,True,1963,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",245.0,43,15124.663391965441,,0.07586882036221243,103.05119317711797,68.44031830238727,1105.0577396660403,68.03713527851458,62.0,ours,lifelong,89,0,50,20,42.542845994466916,14080.228259740394,20,5551,5f72f2220a44f8bfb2d04ba4a7980081b009cc8fedef0b2196f4baacdcf1e29c,701,2,1233.5,2467,2,10,0,10.0,2,ok,2000,155.0,51300,greedy,0.9960369881109643,0.377,2000,757,4497,0,2000,2467,2000,0.04497,206.85,3796
4,lacam_official,True,40,20,2,greedy,0,728,,0,0,0,priority,728,5,0,,allocator_comparison_fov4_safe2,4,68,155,lacam_official,True,40,random_walk,114,0,77.5,,astar,5414,True,1933,data/maps/random-64-64-10.map,"{""random-64-64-10"": ""random_walk"", ""warehouse-10-20-10-2-1"": ""aisle"", ""warehouse-10-20-10-2-2"": ""aisle""}",328.0,25,15132.843543076888,,0.060217176702862786,144.88845987728564,72.46565934065934,1648.3954941598518,71.63736263736264,65.0,ours,lifelong,96,0,50,20,41.510321182431646,14056.133438635148,20,5569,c85ff797015bd3ced0193d6e63aa7e3fb3b7be13bfb8c815da68afd067abddba,762,2,1308.0,2616,1,17,0,10.0,1,ok,2000,122.0,52152,greedy,0.9958960328317373,0.364,2000,731,6092,0,2000,2616,2000,0.06092,290.5253,5330
